Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.641s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	8.97	7.16	2.14	0.22	1.19	0.64	0.00	0.00	0.00	2.11	0.00	0.66	0.15	0.00	0.00	1.02	2.20	1.06	0.00	0.91	0.12	1.74
3.00	9.00	7.20	1.61	3.18	2.71	1.55	0.85	0.02	0.00	2.08	0.37	1.38	0.20	0.00	1.35	2.18	2.27	0.26	1.10	1.05	1.83	1.40
4.00	9.00	7.21	1.45	2.85	2.89	0.46	4.84	2.76	2.94	0.00	1.67	0.09	1.35	0.00	0.40	1.61	3.72	0.00	0.81	2.90	0.65	1.78
5.00	9.01	7.20	1.73	1.84	2.13	1.18	5.42	0.88	0.54	1.88	1.06	0.00	0.71	0.00	2.24	3.60	2.28	0.48	1.02	1.19	0.57	1.94
6.00	9.00	7.21	2.76	2.11	6.36	0.00	4.35	0.00	0.00	4.80	4.76	2.14	0.00	0.00	1.80	4.19	0.08	1.25	2.77	3.44	2.77	2.67
7.00	9.00	7.20	1.47	1.21	1.77	3.16	3.96	0.92	0.99	4.49	3.10	2.52	0.06	0.00	0.38	4.17	3.76	0.32	2.65	0.13	1.12	2.26
8.00	9.00	7.20	1.45	0.86	1.11	4.17	0.27	0.00	1.85	0.31	1.57	2.67	4.06	0.00	0.28	1.92	0.64	0.99	1.58	3.50	0.34	1.87
9.00	9.01	7.21	3.99	0.73	1.71	3.99	2.00	1.25	2.28	0.00	0.12	2.99	3.36	0.00	0.54	2.97	1.50	0.00	3.42	1.66	1.04	1.01
10.00	9.00	7.20	0.00	3.51	1.80	0.54	0.00	1.35	4.84	0.00	2.74	2.93	2.58	0.00	3.29	4.16	3.79	0.00	3.60	3.59	0.99	1.79
11.00	9.00	7.21	3.24	3.33	1.64	2.63	0.00	2.08	3.03	0.00	0.80	1.83	0.01	0.00	2.34	4.13	3.26	0.00	3.11	3.49	0.00	1.98
12.00	9.00	7.20	0.00	1.72	3.92	0.62	0.00	4.38	2.70	0.00	1.27	4.11	3.64	0.00	2.36	4.15	3.73	0.00	3.64	2.80	1.47	0.91
13.00	9.01	7.20	0.49	4.39	4.82	3.09	0.75	1.22	2.46	0.00	4.60	4.15	2.64	0.00	0.00	3.56	2.81	0.00	2.33	3.36	0.53	1.98
14.00	9.00	7.21	3.54	1.63	2.30	5.46	0.00	4.96	0.00	3.93	2.58	0.67	0.00	0.00	2.96	0.54	3.50	0.00	3.60	2.65	0.37	0.49
15.00	9.00	7.20	1.42	2.26	2.47	4.31	0.00	1.39	2.30	4.79	0.49	2.53	4.11	0.00	0.00	3.09	3.90	0.00	3.59	0.49	1.40	1.14
16.00	9.00	7.21	0.00	3.56	3.00	3.65	1.22	0.80	2.18	2.79	2.21	1.88	4.45	0.00	1.51	3.79	3.50	0.00	2.78	1.60	1.64	0.00
17.00	9.01	7.20	1.46	0.00	1.64	0.48	2.64	2.58	3.91	0.11	3.21	3.64	4.51	0.00	0.01	2.27	0.49	0.00	0.05	2.79	0.89	2.65
18.00	9.00	7.21	4.68	0.22	3.24	0.99	0.00	0.58	4.69	0.00	0.49	2.14	4.50	0.00	0.87	0.89	2.59	0.00	4.39	2.37	1.79	1.46
19.00	9.00	7.20	2.85	2.63	4.20	3.17	0.00	0.82	3.91	2.32	2.72	1.92	2.89	0.00	2.18	3.64	3.21	0.00	2.72	1.99	1.55	2.34
20.00	9.01	7.20	1.27	1.31	4.64	3.94	1.81	0.72	2.14	4.80	1.73	1.70	0.00	0.00	0.02	4.16	1.97	0.00	2.97	1.63	1.48	1.10
21.00	9.00	7.21	1.37	0.26	2.99	2.63	0.00	0.65	1.70	2.89	3.37	2.20	0.00	0.00	1.63	4.19	3.97	0.00	2.81	0.00	1.65	2.70
22.00	9.00	7.20	1.67	2.12	1.71	1.93	0.00	3.18	1.72	1.87	4.80	2.20	0.49	0.00	1.20	4.20	3.50	0.00	3.19	3.00	0.92	2.07
23.00	9.00	7.21	0.00	1.48	1.66	3.11	1.39	0.97	3.44	0.00	2.61	3.63	1.67	0.00	2.23	4.16	3.46	0.00	3.26	3.19	0.15	1.87
24.00	9.01	7.20	0.00	2.50	3.05	0.48	3.77	0.00	4.09	0.00	4.63	3.56	3.01	0.00	2.56	2.90	2.20	0.00	2.65	2.59	0.11	2.25
25.00	9.00	7.20	3.66	3.31	4.06	1.38	2.91	1.13	1.33	1.73	1.83	0.02	2.24	0.00	0.91	3.80	0.75	0.00	2.39	1.34	2.32	1.37
26.00	9.00	7.21	0.00	1.72	0.19	2.24	0.00	3.04	1.98	0.00	3.42	1.97	0.04	0.00	3.46	3.80	4.46	0.00	2.66	1.95	0.11	1.57
27.00	9.00	7.20	2.46	0.01	1.54	4.35	0.00	2.63	2.18	3.09	0.18	0.18	0.00	0.00	1.50	3.58	3.89	0.00	2.53	1.72	0.85	2.14
28.00	9.01	7.21	0.00	1.17	3.43	1.05	5.62	0.38	1.27	4.79	3.27	1.83	0.00	0.00	3.11	3.45	3.54	0.00	2.87	0.00	0.06	2.58
29.00	9.00	7.20	0.59	0.04	1.81	0.00	1.80	2.58	0.99	4.37	0.00	0.16	4.10	0.00	2.74	1.75	2.71	0.00	3.25	2.56	0.73	2.08
30.00	9.00	7.20	1.15	2.78	1.37	2.71	3.47	1.64	2.74	2.45	1.93	0.74	2.25	0.00	1.40	0.97	0.44	0.88	3.24	2.65	0.77	1.84
31.00	9.00	7.21	1.04	0.71	1.78	4.99	0.00	1.08	3.53	0.00	3.16	4.46	0.00	0.00	0.62	1.25	1.30	0.00	3.29	2.34	0.00	2.66
32.00	9.01	7.20	0.00	0.31	1.28	1.72	1.33	2.27	1.93	0.00	4.68	4.05	0.00	0.00	3.70	0.85	3.72	0.00	3.38	3.24	0.00	2.60
33.00	9.00	7.21	0.77	3.10	3.74	1.26	2.94	2.53	2.79	0.00	2.81	4.80	0.00	0.00	3.46	3.94	3.26	0.00	3.30	2.71	1.42	2.39
34.00	9.00	7.20	0.00	5.23	5.12	2.54	0.00	1.73	3.66	0.00	1.80	1.07	0.00	0.00	3.40	3.66	3.58	0.00	3.60	3.60	0.49	2.31
35.00	9.01	7.21	0.00	0.39	1.84	1.63	0.00	0.21	2.14	3.94	0.00	0.00	0.00	0.00	3.97	4.16	3.90	0.00	3.58	3.45	0.13	2.70
36.00	9.00	7.20	1.98	1.24	2.21	0.49	0.97	0.22	4.24	1.28	0.61	2.45	3.29	0.00	2.17	2.08	2.41	0.05	1.18	3.31	1.17	2.56
37.00	9.00	7.20	0.00	1.57	1.94	0.61	3.73	2.08	3.40	0.00	4.44	2.84	4.50	0.00	3.92	4.22	1.95	0.00	2.33	3.79	1.06	0.91
38.00	9.00	7.21	4.27	1.86	1.02	2.30	2.34	2.03	2.56	0.00	0.47	0.49	0.01	0.00	3.63	3.53	3.14	0.00	2.33	3.53	0.59	2.27
39.00	9.01	7.20	5.11	1.41	2.05	0.78	0.15	0.00	3.79	0.00	0.49	3.66	0.00	0.00	0.00	4.35	2.68	0.00	2.91	3.62	1.15	1.48
40.00	9.00	7.21	2.14	1.87	1.48	2.66	0.00	0.00	4.79	5.83	0.81	4.43	0.00	0.00	0.78	4.20	3.12	0.00	1.24	2.40	0.80	2.60
41.00	9.00	7.20	0.92	0.49	3.06	2.13	2.26	1.84	2.78	1.31	3.36	1.12	1.58	0.00	0.15	4.19	1.15	0.00	1.91	2.61	0.24	2.41
