Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.693s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	8.03	6.89	0.00	0.00	0.13	0.00	0.72	0.00	0.00	0.00	0.01	1.06	0.35	0.00	0.00	0.00	0.47	1.27	0.05	0.46	0.59	1.26	0.61	0.00
3.00	8.10	6.90	2.64	0.00	0.00	0.82	2.30	0.00	0.88	0.00	0.15	0.99	2.47	2.41	0.00	0.32	0.62	0.44	0.00	1.55	1.34	0.18	1.04	0.00
4.00	8.10	6.90	2.12	2.57	0.00	0.00	2.08	0.15	0.00	0.00	3.33	3.40	2.10	0.73	0.54	1.17	1.60	2.30	0.00	1.38	0.71	0.15	1.11	0.16
5.00	8.10	6.90	0.92	2.50	0.00	0.00	0.00	0.91	0.61	1.30	1.79	0.08	2.70	0.84	0.24	0.13	1.46	0.12	0.59	1.58	2.99	2.16	1.27	0.11
6.00	8.10	6.90	1.90	3.30	0.00	0.09	2.03	1.46	1.07	3.37	3.17	2.24	1.85	2.84	0.64	0.00	1.21	0.38	0.00	2.39	2.10	0.67	1.64	0.00
7.00	8.10	6.90	2.58	0.00	0.01	0.31	2.00	0.80	1.42	4.62	3.06	1.60	1.01	0.66	0.60	0.00	1.10	0.40	2.32	2.40	2.10	1.67	1.05	0.13
8.00	8.09	6.90	4.44	4.40	0.34	1.02	1.19	0.64	1.31	2.06	1.01	2.46	3.32	1.84	0.29	0.00	0.87	3.00	1.92	1.31	2.11	0.93	1.11	0.41
9.00	8.10	6.90	3.09	3.51	0.00	0.54	2.50	0.00	0.57	4.39	2.16	2.83	3.60	3.00	0.00	0.00	0.58	2.99	1.61	2.33	2.10	0.09	0.99	0.62
10.00	8.10	6.90	2.45	5.10	0.55	0.00	1.22	0.00	0.00	4.16	4.36	3.89	3.39	3.60	0.07	0.18	3.04	2.91	0.75	1.30	2.10	1.79	0.08	1.50
11.00	8.10	6.90	1.28	3.24	0.05	0.00	0.49	0.00	1.91	2.94	1.71	2.00	3.60	1.44	0.00	0.44	1.77	1.95	0.00	0.55	2.10	1.01	0.88	0.09
12.00	8.10	6.90	5.96	1.21	0.00	0.00	0.00	0.00	0.00	2.71	4.37	2.50	1.80	1.31	0.02	0.02	2.98	2.74	0.00	1.93	2.11	0.00	1.52	0.46
13.00	8.10	6.90	3.05	1.78	0.00	0.00	1.19	0.00	0.00	4.50	2.92	3.46	3.60	0.82	0.00	0.00	0.62	3.00	0.00	0.77	2.10	0.00	1.80	0.81
14.00	8.09	6.90	1.97	3.17	0.00	0.00	3.56	0.01	0.00	1.66	3.99	2.17	3.50	1.04	0.38	0.00	1.14	2.43	0.00	2.21	2.11	0.97	1.79	0.04
15.00	8.10	6.90	0.29	4.30	0.20	0.00	5.13	0.93	0.11	1.34	4.50	3.79	3.59	2.76	0.25	0.00	0.00	2.99	0.00	2.30	2.10	0.92	1.80	1.34
16.00	8.10	6.90	0.00	2.61	0.00	0.00	3.66	0.00	0.00	4.69	4.50	3.92	3.62	2.53	1.01	0.00	0.00	3.01	0.00	2.41	2.10	0.00	1.80	0.04
17.00	8.10	6.89	0.99	4.44	0.00	0.00	1.14	0.00	0.00	0.72	0.49	2.89	3.60	2.13	0.00	0.00	0.00	2.48	0.00	0.78	2.11	0.00	1.80	0.00
18.00	8.10	6.90	1.68	5.09	0.00	0.00	2.81	0.00	0.00	4.44	0.98	3.56	3.59	2.73	0.00	0.00	0.00	2.97	0.00	0.67	2.10	0.00	1.78	0.00
19.00	8.10	6.90	0.79	5.00	0.00	0.00	2.16	0.00	0.00	4.57	3.99	3.96	3.59	3.54	0.00	0.00	0.00	3.03	0.00	1.11	2.10	0.00	1.83	0.00
20.00	8.09	6.90	2.54	4.82	0.00	0.00	1.01	0.65	0.00	0.77	3.63	3.49	3.60	3.51	0.00	0.00	0.99	3.00	0.00	1.34	2.11	0.31	1.79	0.00
21.00	8.10	6.90	5.95	5.10	0.00	0.00	3.17	0.00	0.00	2.65	3.18	3.90	2.70	3.53	0.00	0.00	0.49	2.99	0.00	2.39	2.10	0.00	1.80	0.00
22.00	8.10	6.90	4.20	5.10	0.00	0.00	2.25	0.75	0.00	4.50	2.72	3.90	3.60	3.10	0.00	0.00	3.76	2.46	0.00	1.61	2.10	1.35	1.80	0.52
23.00	8.10	6.90	0.00	4.43	0.00	0.00	2.65	0.84	0.00	2.93	3.39	3.57	3.59	1.95	0.18	0.58	2.78	0.54	0.00	1.40	2.10	1.46	1.38	0.06
24.00	8.10	6.90	1.20	2.08	0.09	0.04	2.30	0.00	0.00	3.65	4.04	3.72	3.44	2.19	0.74	2.07	0.69	1.08	0.73	0.18	2.11	0.00	1.80	0.06
25.00	8.10	6.90	0.00	6.05	0.00	0.00	1.58	0.28	0.00	3.07	4.42	2.81	3.59	0.52	0.00	2.47	0.00	2.90	0.22	2.99	2.10	1.67	1.08	0.54
26.00	8.09	6.90	0.38	2.81	0.00	0.04	0.95	0.00	0.00	3.96	3.18	3.90	3.06	0.49	0.00	2.51	3.24	2.33	0.06	1.81	2.11	0.79	2.05	0.92
