Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.598s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.77	6.87	5.99	0.40	0.93	0.00	0.40	0.00	1.73	0.25	0.00	0.29	0.19	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.48	0.00	0.00	0.61
3.00	7.80	6.90	6.01	0.72	1.46	0.00	1.44	0.05	2.87	2.21	0.00	3.92	3.56	1.55	0.65	1.11	0.82	0.00	2.67	0.73	1.68	0.21	0.00	0.49
4.00	7.81	6.90	5.99	0.00	2.63	0.00	2.34	0.41	0.39	0.80	0.53	3.24	2.19	2.41	0.52	0.01	0.53	0.25	2.07	0.08	1.40	0.78	0.64	1.18
5.00	7.80	6.90	6.01	0.18	2.80	0.00	3.66	0.40	0.38	0.79	1.63	4.55	4.10	3.79	0.06	0.52	2.12	1.21	2.33	0.54	0.92	0.60	0.20	1.53
6.00	7.80	6.90	5.99	0.00	4.98	0.02	5.39	0.00	2.86	0.00	2.20	4.50	4.43	3.92	0.11	0.00	0.00	0.39	2.71	1.04	2.11	0.73	0.58	1.51
7.00	7.81	6.90	6.01	0.00	5.66	1.55	4.35	0.00	1.48	0.00	1.85	4.50	4.50	3.72	1.77	0.00	0.22	1.57	2.70	0.14	2.10	0.49	1.79	1.51
8.00	7.80	6.90	5.99	2.24	1.61	0.01	3.16	1.17	0.00	0.49	0.68	4.50	4.50	3.90	0.35	0.00	0.89	1.34	2.70	0.00	2.11	0.00	1.80	1.50
9.00	7.80	6.90	6.01	4.22	2.00	0.00	4.82	0.00	1.17	0.00	0.01	4.50	4.37	3.77	0.64	0.07	1.94	0.00	2.47	0.41	2.10	0.00	1.53	1.27
10.00	7.81	6.90	5.99	1.17	1.79	0.00	2.07	0.00	1.34	2.81	0.49	4.51	4.51	2.96	0.35	0.27	2.46	1.95	2.71	1.45	2.10	0.00	0.67	1.51
11.00	7.80	6.90	6.01	0.00	5.52	0.00	0.00	0.00	0.24	0.06	0.11	4.50	0.72	0.01	0.18	0.00	0.40	0.00	2.70	2.28	2.11	0.00	0.00	1.42
12.00	7.81	6.90	5.99	0.00	3.30	0.49	0.00	0.29	3.59	4.43	0.01	4.50	1.31	0.00	1.68	0.00	0.99	0.00	2.70	2.07	1.68	0.00	0.97	1.51
13.00	7.80	6.90	6.01	0.00	6.19	0.00	4.33	0.00	5.10	0.00	0.08	4.50	0.00	4.75	2.18	0.00	0.00	0.00	2.71	1.78	2.11	0.00	1.71	1.41
14.00	7.80	6.90	5.99	0.01	1.58	0.00	3.84	0.00	5.10	0.00	0.62	4.30	0.00	3.90	2.34	0.00	0.00	0.00	2.70	1.32	2.11	0.00	0.49	1.50
15.00	7.81	6.90	6.01	0.00	5.71	0.00	0.65	0.00	5.11	0.00	4.80	4.50	0.00	3.90	3.60	0.00	0.00	0.00	2.70	0.00	2.10	0.00	2.50	1.51
16.00	7.80	6.90	5.99	0.00	5.70	0.00	0.00	0.00	5.09	0.00	3.92	4.50	5.44	3.90	3.60	0.00	0.00	2.60	2.65	0.00	2.10	0.00	1.20	1.50
17.00	7.80	6.89	6.01	0.99	4.62	0.00	4.42	0.00	3.62	0.00	1.85	4.50	4.03	3.83	1.93	0.44	3.10	1.42	2.68	1.32	0.09	0.00	0.45	1.33
18.00	7.81	6.90	5.99	0.00	5.56	0.00	0.00	0.00	4.20	0.00	0.00	4.51	0.00	3.90	3.12	0.05	3.59	0.08	2.71	0.44	3.01	0.00	0.98	1.58
19.00	7.80	6.90	6.01	0.00	3.39	0.00	0.00	0.00	0.00	0.00	0.00	4.50	0.00	3.91	1.28	0.00	3.60	0.00	2.70	2.68	2.10	0.00	1.05	1.50
20.00	7.80	6.90	5.99	0.00	0.40	0.00	0.59	0.00	0.00	2.98	0.00	4.50	0.00	2.13	0.66	0.00	3.54	0.00	2.70	2.67	2.10	0.00	0.12	1.50
