Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.577s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	8.69	7.80	7.47	2.14	1.75	3.65	2.01	0.00	0.40	0.00	0.00	0.81	2.57	1.71	0.00	0.87	1.57	1.17	0.13
3.00	8.70	7.80	7.50	5.25	3.18	4.42	0.49	0.00	3.16	0.00	1.48	0.74	2.34	2.52	1.73	1.02	2.72	2.10	1.37
4.00	8.70	7.81	7.50	5.97	6.62	4.88	4.18	0.41	2.97	1.21	2.11	0.37	3.05	3.27	0.00	0.02	0.33	0.26	0.49
5.00	8.70	7.80	7.50	6.39	6.25	4.75	0.12	0.11	4.69	1.07	1.28	0.64	4.69	1.67	0.00	0.00	1.79	0.14	1.63
6.00	8.69	7.80	7.50	5.04	6.48	6.32	6.45	0.00	3.31	0.00	0.49	2.45	4.68	2.17	0.66	0.57	2.67	0.00	1.80
7.00	8.70	7.81	7.50	0.00	6.52	6.32	5.64	0.00	3.07	2.98	0.00	2.64	4.69	4.20	0.00	1.10	2.63	0.00	1.68
8.00	8.70	7.80	7.50	3.05	6.15	5.49	2.58	0.42	5.71	1.27	5.04	0.58	4.02	3.77	0.99	3.00	0.05	0.00	1.91
9.00	8.70	7.80	7.50	6.25	6.61	5.73	0.00	1.84	5.69	0.47	5.05	0.00	4.79	4.20	0.00	2.99	2.84	1.25	1.79
10.00	8.70	7.81	7.49	1.90	6.61	6.32	3.73	5.75	5.70	0.00	0.99	0.48	4.80	2.68	0.00	3.00	2.71	2.11	1.81
11.00	8.69	7.80	7.50	6.59	6.59	6.30	0.49	0.07	4.35	0.00	3.53	0.16	4.80	3.80	0.00	2.61	2.70	2.11	1.47
12.00	8.70	7.81	7.50	6.59	4.33	6.02	0.00	0.28	3.54	1.33	1.47	0.53	3.05	3.23	1.79	1.40	2.34	1.59	1.13
13.00	8.70	7.80	7.50	6.49	3.11	2.28	0.49	0.49	5.69	1.99	1.12	1.81	1.93	3.53	1.59	1.93	2.58	1.44	0.79
14.00	8.70	7.80	7.50	5.25	6.59	3.57	2.19	0.09	0.09	3.64	0.99	1.04	4.80	2.34	3.90	0.71	2.23	0.00	1.74
15.00	8.70	7.81	7.50	6.56	6.39	2.32	0.00	1.57	1.18	3.90	0.99	0.85	4.78	0.00	2.97	3.43	2.32	0.00	1.79
16.00	8.69	7.80	7.50	3.45	6.58	1.77	0.00	0.60	2.10	1.19	2.51	1.77	4.22	1.39	0.00	0.00	2.10	1.21	1.21
17.00	8.70	7.80	7.50	6.63	6.42	5.97	0.00	0.35	3.58	2.68	2.23	1.70	3.14	1.87	0.99	0.00	1.90	0.01	1.40
18.00	8.70	7.81	7.50	2.86	6.32	3.36	0.00	0.00	3.57	4.11	3.18	0.05	4.52	2.18	0.51	0.00	2.40	0.00	1.80
19.00	8.70	7.80	7.49	1.73	5.91	2.46	0.60	0.49	2.47	2.72	2.77	1.93	4.30	4.19	0.00	0.00	2.71	0.98	1.79
20.00	8.70	7.80	7.50	6.95	5.64	6.30	0.00	0.00	0.00	0.09	0.00	1.12	3.58	3.90	0.00	0.00	2.70	0.00	1.80
21.00	8.69	7.81	7.50	6.61	6.84	6.30	0.00	0.00	4.76	5.30	5.83	0.00	4.79	0.00	0.00	0.00	2.70	0.00	1.79
22.00	8.70	7.80	7.50	6.59	6.61	6.30	3.64	0.00	5.70	1.33	5.10	0.74	4.80	0.00	0.00	0.00	2.70	0.00	1.80
23.00	8.70	7.81	7.50	5.32	6.61	2.79	4.82	0.00	5.48	0.26	3.44	0.01	4.78	0.98	0.00	0.00	2.68	0.00	1.79
24.00	8.70	7.80	7.50	7.56	6.57	6.29	0.84	0.00	5.61	0.00	0.00	0.12	4.80	3.64	0.00	0.00	2.03	0.00	1.81
25.00	8.69	7.80	7.50	6.62	6.62	3.13	2.48	0.00	3.82	1.99	3.87	0.00	4.10	1.88	0.00	0.00	2.17	0.49	1.55
26.00	8.70	7.81	7.50	4.32	2.43	1.42	5.78	0.00	1.66	0.02	4.89	2.76	4.79	0.49	0.00	0.00	2.63	0.99	1.80
27.00	8.70	7.80	7.50	6.51	6.65	4.10	0.42	0.00	5.22	0.02	3.66	0.24	3.51	3.67	0.00	0.00	2.66	3.05	1.80
28.00	8.70	7.80	7.49	2.81	6.59	0.00	0.58	0.00	0.51	0.00	3.50	0.00	3.20	4.23	0.00	0.00	2.74	2.10	1.79
29.00	8.70	7.81	7.50	5.81	6.18	6.96	0.00	0.00	2.25	1.38	4.23	1.00	4.12	1.40	0.00	0.00	1.97	2.11	1.52
30.00	8.69	7.80	7.50	5.23	6.58	6.29	3.77	0.00	4.76	2.01	4.93	1.70	3.64	1.02	1.72	0.00	1.61	2.10	1.70
31.00	8.70	7.80	7.50	4.86	6.11	5.43	4.70	0.00	0.00	0.00	0.87	2.19	0.33	0.00	3.62	0.00	2.68	2.08	1.51
32.00	8.70	7.81	7.50	0.13	4.65	6.34	0.11	0.00	4.39	0.01	5.13	2.98	4.83	1.21	0.00	0.00	2.64	2.12	1.81
33.00	8.70	7.80	7.50	7.42	6.59	6.30	6.89	0.00	5.44	0.00	1.98	4.35	3.70	4.11	4.65	0.00	1.93	2.10	1.80
34.00	8.70	7.81	7.50	2.05	6.28	6.09	5.22	0.00	5.28	1.21	0.49	0.16	3.66	2.33	1.99	0.00	0.66	2.10	1.02
35.00	8.69	7.80	7.50	0.00	6.59	0.94	0.58	0.00	0.00	0.00	0.00	1.75	4.68	2.89	4.46	0.51	2.91	2.11	1.83
36.00	8.70	7.80	7.50	0.00	6.61	2.79	5.62	0.00	3.32	2.97	2.16	2.51	4.77	3.50	0.08	0.58	0.69	1.71	1.80
37.00	8.70	7.81	7.49	6.14	6.58	4.52	4.88	0.00	3.19	4.52	3.07	4.79	4.80	0.65	0.00	3.00	2.43	0.00	1.80
38.00	8.70	7.80	7.50	6.59	6.61	0.99	0.00	0.00	0.00	1.27	0.07	4.66	4.80	4.13	0.00	2.99	1.65	0.00	1.80
39.00	8.70	7.80	7.50	6.61	6.61	3.25	0.49	0.00	1.26	3.05	0.00	4.39	4.65	4.20	0.00	2.56	0.07	0.00	1.80
40.00	8.69	7.81	7.50	1.78	6.54	5.82	3.04	3.01	2.52	3.23	0.49	1.54	2.57	3.98	0.00	0.92	0.24	0.00	1.80
41.00	8.70	7.80	7.50	0.00	6.61	3.00	0.99	0.71	5.17	0.21	0.44	0.09	2.05	4.06	1.13	0.00	0.00	0.99	1.58
42.00	8.70	7.80	7.50	0.99	6.59	3.74	0.81	0.49	4.56	0.67	4.12	0.54	2.83	3.05	0.00	0.00	2.83	1.66	0.58
43.00	8.70	7.81	7.50	6.71	5.09	1.38	4.09	0.01	5.70	1.11	5.11	2.08	1.83	2.58	4.84	0.00	2.70	2.10	1.78
44.00	8.70	7.80	7.50	6.59	6.59	0.00	5.95	1.20	5.57	0.13	1.45	1.11	3.86	3.59	3.90	0.00	2.70	2.11	1.74
45.00	8.69	7.81	7.50	6.61	6.30	0.00	5.98	0.00	5.39	0.00	0.00	0.85	4.40	4.11	3.90	0.00	2.40	2.08	1.80
46.00	8.70	7.80	7.49	2.84	5.53	2.65	2.25	1.32	4.72	0.81	1.25	2.07	4.42	2.66	3.31	0.00	1.22	1.42	1.18
