Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.818s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.45	6.88	6.55	3.06	0.24	1.72	0.38	0.00	0.04	0.00	0.65	0.00	0.00	0.00	0.16	0.00	0.18	0.00	0.00	0.13	0.26	0.85
3.00	7.50	6.90	6.59	1.08	0.32	1.52	0.86	1.67	0.54	1.38	0.00	3.00	1.26	0.97	0.00	4.13	2.60	0.00	3.29	1.48	0.98	3.51
4.00	7.50	6.90	6.61	1.68	0.65	1.47	0.13	1.12	4.17	2.34	0.00	2.61	3.96	4.02	2.17	4.09	4.29	0.34	0.02	3.29	0.97	2.36
5.00	7.50	6.90	6.59	3.21	1.22	1.57	0.00	0.98	0.11	2.16	0.00	4.16	3.65	2.17	1.65	4.39	2.96	0.48	1.45	2.83	2.81	2.80
6.00	7.50	6.90	6.61	0.57	0.02	3.12	1.48	1.06	0.45	1.67	0.00	4.17	3.98	4.50	0.00	4.50	4.50	2.54	3.90	3.30	3.11	2.92
7.00	7.50	6.90	6.59	4.04	0.00	5.39	1.21	0.64	1.50	0.74	0.51	3.37	3.09	4.49	0.75	4.50	4.50	0.33	1.58	3.31	2.94	3.00
8.00	7.50	6.90	6.61	3.83	0.00	5.41	0.78	2.19	4.80	0.58	0.00	4.33	0.00	4.50	1.20	2.47	0.73	0.00	2.48	3.11	0.80	3.00
9.00	7.50	6.90	6.59	5.56	0.00	1.83	3.62	1.25	4.03	0.55	0.00	1.26	4.19	4.50	0.08	4.99	0.00	0.78	0.54	3.30	4.16	2.99
10.00	7.49	6.90	6.61	3.46	0.00	1.34	5.09	0.52	2.74	5.16	0.00	0.75	4.50	4.46	3.80	4.50	1.95	1.55	0.00	3.30	0.24	3.00
11.00	7.50	6.90	6.59	3.46	0.00	1.88	1.13	1.63	3.01	1.13	0.00	2.68	4.00	4.05	0.54	4.51	4.53	0.01	3.84	3.29	1.88	3.00
12.00	7.50	6.90	6.61	0.79	0.04	5.13	1.28	0.62	3.44	1.53	0.00	3.56	3.97	1.40	1.48	4.50	4.51	1.12	2.67	3.19	2.43	2.76
13.00	7.50	6.90	6.59	5.48	0.78	5.59	0.00	0.49	0.00	0.00	2.18	4.23	4.20	2.04	0.14	3.70	3.65	1.18	1.88	2.45	0.29	2.83
14.00	7.50	6.90	6.61	1.04	1.41	3.26	0.01	0.00	1.52	0.73	0.49	2.32	1.70	2.59	0.29	4.50	4.50	0.00	2.47	2.54	0.95	2.66
15.00	7.50	6.90	6.59	0.38	0.00	2.28	0.00	2.59	2.99	1.88	0.00	4.03	4.49	4.36	1.57	2.73	4.50	0.00	3.23	3.14	0.61	2.91
16.00	7.50	6.90	6.59	0.19	1.24	4.56	0.41	0.00	3.49	2.06	1.21	0.67	3.44	4.50	0.00	2.07	4.50	0.89	0.31	0.40	0.00	2.80
17.00	7.50	6.89	6.61	1.88	0.00	5.24	3.18	0.00	1.02	0.00	0.00	0.14	0.00	4.50	1.42	0.57	4.51	2.57	0.46	3.26	2.61	3.00
18.00	7.50	6.90	6.59	5.85	1.51	5.39	2.33	1.04	1.68	0.00	0.05	4.50	0.00	4.51	2.20	1.67	4.49	1.05	0.61	3.30	3.06	2.99
19.00	7.49	6.90	6.61	1.37	0.00	3.39	0.24	2.92	4.03	3.13	0.00	4.51	4.16	4.50	1.91	2.03	4.51	0.12	0.42	2.96	1.15	3.00
20.00	7.50	6.90	6.59	0.27	4.26	1.24	0.00	3.16	4.44	3.32	0.00	4.29	0.01	4.49	3.72	3.79	4.49	0.00	3.13	3.31	0.00	3.00
21.00	7.50	6.90	6.61	1.74	0.77	1.65	0.73	1.10	4.05	1.08	0.00	1.26	2.81	4.51	3.91	4.51	4.51	0.00	2.81	3.30	2.93	3.00
22.00	7.50	6.90	6.59	1.79	1.26	1.67	0.13	1.22	2.37	3.19	0.00	2.67	2.81	4.50	2.23	4.50	3.31	0.00	0.93	3.04	3.25	2.98
23.00	7.50	6.90	6.61	3.86	3.13	3.43	0.04	0.51	1.73	0.45	0.00	3.79	1.51	4.32	4.35	2.11	4.50	0.00	4.07	2.98	2.04	1.05
24.00	7.50	6.90	6.59	5.00	0.46	5.35	0.68	3.39	0.99	0.00	0.00	4.50	5.10	4.50	4.12	2.60	4.50	0.00	3.89	3.30	0.04	0.99
25.00	7.50	6.90	6.61	6.10	2.27	4.62	0.39	0.85	3.51	5.59	0.00	2.60	3.60	2.27	4.44	4.50	4.51	0.00	1.30	3.30	0.38	0.01
26.00	7.50	6.90	6.59	5.86	0.81	5.39	1.93	3.05	1.58	2.51	0.00	1.87	4.43	5.24	3.34	1.70	4.50	0.00	2.01	3.30	1.08	0.49
27.00	7.50	6.90	6.61	2.66	2.04	5.32	1.80	0.99	3.19	2.58	0.00	1.52	3.78	4.45	2.51	4.46	4.50	0.80	1.53	3.30	0.00	0.00
28.00	7.49	6.90	6.59	4.30	0.34	5.39	0.31	0.00	1.50	2.07	0.00	3.87	4.50	4.50	0.93	4.50	4.50	0.00	3.90	3.31	0.26	0.00
29.00	7.50	6.90	6.59	2.56	0.81	5.41	0.49	0.00	2.19	4.00	0.00	4.06	3.96	3.21	2.54	3.94	3.47	0.00	0.15	3.29	0.08	0.49
30.00	7.50	6.90	6.61	2.06	1.54	0.66	1.40	0.00	2.00	4.77	0.00	0.00	1.58	3.79	1.71	0.77	4.02	0.00	3.44	3.31	1.50	2.92
31.00	7.50	6.90	6.59	0.00	1.00	0.00	1.25	0.00	3.24	0.00	0.00	0.49	5.22	4.50	0.00	4.25	4.50	0.00	3.90	3.30	3.12	3.00
32.00	7.50	6.90	6.61	2.33	1.18	5.33	2.68	0.00	0.04	0.99	0.00	3.62	0.74	3.20	0.00	3.86	3.92	0.00	0.73	3.31	2.89	3.00
33.00	7.50	6.90	6.59	5.99	0.00	5.31	1.99	0.99	0.49	0.00	0.00	2.03	1.26	4.50	0.49	4.49	4.49	0.05	0.75	2.11	3.29	2.99
34.00	7.50	6.89	6.61	4.99	0.08	5.42	1.11	2.27	1.34	0.00	0.14	5.37	0.35	4.50	0.00	4.52	4.50	0.00	3.03	1.25	3.01	3.00
35.00	7.50	6.90	6.59	4.80	0.69	5.38	0.00	0.00	0.00	0.00	0.00	4.49	4.11	4.50	0.00	4.50	4.49	0.00	3.63	0.99	3.24	3.00
36.00	7.50	6.90	6.61	2.96	0.00	5.42	0.00	2.45	0.00	0.00	0.00	4.30	3.71	4.32	0.00	4.50	4.52	0.00	0.62	3.54	3.20	3.00
37.00	7.49	6.90	6.59	0.26	1.22	5.41	0.75	1.22	2.85	0.99	0.00	3.85	2.79	4.44	2.86	4.19	4.50	0.00	0.00	3.31	3.31	3.00
38.00	7.50	6.90	6.61	5.71	0.00	0.15	0.53	0.00	3.20	2.26	0.00	0.88	0.26	1.01	0.00	0.78	4.50	0.00	2.45	3.30	2.72	2.99
39.00	7.50	6.90	6.59	5.31	0.00	0.00	1.05	0.00	4.77	1.59	0.00	3.12	4.47	3.39	0.00	3.31	4.43	0.00	3.85	3.27	3.21	3.00
40.00	7.50	6.90	6.61	5.50	0.00	5.24	0.09	0.00	3.21	1.00	0.99	3.59	3.40	4.52	0.00	3.43	4.57	0.00	2.36	3.32	3.29	3.00
41.00	7.50	6.90	6.59	6.08	0.00	0.00	1.77	0.00	4.43	1.78	1.22	4.02	1.31	3.79	0.00	2.19	4.51	0.00	2.84	2.99	2.68	3.00
42.00	7.50	6.90	6.59	6.23	0.00	0.49	0.69	0.00	4.78	3.37	0.81	3.98	4.78	4.60	0.00	4.47	4.49	0.00	0.52	2.10	1.95	2.98
43.00	7.50	6.90	6.61	5.05	0.00	6.12	1.11	0.00	2.23	0.00	0.00	3.45	2.79	4.51	0.00	0.44	4.42	0.00	0.37	3.30	1.94	3.01
44.00	7.50	6.90	6.59	1.83	0.00	5.39	0.41	0.00	3.67	0.89	0.00	3.09	3.89	4.50	1.30	1.77	4.50	0.00	3.78	3.30	3.69	3.00
45.00	7.50	6.90	6.61	0.00	0.00	5.39	0.00	0.00	4.79	1.26	0.00	4.50	4.50	4.50	0.00	4.50	4.49	0.00	3.90	3.31	3.31	3.00
46.00	7.49	6.90	6.59	0.00	0.00	2.86	0.00	0.00	4.80	1.99	0.00	4.50	4.50	4.50	3.11	4.50	4.50	0.00	3.91	3.30	3.30	2.99
47.00	7.50	6.90	6.61	6.22	0.00	0.00	0.15	0.00	2.64	4.64	0.00	4.50	4.49	4.49	3.82	4.49	4.49	0.00	3.77	3.29	0.07	3.00
48.00	7.50	6.90	6.59	2.12	0.21	5.11	1.93	0.97	3.26	3.82	0.00	3.84	2.31	4.52	3.57	3.98	4.51	0.00	2.21	3.21	0.47	3.00
49.00	7.50	6.90	6.61	3.18	0.14	5.24	1.38	0.00	1.58	2.83	0.00	3.10	2.72	2.94	2.00	3.71	4.51	0.31	0.61	3.30	2.74	3.00
50.00	7.50	6.89	6.59	0.01	1.13	3.17	0.00	0.00	4.62	2.16	0.00	2.56	4.50	5.00	2.90	0.59	4.50	0.14	3.12	3.31	0.00	2.92
51.00	7.50	6.90	6.61	1.39	1.08	0.00	1.42	1.06	4.58	3.51	0.00	4.55	4.25	4.39	1.17	4.23	2.93	0.02	3.42	2.56	0.00	2.97
52.00	7.50	6.90	6.59	4.49	0.00	0.00	1.65	1.47	3.11	3.69	0.00	4.51	2.70	4.52	4.50	2.27	0.00	0.00	2.00	3.11	1.80	3.01
53.00	7.50	6.90	6.61	2.40	2.47	3.36	0.34	1.99	3.64	2.85	0.00	1.58	3.82	3.79	0.81	4.49	5.31	0.00	0.00	3.01	2.96	2.83
54.00	7.50	6.90	6.59	1.19	0.00	3.46	0.60	1.77	0.44	3.70	0.00	3.46	4.36	4.45	2.48	4.51	2.25	0.00	2.58	3.45	1.77	3.00
55.00	7.49	6.90	6.59	4.99	2.07	0.00	0.24	0.29	4.45	0.00	0.00	4.37	0.91	4.50	2.94	4.32	4.50	1.15	0.59	3.29	2.33	3.00
