Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.417s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	8.35	7.16	4.58	4.75	1.40	0.00	0.00	0.00	2.78	0.59	0.28	3.07	0.86
3.00	8.40	7.20	3.38	2.39	0.82	0.02	0.00	1.66	1.32	0.13	0.21	2.03	1.13
4.00	8.40	7.21	6.65	5.05	1.19	0.21	0.88	2.80	4.77	4.00	0.93	3.18	3.23
5.00	8.41	7.20	6.55	3.84	2.19	0.11	1.83	5.57	2.41	2.65	2.47	2.91	2.51
6.00	8.40	7.21	6.68	4.82	0.99	0.00	0.04	4.50	4.50	3.11	1.12	2.80	1.01
7.00	8.40	7.20	6.91	5.98	0.00	0.73	0.18	4.27	4.50	3.73	1.78	3.50	2.71
8.00	8.41	7.20	6.90	6.01	0.49	0.05	0.05	4.38	4.50	0.20	3.06	3.59	4.07
9.00	8.40	7.21	6.83	5.65	0.05	1.14	0.00	4.50	4.50	3.24	3.70	2.03	0.95
10.00	8.40	7.20	6.44	5.99	0.01	0.99	1.19	4.49	3.78	3.43	2.31	3.21	0.69
11.00	8.41	7.21	5.95	5.99	0.00	0.80	0.00	4.51	3.23	2.77	3.90	1.75	2.17
12.00	8.40	7.20	6.91	6.01	0.00	0.25	0.85	4.51	4.51	1.26	3.90	0.22	3.58
13.00	8.40	7.20	6.89	6.01	0.00	2.20	4.92	4.50	4.50	2.91	3.90	4.58	3.59
14.00	8.41	7.21	6.91	5.23	0.00	2.99	4.62	0.02	4.50	0.82	3.38	3.30	3.60
15.00	8.40	7.20	6.18	4.83	0.00	5.39	2.87	1.83	3.71	1.32	2.93	2.04	3.53
16.00	8.40	7.21	5.42	5.78	0.33	2.54	1.53	1.67	3.47	3.01	1.55	2.51	1.64
17.00	8.41	7.20	4.24	1.48	0.00	1.02	0.02	1.81	0.88	1.65	1.02	1.91	1.12
18.00	8.40	7.21	6.54	3.04	0.00	3.86	0.24	2.31	4.27	1.88	2.01	2.73	2.26
19.00	8.40	7.20	6.87	5.99	0.00	5.39	0.01	0.00	4.47	4.02	3.82	3.60	3.74
20.00	8.40	7.20	6.70	5.86	0.00	4.79	0.00	0.00	4.51	3.47	3.72	2.81	0.01
21.00	8.41	7.21	6.90	5.99	0.00	5.41	1.19	0.00	4.50	4.44	3.82	3.60	4.19
22.00	8.40	7.20	6.90	6.01	0.00	5.41	0.00	0.00	4.47	4.50	3.89	3.59	3.60
23.00	8.40	7.21	5.26	4.27	0.00	3.59	1.07	3.92	3.30	0.89	1.08	2.53	1.72
24.00	8.41	7.20	6.37	5.79	0.00	1.34	2.14	4.50	4.11	4.09	0.79	2.72	1.40
25.00	8.40	7.20	6.62	4.24	0.20	0.75	0.00	4.50	3.79	1.44	1.19	3.18	2.03
26.00	8.40	7.21	6.90	1.72	0.24	4.70	0.88	4.51	4.50	4.51	1.25	3.60	2.26
27.00	8.41	7.20	6.90	6.01	1.18	3.00	0.00	4.49	4.45	4.49	0.00	3.60	3.60
28.00	8.40	7.21	6.61	5.90	0.49	5.17	0.00	4.50	4.50	4.40	1.18	3.14	3.11
29.00	8.40	7.20	4.99	4.95	0.00	4.46	0.25	4.51	3.79	3.79	2.59	2.65	0.06
30.00	8.41	7.20	5.49	1.38	3.24	0.49	0.99	4.50	2.98	0.61	2.59	3.46	0.49
31.00	8.40	7.21	5.22	4.65	0.00	0.04	0.00	4.50	3.72	0.14	2.12	2.80	0.69
32.00	8.40	7.20	6.88	5.99	0.00	0.49	1.25	4.51	4.47	1.55	3.69	3.60	0.53
33.00	8.41	7.21	6.91	6.01	0.00	1.91	0.74	4.49	4.52	3.01	3.77	3.60	1.28
34.00	8.40	7.20	6.90	5.99	0.00	4.07	0.00	3.40	4.49	4.51	3.79	3.60	3.59
35.00	8.40	7.21	6.90	4.65	0.00	3.21	1.67	3.42	4.45	2.40	2.86	3.54	1.45
36.00	8.41	7.20	6.78	5.99	3.49	2.41	0.60	4.47	2.91	2.77	3.90	3.60	0.61
37.00	8.40	7.20	6.90	5.97	3.09	0.88	1.01	2.17	2.57	4.29	3.87	3.52	2.43
38.00	8.40	7.21	5.36	6.03	0.95	5.68	2.66	4.91	2.65	2.12	3.92	3.47	3.49
39.00	8.40	7.20	6.90	4.93	0.49	1.99	1.41	4.50	1.66	4.50	1.52	3.42	3.44
40.00	8.41	7.21	5.43	5.76	1.35	1.90	0.89	4.51	2.43	4.31	0.32	3.59	3.31
41.00	8.40	7.20	6.90	5.98	0.00	0.75	0.04	4.50	4.51	4.40	1.31	3.32	1.71
42.00	8.40	7.20	6.90	5.99	0.00	3.82	0.99	4.50	4.50	4.51	3.39	3.60	3.60
43.00	8.41	7.21	6.90	6.01	0.00	3.20	1.41	1.20	4.50	4.50	3.56	3.05	3.60
44.00	8.40	7.20	6.90	5.92	0.00	0.29	2.48	0.00	4.43	4.43	2.76	3.51	3.60
45.00	8.40	7.21	6.55	6.01	0.00	2.18	0.00	3.13	4.50	4.31	2.87	3.43	2.32
46.00	8.41	7.20	2.34	5.91	0.00	4.65	0.15	4.50	3.87	4.40	3.46	3.60	0.34
47.00	8.40	7.21	7.56	6.01	0.00	3.47	0.28	4.50	4.51	4.44	3.89	3.29	4.55
48.00	8.40	7.20	6.90	5.99	0.00	1.21	3.56	4.51	3.63	3.52	3.91	2.97	3.60
49.00	8.41	7.20	6.90	6.01	0.00	0.00	0.78	4.50	2.85	1.98	3.90	4.13	3.59
50.00	8.40	7.21	6.89	5.99	0.00	4.22	1.32	4.50	3.47	4.10	3.44	3.60	3.59
51.00	8.40	7.20	6.89	6.01	0.00	5.41	2.53	4.50	3.63	4.51	1.39	2.45	2.52
52.00	8.41	7.21	6.59	5.82	0.00	3.98	0.00	4.50	4.45	2.98	0.29	1.84	0.24
53.00	8.40	7.20	6.16	5.79	0.00	2.64	0.05	4.50	3.31	2.36	0.35	3.60	2.61
54.00	8.40	7.20	6.90	6.01	0.00	1.74	1.75	4.50	4.83	0.87	3.04	3.57	2.86
55.00	8.41	7.21	6.90	5.96	0.00	2.05	1.40	1.99	3.80	0.58	3.17	2.33	0.46
56.00	8.40	7.20	6.90	4.00	0.00	5.41	0.44	3.86	4.04	0.18	3.83	3.59	1.47
57.00	8.40	7.21	5.37	0.01	0.00	2.81	0.00	4.50	4.07	1.28	3.17	3.27	1.78
58.00	8.40	7.20	6.90	4.12	0.00	3.52	0.00	4.50	4.47	4.50	2.73	2.32	1.22
59.00	8.41	7.20	6.05	4.92	0.00	0.01	0.37	4.50	3.54	3.21	1.32	1.68	0.52
60.00	8.40	7.21	6.90	6.01	0.00	0.00	1.94	4.50	4.49	4.37	1.53	4.49	3.96
61.00	8.40	7.20	6.89	5.79	0.00	3.09	0.49	4.50	4.50	4.50	1.40	3.59	3.59
62.00	8.41	7.21	2.39	5.91	0.00	1.19	0.01	1.68	3.24	0.80	0.68	3.27	3.14
63.00	8.40	7.20	2.44	5.24	0.00	0.84	0.05	4.51	2.24	3.59	0.95	2.84	3.26
64.00	8.40	7.21	6.44	5.26	0.00	0.24	0.91	3.91	3.91	3.82	3.47	3.24	3.34
65.00	8.41	7.20	6.19	6.26	0.00	0.88	1.98	4.50	3.85	0.00	1.61	3.20	2.92
66.00	8.40	7.20	6.76	5.89	2.66	0.00	1.18	4.50	4.38	0.06	2.11	3.56	3.44
