Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.210s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	7.80	0.24	2.39	0.00	0.57	0.22	0.00	0.00	0.26	1.44	0.18	0.14	0.77	0.08	0.00	1.13	0.00	0.48	1.10
3.00	7.80	0.60	2.04	0.37	2.73	0.60	1.02	0.00	1.65	4.91	2.56	1.26	1.05	2.86	0.67	3.94	0.91	0.16	0.91
4.00	7.81	0.38	1.46	3.57	4.32	1.18	0.18	0.00	1.30	4.47	2.89	0.02	3.51	3.80	0.07	4.22	0.59	2.17	1.75
5.00	7.80	0.00	0.81	2.64	5.83	3.16	0.80	0.00	0.94	3.34	2.81	0.62	3.67	3.86	0.82	1.94	0.00	0.48	1.74
6.00	7.80	0.82	3.32	4.13	5.09	4.86	0.20	0.00	1.88	5.63	4.46	0.73	2.68	3.70	0.49	2.38	0.00	0.01	1.41
7.00	7.81	0.00	0.64	1.75	4.72	4.92	1.15	0.00	0.21	5.09	2.80	0.27	3.20	4.15	0.25	0.95	1.85	2.03	2.00
8.00	7.80	0.98	0.14	1.67	6.01	1.46	1.45	0.00	1.99	4.78	1.42	0.11	0.88	1.57	1.44	0.97	0.49	0.51	2.11
9.00	7.80	1.54	0.42	1.66	4.65	2.92	2.03	0.00	1.48	5.09	1.94	0.33	2.46	1.81	2.18	2.19	0.99	0.00	2.08
10.00	7.81	1.71	0.46	0.00	3.09	3.18	2.43	0.00	1.28	5.11	1.21	0.25	1.99	4.80	3.78	1.08	0.00	1.28	2.11
11.00	7.80	0.00	3.10	5.25	3.45	2.98	0.00	0.00	0.00	5.09	4.59	1.74	1.51	1.79	2.25	0.71	1.15	0.80	2.10
12.00	7.81	0.00	2.07	3.54	5.95	2.61	0.00	0.00	0.00	4.84	4.04	0.00	3.01	4.80	0.13	3.42	2.59	0.02	2.11
13.00	7.80	0.11	4.09	4.06	5.63	3.71	1.34	0.00	0.82	4.40	3.32	0.00	1.50	2.66	0.61	3.40	0.00	0.51	2.06
14.00	7.80	1.01	2.76	1.12	0.16	3.99	2.16	0.00	0.75	5.09	3.34	0.00	3.76	4.93	4.10	1.31	0.01	0.74	1.88
15.00	7.81	2.40	1.66	2.72	5.39	0.52	5.64	0.00	1.79	5.09	3.80	0.00	4.80	4.51	0.00	2.93	0.49	0.34	2.07
16.00	7.80	0.71	1.68	0.49	5.33	0.49	2.65	0.00	2.51	4.27	2.76	0.00	3.30	2.13	0.47	0.98	0.00	1.47	2.08
17.00	7.80	0.00	0.49	0.00	4.44	1.75	0.48	0.00	0.49	4.60	0.00	0.00	2.93	3.50	3.86	0.73	0.77	0.00	1.79
18.00	7.81	0.28	3.62	1.34	6.01	2.56	0.00	0.00	1.98	3.30	1.04	1.54	0.06	4.80	2.10	1.25	2.18	0.00	1.83
19.00	7.80	1.84	2.50	5.36	5.29	2.91	0.32	0.00	1.79	1.97	0.00	1.91	4.03	3.25	1.52	0.40	0.00	1.20	1.66
20.00	7.80	0.00	0.95	5.70	6.01	2.13	1.52	0.00	1.65	2.70	1.99	0.00	4.70	1.41	1.88	0.00	0.00	0.00	1.19
21.00	7.81	1.42	1.25	5.29	5.99	0.68	2.13	0.00	2.58	4.11	3.44	0.00	3.54	1.35	0.55	1.32	0.12	0.05	2.10
22.00	7.80	0.00	4.25	5.49	5.42	1.11	5.20	0.00	1.25	3.37	2.12	0.00	3.49	4.80	0.00	0.75	0.00	1.01	2.10
23.00	7.81	1.22	1.88	1.37	4.43	1.94	0.74	0.00	1.71	3.39	4.79	0.00	2.84	3.93	0.05	2.31	2.24	0.15	2.01
24.00	7.80	0.09	2.98	3.12	5.99	3.16	1.18	0.00	0.55	3.03	4.79	0.91	3.87	4.79	0.41	3.29	0.88	0.00	2.08
25.00	7.80	0.31	0.14	0.62	4.04	5.20	1.68	0.00	0.16	5.10	3.58	0.00	2.20	4.38	0.05	4.47	1.14	0.85	1.61
26.00	7.81	0.00	5.28	0.49	6.25	4.75	0.00	0.00	0.00	4.00	2.96	0.04	0.09	3.14	0.00	3.96	0.00	0.00	1.94
27.00	7.80	0.82	0.07	1.50	3.72	2.85	0.00	0.00	0.61	3.00	4.62	0.00	3.11	4.71	2.76	0.16	3.87	1.06	0.99
28.00	7.80	1.06	3.31	0.54	4.04	5.49	1.14	0.00	0.79	4.42	4.42	0.00	2.67	4.05	2.59	0.49	1.99	0.31	1.75
29.00	7.81	0.40	0.25	4.80	5.99	4.86	1.38	0.00	0.38	3.39	4.58	0.00	4.69	1.18	0.00	3.51	0.12	0.49	1.91
30.00	7.80	1.42	2.93	3.69	4.86	3.38	0.05	0.00	2.03	2.47	2.11	0.68	4.72	4.35	1.67	3.91	0.00	0.51	2.06
31.00	7.80	0.00	0.00	5.99	0.75	2.14	3.09	0.00	5.10	3.62	3.85	0.00	2.44	4.52	1.81	2.08	0.00	0.65	2.10
32.00	7.81	0.48	2.18	5.19	5.17	4.49	1.84	0.00	3.79	3.54	4.79	0.49	3.18	3.51	0.39	3.78	0.00	0.35	1.97
33.00	7.80	0.26	4.13	2.41	6.01	3.40	0.22	0.00	3.24	4.02	3.12	0.01	2.58	2.78	0.37	1.34	0.53	1.19	2.00
34.00	7.81	0.15	2.83	5.81	5.81	4.72	1.40	0.00	1.86	2.25	3.12	0.00	3.86	3.05	1.37	3.43	0.69	0.47	2.10
35.00	7.80	0.00	0.75	3.36	4.42	4.86	0.49	0.00	1.50	5.10	2.25	0.00	5.06	3.18	0.49	4.40	2.59	0.00	2.11
36.00	7.80	0.00	4.64	3.78	5.96	2.44	0.28	0.00	1.31	5.08	4.23	0.00	3.24	3.34	2.12	1.24	1.01	1.88	2.10
37.00	7.81	0.00	5.88	3.34	6.04	0.00	2.64	0.00	2.31	5.13	4.76	0.00	3.82	4.31	0.00	2.45	0.48	2.18	2.10
38.00	7.80	0.00	1.58	1.32	5.32	4.00	1.54	0.00	2.85	5.09	4.63	0.00	0.07	4.00	1.44	0.85	0.49	1.32	2.05
39.00	7.80	0.89	1.31	5.31	3.94	2.18	2.28	0.00	0.82	2.52	4.80	1.01	1.53	4.80	0.95	0.49	0.00	2.85	1.92
40.00	7.81	0.00	0.29	4.51	6.01	4.33	0.74	0.00	0.75	3.33	3.91	0.20	0.94	4.80	0.24	3.86	0.00	0.34	2.10
41.00	7.80	0.00	2.28	0.49	5.99	0.49	2.12	0.00	0.20	1.37	4.52	0.00	0.69	3.85	0.00	0.00	2.32	2.04	2.10
42.00	7.80	0.21	6.56	4.39	6.01	4.10	0.54	0.00	1.01	4.18	2.27	1.13	0.99	5.22	0.09	0.00	1.30	0.13	1.93
43.00	7.81	0.00	3.33	3.42	6.01	4.06	0.64	0.00	1.67	3.12	4.80	0.95	1.68	4.40	0.41	0.49	1.83	0.42	2.10
44.00	7.80	0.00	0.81	0.55	3.30	1.51	0.04	0.00	2.89	3.31	4.25	0.00	3.79	1.53	0.59	3.73	0.72	0.13	1.87
45.00	7.81	0.00	6.89	6.18	5.75	2.63	1.00	0.00	1.83	2.08	4.75	0.00	1.08	3.89	0.00	2.05	0.00	0.55	2.05
46.00	7.80	0.49	0.55	1.13	0.15	1.73	0.00	0.00	1.19	4.99	4.70	0.00	2.60	4.23	0.13	4.18	0.00	1.22	2.10
47.00	7.80	1.38	2.53	2.89	2.78	2.98	1.81	0.00	1.28	5.09	3.93	0.41	1.46	4.29	0.85	2.73	1.46	0.02	0.89
48.00	7.81	0.51	4.99	0.52	2.38	5.76	0.00	0.00	0.79	4.39	1.34	0.00	0.49	4.18	0.00	1.68	2.18	0.00	2.10
49.00	7.80	0.00	3.46	2.08	3.50	3.11	0.31	0.00	0.49	5.10	3.72	0.00	1.78	3.31	0.41	3.33	0.27	0.02	2.04
50.00	7.80	0.68	2.76	0.49	6.01	1.93	0.27	0.00	0.54	5.10	0.00	0.74	0.68	2.81	1.85	4.43	0.93	1.05	2.12
51.00	7.81	3.18	0.00	0.99	6.01	2.89	1.52	0.00	1.84	5.10	1.97	0.00	3.53	4.46	1.05	3.72	0.00	1.04	2.10
52.00	7.80	0.00	0.08	4.13	5.99	0.00	5.22	0.00	2.28	5.10	1.53	0.00	3.90	0.72	3.17	0.32	0.00	0.58	2.10
