Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.636s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	7.20	0.00	1.00	0.00	0.00	0.00	0.00	1.66	0.00	0.00	0.00	0.00	1.72	0.00	0.53	0.18	0.00	0.00	0.59	0.00	0.00	0.00	0.73
3.00	7.20	0.00	1.28	0.21	2.48	1.47	0.00	2.01	0.00	0.19	0.74	0.00	1.44	0.00	0.12	0.49	0.60	0.00	2.47	0.00	0.86	0.33	0.97
4.00	7.21	4.45	3.91	0.29	0.09	4.39	0.31	2.37	1.06	1.35	1.37	0.00	4.44	0.53	0.00	0.00	0.00	0.00	2.93	0.00	1.80	0.87	1.97
5.00	7.20	0.60	0.74	0.49	2.20	3.24	0.05	0.02	0.62	0.08	1.38	0.01	1.46	0.00	0.00	0.00	1.59	0.01	2.54	0.22	0.86	0.42	0.54
6.00	7.21	3.19	0.00	0.00	0.82	1.48	0.86	0.01	3.29	0.00	2.47	1.50	0.49	0.00	0.61	0.01	3.72	0.37	3.00	1.67	2.76	0.00	1.72
7.00	7.20	1.55	2.64	0.19	0.75	5.04	0.00	3.10	0.98	1.42	1.05	0.14	3.26	0.49	2.85	0.49	3.44	0.08	1.37	0.53	1.67	1.21	1.74
8.00	7.20	0.00	2.41	0.00	4.52	4.02	0.00	3.46	1.51	0.42	1.20	0.31	0.02	0.00	0.22	0.00	0.97	0.18	2.94	0.77	1.94	0.00	1.74
9.00	7.21	1.37	2.39	0.20	1.40	5.56	0.07	1.01	0.00	0.65	2.45	0.32	2.50	0.00	0.37	0.00	3.89	0.19	2.99	0.00	2.10	0.20	1.68
10.00	7.20	2.05	2.85	0.00	0.13	1.54	0.49	2.46	0.60	0.47	0.92	0.31	4.22	0.00	1.19	1.44	3.07	0.18	2.11	0.29	1.64	0.00	1.80
11.00	7.21	3.30	2.89	0.00	3.73	2.58	0.00	0.00	0.26	0.00	2.63	0.47	2.66	0.00	0.49	1.63	1.39	0.29	2.94	0.29	1.79	0.81	1.58
12.00	7.20	1.92	1.24	0.00	5.18	1.22	0.21	3.06	1.77	0.00	0.68	0.00	3.24	0.00	0.00	0.99	2.85	0.00	2.19	0.18	1.61	1.22	1.80
13.00	7.20	3.44	2.32	0.00	2.34	5.23	2.39	4.38	0.00	0.00	0.88	0.75	3.59	0.00	0.74	0.00	2.28	0.49	1.24	0.00	0.77	0.28	1.60
14.00	7.21	0.26	0.49	0.00	0.04	3.62	1.31	4.72	0.80	0.00	2.18	0.06	3.51	0.00	0.31	0.07	3.59	0.05	0.77	0.44	1.18	0.72	1.40
15.00	7.20	4.83	2.50	0.29	2.60	0.47	0.98	3.52	1.81	1.22	1.68	0.39	2.46	0.82	0.48	0.07	0.95	0.00	1.93	0.97	0.85	0.00	0.44
16.00	7.21	0.00	3.37	0.00	3.00	2.57	0.00	3.11	2.01	2.00	1.60	0.75	2.51	1.27	0.49	0.00	3.30	0.00	3.46	1.07	1.86	0.49	0.25
17.00	7.20	2.46	2.53	2.00	2.93	3.40	0.16	3.69	2.14	1.53	0.28	0.00	3.36	0.51	0.49	0.99	3.53	0.00	2.79	0.94	1.81	0.18	0.74
18.00	7.21	3.86	0.94	0.37	2.40	5.17	0.00	2.58	1.75	0.38	1.81	0.62	1.77	0.22	2.38	0.00	3.49	0.38	2.81	0.46	1.26	0.00	2.05
19.00	7.20	1.93	0.48	0.09	1.93	3.13	1.31	3.69	1.12	0.15	0.25	0.60	4.26	0.91	0.07	0.97	3.49	0.39	1.81	0.00	0.62	0.00	1.74
20.00	7.20	0.85	1.58	0.00	2.98	1.57	0.00	3.23	1.90	1.48	0.82	0.06	1.32	0.12	0.08	0.33	2.78	0.02	3.25	0.00	1.84	0.00	1.53
21.00	7.21	2.39	2.50	0.00	2.01	0.00	0.04	0.00	2.77	0.00	1.80	0.15	2.79	0.47	0.11	0.98	2.24	0.00	1.98	1.50	1.41	0.77	1.71
22.00	7.20	2.05	5.82	0.00	0.09	1.12	0.84	0.49	4.33	1.00	4.35	0.54	1.58	2.33	0.00	0.87	3.70	0.00	3.00	0.31	2.30	0.99	1.80
23.00	7.21	1.86	0.69	1.47	1.78	2.51	0.00	3.57	3.34	0.00	2.56	0.93	0.00	0.93	0.62	0.00	1.59	0.59	2.60	1.81	1.83	0.00	1.61
24.00	7.20	1.57	1.53	0.16	1.75	1.08	0.49	4.07	2.01	0.00	3.19	0.81	3.89	0.00	0.42	0.53	3.92	0.49	3.01	1.08	0.99	0.98	1.80
25.00	7.20	1.88	0.00	0.00	1.80	0.99	0.02	5.79	2.54	0.00	2.71	0.62	2.57	1.52	0.24	0.75	3.21	0.38	2.99	1.45	1.54	0.97	1.80
26.00	7.21	0.01	0.00	0.00	0.00	2.85	0.65	3.26	2.32	0.00	4.25	1.26	3.07	0.00	0.00	1.25	3.59	0.53	2.31	1.21	0.67	1.17	1.80
27.00	7.20	1.61	0.05	0.00	2.19	2.33	1.58	2.92	1.99	0.00	1.90	1.27	1.07	1.02	2.45	0.15	3.62	0.49	1.00	1.11	1.60	0.39	1.79
28.00	7.21	1.05	2.34	0.08	4.86	0.00	0.49	2.86	3.94	1.61	1.57	3.18	1.12	0.49	2.06	1.57	3.58	0.00	2.99	2.05	1.24	0.40	1.79
29.00	7.20	3.09	4.26	0.00	2.65	4.47	0.49	4.57	2.83	0.65	1.71	0.06	2.73	2.61	0.12	0.00	3.31	0.00	2.67	0.54	1.46	1.07	1.41
30.00	7.20	1.30	2.51	3.00	0.72	4.46	0.00	5.63	3.96	0.99	1.77	0.00	2.53	0.46	0.99	0.00	3.71	0.00	3.00	0.00	2.14	0.78	0.68
31.00	7.21	1.40	0.67	0.21	5.08	5.13	0.94	4.29	2.56	0.32	2.89	0.05	4.51	1.05	0.00	0.00	3.60	0.01	3.00	1.46	0.11	0.77	2.76
32.00	7.20	1.77	0.35	0.00	2.66	3.93	1.02	3.74	0.61	0.00	4.16	0.00	1.07	1.31	0.33	0.24	3.59	0.00	1.08	0.00	1.47	0.31	1.80
33.00	7.21	0.69	0.27	0.00	0.94	0.99	0.58	2.93	3.66	0.00	1.98	0.00	2.66	2.05	1.41	1.32	3.57	0.00	3.58	1.81	1.13	0.86	1.71
34.00	7.20	2.40	0.26	0.00	1.50	0.49	1.54	1.98	4.45	0.00	0.20	0.42	4.18	0.00	0.49	0.44	3.57	0.26	2.31	0.77	2.05	1.34	1.66
