Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (7.201s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.59	6.25	0.00	0.00	2.40	0.92	0.12	0.61	0.11	2.91	3.01	0.93	0.09	0.58	1.33	0.00	0.00	2.05	0.00	0.00	0.00	0.71	0.00
3.00	6.59	6.30	0.81	1.07	1.34	2.92	0.00	0.65	0.41	4.80	3.21	2.93	0.06	0.00	2.46	0.00	2.98	2.32	1.01	0.67	0.00	0.06	0.14
4.00	6.61	6.30	0.65	0.86	3.74	3.13	0.00	0.25	2.71	4.79	1.40	0.00	1.53	1.24	1.55	0.00	3.90	2.43	2.44	0.12	0.00	1.48	0.07
5.00	6.59	6.30	2.66	0.00	2.91	1.47	0.00	2.76	1.22	4.80	4.79	0.00	2.65	0.00	4.13	0.11	2.12	1.25	1.74	1.20	0.01	1.34	0.41
6.00	6.61	6.30	1.77	1.35	1.68	3.99	0.11	2.08	0.00	3.76	4.80	1.00	0.98	0.00	4.20	0.00	1.08	2.72	3.60	3.19	0.00	2.70	1.52
7.00	6.59	6.30	0.00	1.34	3.74	1.57	0.01	5.57	2.28	4.72	4.22	3.94	0.41	1.44	4.15	0.00	2.71	3.60	1.55	1.97	0.00	2.70	0.39
8.00	6.61	6.30	2.39	2.51	2.72	2.80	0.21	4.27	0.09	4.09	2.10	1.07	0.88	0.12	2.81	0.91	3.54	0.40	0.16	0.24	0.05	1.80	0.00
9.00	6.59	6.30	2.63	0.40	6.09	2.21	0.02	5.11	0.00	0.00	4.79	0.93	0.49	0.48	4.25	0.52	3.90	2.11	0.00	0.38	0.00	2.74	1.17
10.00	6.61	6.30	1.08	1.97	4.80	4.32	0.00	2.44	0.00	0.15	4.80	0.00	0.85	0.49	4.02	0.00	1.05	0.58	0.15	2.46	0.00	1.10	0.85
11.00	6.59	6.30	1.05	3.66	2.86	2.16	1.00	3.09	2.07	0.08	3.34	0.84	0.00	1.00	2.60	0.16	4.38	3.18	0.71	2.78	0.35	1.86	0.00
12.00	6.61	6.30	3.36	0.14	2.40	4.31	0.47	1.63	1.17	3.00	0.11	2.59	0.93	0.00	4.10	2.56	3.90	3.29	0.09	2.39	0.04	2.50	0.49
13.00	6.59	6.30	0.00	3.57	4.22	3.79	2.21	3.56	0.14	0.38	1.44	4.02	0.26	0.05	3.32	1.52	3.90	3.36	0.42	2.91	0.58	2.28	0.00
14.00	6.61	6.30	3.00	4.36	4.26	2.57	0.00	1.48	1.30	3.27	1.67	3.87	0.06	0.05	0.54	1.67	3.60	3.63	0.62	1.93	0.00	2.19	0.00
15.00	6.59	6.30	1.98	3.38	3.76	2.78	0.00	0.95	2.91	1.57	0.60	0.20	0.00	1.32	4.03	2.06	3.72	0.92	2.99	3.24	0.00	2.70	1.99
