Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.637s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	7.18	6.56	6.25	0.00	0.00	1.14	0.00	0.00	2.71	0.00	0.00	4.23	0.00	3.18	0.25	0.98	2.40	0.00	0.00	0.06	0.08	0.00	0.35
3.00	7.20	6.59	6.30	0.33	0.93	1.32	0.53	0.00	3.83	3.26	0.02	2.43	0.61	1.47	0.34	1.26	3.40	1.75	0.77	1.02	1.63	1.24	0.00
4.00	7.21	6.61	6.30	0.16	3.03	4.99	0.94	0.86	4.05	1.22	0.00	0.28	0.55	5.26	0.93	2.20	3.79	0.29	1.77	1.06	1.44	0.55	0.00
5.00	7.20	6.59	6.30	1.73	3.26	2.93	3.11	0.01	4.00	1.38	0.00	2.53	1.06	2.77	1.91	1.92	1.24	0.49	0.00	0.02	0.47	1.65	0.00
6.00	7.21	6.61	6.30	2.28	0.64	5.79	0.99	0.00	4.77	0.97	3.72	4.70	2.44	4.49	0.00	4.19	3.70	4.26	0.21	0.00	3.43	2.38	1.17
7.00	7.20	6.59	6.30	1.91	4.96	4.93	2.32	0.66	4.72	1.54	2.45	0.02	1.24	4.51	1.06	3.82	1.78	1.15	1.30	0.15	2.50	2.38	1.10
8.00	7.20	6.61	6.30	0.91	2.13	4.95	4.22	0.09	3.04	0.00	1.17	3.43	0.79	4.50	2.46	1.34	1.18	0.49	0.00	1.04	0.01	2.33	1.20
9.00	7.21	6.59	6.30	0.51	2.01	5.72	2.40	0.04	5.42	5.37	0.00	3.92	0.00	4.50	0.21	4.24	0.34	1.21	0.00	0.00	0.45	2.30	1.57
10.00	7.20	6.61	6.30	2.43	2.61	5.59	5.70	1.35	5.10	4.84	0.49	0.95	0.06	4.45	0.11	3.60	4.92	4.64	0.14	0.00	2.25	2.39	1.46
11.00	7.21	6.59	6.30	2.59	0.77	3.23	4.73	0.49	5.10	0.54	0.28	2.53	0.19	0.00	2.41	3.33	3.91	1.83	0.59	0.00	2.43	2.40	1.26
12.00	7.20	6.61	6.30	4.25	1.73	6.21	5.39	0.00	3.96	1.72	0.00	3.84	0.07	2.72	0.57	2.56	2.66	0.42	3.39	0.00	2.05	2.25	1.68
13.00	7.20	6.59	6.30	2.48	1.95	5.68	5.56	0.72	3.44	3.72	1.05	1.18	3.21	2.47	0.00	4.17	0.00	0.29	1.20	0.11	2.47	2.37	1.77
14.00	7.21	6.61	6.30	3.01	2.50	5.83	4.66	0.11	4.57	0.00	0.81	2.18	1.19	3.09	0.95	4.20	3.56	0.32	2.38	0.00	2.64	1.47	1.66
15.00	7.20	6.59	6.30	3.87	4.59	5.70	1.05	0.98	2.77	0.00	1.35	4.17	0.65	2.07	2.20	3.50	3.62	1.57	0.73	0.00	0.77	0.60	0.54
16.00	7.21	6.59	6.30	0.00	1.90	5.29	6.21	0.72	3.94	2.89	1.81	0.51	2.67	3.82	1.95	4.11	3.90	4.49	1.30	1.59	0.00	1.01	2.43
17.00	7.20	6.61	6.30	1.40	2.52	3.94	1.72	0.00	4.56	2.96	0.39	2.68	0.47	4.51	1.21	3.72	3.90	1.34	0.00	0.18	0.99	0.49	0.00
18.00	7.21	6.59	6.30	0.99	3.21	5.68	1.20	0.00	5.10	2.91	2.04	3.03	1.25	4.36	0.00	2.58	3.90	3.26	0.00	2.01	0.00	1.71	0.84
19.00	7.20	6.61	6.30	4.45	3.32	3.78	4.17	0.13	3.43	1.13	0.24	0.00	0.00	2.66	0.00	4.06	3.87	1.11	0.72	1.57	3.87	0.74	1.48
20.00	7.20	6.59	6.30	0.75	3.12	5.52	2.19	0.06	5.17	0.80	0.00	3.47	1.21	2.92	0.00	2.05	2.51	0.00	1.14	1.32	1.59	2.10	1.63
21.00	7.21	6.61	6.30	1.78	6.01	5.62	5.06	1.32	5.03	1.61	2.37	1.24	0.02	4.15	0.00	3.32	3.09	0.49	1.33	0.81	2.13	0.88	0.09
22.00	7.20	6.59	6.30	0.99	0.80	4.69	0.40	1.99	5.10	4.71	2.46	5.15	0.22	3.52	0.00	4.24	1.65	0.52	0.08	0.00	3.25	0.94	1.26
23.00	7.21	6.61	6.30	2.17	4.84	2.89	3.73	0.28	5.03	1.87	2.12	5.10	0.01	5.05	0.88	2.46	3.90	2.99	0.00	0.06	2.46	0.86	0.34
24.00	7.20	6.59	6.30	0.84	3.25	4.49	5.59	0.00	5.10	2.59	0.02	3.97	0.05	4.51	0.00	3.74	2.98	1.01	1.83	0.55	2.61	2.40	1.81
25.00	7.20	6.61	6.30	1.52	0.49	0.00	4.96	0.00	5.10	0.49	0.84	5.10	1.28	3.93	0.01	3.14	2.78	0.00	0.00	3.01	3.03	1.78	1.80
26.00	7.21	6.59	6.30	2.14	4.15	2.39	2.78	0.22	3.25	2.01	1.04	4.09	1.12	3.69	0.00	3.37	0.57	0.00	1.10	1.88	1.54	0.00	1.33
27.00	7.20	6.61	6.30	3.72	3.18	3.14	4.33	0.53	3.53	4.66	1.98	0.27	1.19	4.16	0.00	4.20	1.21	2.46	0.12	0.00	2.40	0.00	1.74
28.00	7.21	6.59	6.30	5.04	3.66	1.80	4.09	1.47	5.04	2.71	0.40	3.23	1.74	4.50	0.00	1.05	2.46	3.90	0.00	0.19	3.16	0.91	1.47
29.00	7.20	6.59	6.30	3.50	4.07	4.24	5.26	0.00	5.05	0.73	0.00	4.62	1.46	4.50	0.00	0.00	3.71	3.91	1.48	0.09	0.99	1.25	0.73
30.00	7.20	6.61	6.30	6.19	6.30	5.70	0.24	0.00	5.10	3.47	2.18	3.89	3.82	4.50	0.00	0.00	3.91	3.80	0.00	1.14	1.67	0.00	0.00
31.00	7.21	6.59	6.30	4.02	2.04	2.98	1.95	1.44	4.45	1.99	2.06	2.94	0.33	2.40	0.00	2.71	3.83	0.99	0.69	0.89	0.99	0.00	1.67
32.00	7.20	6.61	6.30	1.59	4.78	2.90	5.71	0.00	2.78	1.30	3.05	4.99	0.01	3.06	0.00	3.11	2.74	0.00	0.99	1.35	2.79	0.19	0.79
33.00	7.21	6.59	6.30	0.24	2.20	0.00	5.69	0.00	4.78	0.00	1.83	4.89	0.25	4.49	0.00	4.19	2.53	0.49	0.00	0.00	0.00	0.84	0.00
34.00	7.20	6.61	6.30	3.89	1.06	3.46	5.71	0.00	4.49	3.10	0.71	5.02	2.32	4.45	0.00	4.20	2.77	0.00	0.00	2.08	0.00	2.40	0.00
35.00	7.21	6.59	6.30	0.05	1.58	5.69	0.05	0.07	5.09	0.87	1.21	4.92	1.06	4.45	0.00	4.19	3.49	1.37	0.00	2.43	0.00	2.28	0.44
36.00	7.20	6.61	6.30	3.11	3.86	5.70	5.42	0.00	5.11	4.02	4.53	2.20	0.20	4.55	0.00	4.20	3.33	0.00	0.00	0.00	0.00	0.00	0.00
37.00	7.20	6.59	6.30	0.49	5.35	3.58	5.51	0.00	5.10	3.27	2.45	4.25	0.00	4.35	0.00	3.71	3.80	1.19	0.00	0.41	2.66	0.81	0.67
38.00	7.21	6.61	6.30	1.20	5.10	2.68	5.72	0.00	4.36	0.31	0.00	4.11	0.05	0.31	4.15	0.00	3.90	0.49	0.00	0.14	0.00	2.47	0.59
39.00	7.20	6.59	6.30	0.26	3.83	3.98	5.00	0.00	5.10	1.50	1.38	2.13	0.25	4.52	4.37	0.18	3.56	0.00	0.85	1.28	0.99	2.52	1.00
40.00	7.21	6.61	6.30	3.30	3.60	2.97	1.17	0.00	5.11	2.86	3.67	1.73	0.00	4.52	2.83	3.99	1.27	3.77	1.19	1.88	0.00	2.40	1.04
41.00	7.20	6.59	6.30	2.50	1.37	2.92	2.39	0.00	4.09	4.13	1.53	3.00	1.31	3.12	0.00	3.94	1.47	2.64	1.15	1.57	2.07	2.40	0.71
42.00	7.20	6.59	6.30	0.00	5.55	3.98	5.55	0.06	0.00	1.78	0.97	0.00	1.68	4.70	0.00	4.18	1.65	0.00	0.00	0.01	3.01	2.39	1.65
43.00	7.21	6.61	6.30	2.40	0.94	0.05	4.23	0.49	1.85	0.16	4.32	0.14	0.00	3.84	0.00	3.14	3.92	0.49	0.00	2.25	1.20	0.54	0.16
44.00	7.20	6.59	6.30	0.00	2.52	1.45	3.21	0.00	2.66	0.49	1.34	3.33	1.06	3.01	0.00	3.14	3.80	0.00	0.04	0.01	0.49	2.30	0.06
45.00	7.21	6.61	6.30	0.00	0.79	2.04	3.47	0.00	5.10	0.19	3.11	4.78	1.00	3.65	0.00	4.16	3.90	0.00	0.27	0.00	0.49	2.41	0.00
46.00	7.20	6.59	6.30	0.00	0.49	5.73	5.70	0.00	5.10	0.00	0.19	5.20	0.39	4.57	0.00	0.71	3.90	0.00	1.87	0.65	0.00	1.81	0.00
47.00	7.21	6.61	6.30	0.99	4.52	3.03	2.08	0.00	4.98	4.33	0.40	3.14	2.79	3.24	0.00	0.00	3.59	0.00	0.00	2.16	2.67	2.00	1.44
48.00	7.20	6.59	6.30	1.79	4.95	5.70	2.80	0.00	5.20	5.00	0.00	5.10	0.62	4.79	0.00	0.00	3.73	0.49	0.92	0.08	0.49	2.40	1.78
49.00	7.20	6.61	6.30	0.99	5.52	5.02	5.05	0.00	5.10	2.63	3.73	4.84	1.07	4.50	0.51	1.28	3.90	0.00	0.49	1.00	1.37	2.36	1.80
50.00	7.21	6.59	6.30	2.11	3.51	1.19	4.16	0.66	3.99	1.93	1.81	2.54	3.82	4.22	0.09	0.82	3.90	1.25	0.00	0.40	0.99	1.51	1.71
51.00	7.20	6.61	6.30	0.00	4.26	3.12	4.80	1.45	4.47	0.31	0.28	2.47	2.32	4.50	0.01	3.14	2.39	0.00	1.14	1.45	0.00	2.40	1.70
52.00	7.21	6.59	6.30	1.25	6.22	5.68	0.12	0.00	5.09	4.73	1.64	4.46	1.19	4.50	3.49	4.09	2.65	0.15	0.85	0.11	0.00	2.38	1.80
53.00	7.20	6.61	6.30	1.48	1.98	3.00	0.75	1.58	5.11	1.64	0.77	4.45	0.29	3.63	0.00	3.76	3.01	0.00	1.32	0.22	2.70	2.39	1.08
54.00	7.20	6.59	6.30	0.00	0.67	0.00	6.64	4.45	5.10	1.38	0.31	5.08	0.44	2.60	0.00	4.19	3.59	0.49	0.00	0.55	2.77	2.41	1.81
55.00	7.21	6.59	6.30	1.21	0.67	5.26	4.68	0.00	5.10	4.84	0.93	4.31	0.18	4.50	0.01	3.25	2.58	0.00	0.55	0.00	1.85	2.32	0.92
56.00	7.20	6.61	6.30	0.99	2.94	2.85	4.72	0.00	2.51	3.23	2.30	2.85	0.65	4.42	0.73	0.95	2.89	3.65	0.02	0.06	2.06	1.85	1.98
57.00	7.21	6.59	6.30	1.81	0.61	5.22	5.16	0.00	5.19	4.72	0.20	0.80	0.92	4.36	0.00	1.57	2.68	3.01	0.00	0.24	1.12	0.84	1.42
58.00	7.20	6.61	6.30	0.00	0.00	3.18	5.36	0.00	5.10	4.44	4.30	5.11	0.00	4.51	0.00	4.19	4.64	0.00	0.00	2.60	0.16	0.00	0.38
59.00	7.20	6.59	6.30	2.90	4.79	2.64	3.92	0.00	4.56	3.73	1.15	4.47	0.00	3.89	0.00	0.02	3.46	0.00	0.00	0.77	3.44	0.00	0.07
60.00	7.21	6.61	6.30	2.60	6.28	5.32	1.68	0.00	3.85	3.23	3.84	0.69	0.69	4.49	0.00	1.80	0.38	0.00	0.00	0.89	2.64	0.00	0.00
61.00	7.20	6.59	6.30	0.99	5.46	5.70	5.39	0.00	5.10	5.11	1.07	4.63	0.00	4.50	0.11	4.20	0.55	1.48	0.00	0.00	0.00	2.44	0.24
62.00	7.21	6.61	6.30	3.17	5.33	5.71	0.24	0.00	5.00	5.10	2.65	3.70	0.55	4.50	0.00	4.20	0.49	0.00	0.00	0.00	2.73	2.39	1.66
63.00	7.20	6.59	6.30	0.00	5.89	5.69	5.70	0.00	5.11	5.10	2.32	4.99	0.34	4.51	0.00	4.19	1.20	0.00	0.00	0.42	2.87	0.78	0.00
64.00	7.21	6.61	6.30	0.00	3.25	1.21	5.23	0.00	4.09	3.91	2.94	4.68	0.04	4.50	0.72	2.80	4.31	0.00	0.00	1.46	2.44	1.81	0.22
65.00	7.20	6.59	6.30	0.49	3.56	4.69	2.84	0.00	5.10	4.05	0.12	4.06	0.00	3.23	0.00	4.05	3.79	0.99	0.00	1.27	2.36	2.41	0.41
66.00	7.20	6.61	6.30	1.32	4.09	5.23	1.81	0.00	4.45	4.17	0.26	1.90	0.04	3.92	0.00	3.78	3.25	0.99	0.00	1.35	1.57	2.38	0.00
67.00	7.21	6.59	6.30	0.98	4.39	4.60	3.05	0.00	3.99	3.59	2.46	2.63	0.52	3.30	0.00	2.84	4.19	0.00	0.00	0.21	1.46	2.40	0.54
68.00	7.20	6.59	6.30	2.46	2.30	0.49	3.49	0.00	2.79	1.79	1.30	1.90	0.75	3.49	0.02	4.09	1.78	0.49	0.41	1.26	2.28	0.02	0.01
69.00	7.21	6.61	6.30	2.33	4.99	1.92	6.42	0.00	5.10	0.71	2.67	4.51	0.00	4.50	0.00	4.12	3.64	1.46	1.07	0.00	3.27	1.14	0.00
70.00	7.20	6.59	6.30	0.00	5.44	3.84	5.70	0.00	5.10	4.10	0.00	5.11	0.00	4.51	0.00	4.15	3.87	1.65	0.07	3.58	3.33	0.00	0.00
71.00	7.20	6.61	6.30	2.00	2.18	4.98	2.89	0.00	2.25	2.86	0.27	2.14	0.00	3.17	0.00	3.20	3.38	0.65	0.00	0.94	2.72	1.71	2.19
