Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.052s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.05	7.78	1.07	2.32	1.51	0.94	2.03	0.46	0.75	1.51	0.00	0.00
3.00	8.10	7.80	1.45	2.77	0.79	2.46	3.11	1.18	0.82	0.02	0.09	0.00
4.00	8.10	7.81	5.13	2.91	1.18	0.48	0.67	2.12	0.09	2.00	0.00	0.00
5.00	8.10	7.80	6.90	6.59	5.99	0.86	1.84	5.41	3.69	0.00	0.00	1.58
6.00	8.10	7.80	6.74	5.23	5.91	3.89	2.67	5.23	2.64	1.98	0.00	2.27
7.00	8.10	7.81	6.19	6.59	5.38	5.08	5.36	5.38	2.24	4.13	0.00	3.09
8.00	8.09	7.80	1.11	1.51	3.77	3.52	1.65	4.97	1.77	0.59	0.00	0.13
9.00	8.10	7.80	1.64	4.79	6.01	3.93	3.34	5.41	2.79	2.77	0.00	2.24
10.00	8.10	7.81	5.71	3.00	4.37	2.92	1.71	5.41	0.49	1.72	0.00	0.54
11.00	8.10	7.80	1.68	1.79	2.92	4.83	4.82	5.39	1.37	1.92	0.00	0.00
12.00	8.10	7.81	0.00	6.59	3.03	5.70	5.36	5.39	4.51	5.10	0.00	1.86
13.00	8.10	7.80	0.00	6.61	4.29	5.70	5.39	5.41	0.00	5.10	0.00	1.54
14.00	8.09	7.80	3.99	5.94	2.08	5.50	4.55	4.40	4.10	1.72	1.19	0.52
15.00	8.10	7.81	5.61	2.58	3.09	3.64	1.12	1.11	3.40	2.47	0.15	1.14
16.00	8.10	7.80	6.90	0.44	4.66	5.69	1.84	3.96	1.04	1.32	0.00	3.90
17.00	8.10	7.80	3.10	0.53	3.12	1.73	2.12	2.43	2.54	4.60	0.00	0.97
18.00	8.10	7.81	3.37	6.75	0.34	5.37	1.80	4.09	2.07	0.40	0.00	0.20
