Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.407s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.44	2.72	1.57	0.69	1.07	3.27	0.00	0.00	3.20	0.04	2.34	1.57	0.65	1.53
3.00	7.50	0.21	1.26	4.25	0.00	3.53	0.00	0.39	1.41	0.41	1.73	0.51	3.13	0.78
4.00	7.50	1.32	0.66	1.85	0.68	5.03	0.09	4.25	2.96	0.37	1.33	0.66	4.12	0.66
5.00	7.50	1.83	3.40	4.10	1.14	3.99	1.60	2.63	4.03	0.58	2.21	1.37	3.50	0.48
6.00	7.50	7.04	3.98	6.89	1.32	5.12	1.39	5.10	3.62	2.53	4.30	0.19	4.20	1.66
7.00	7.50	0.72	5.62	3.36	0.27	2.21	4.69	2.98	3.97	1.10	2.79	2.23	3.59	1.98
8.00	7.50	0.00	0.66	0.52	0.00	1.95	0.82	0.88	3.03	0.00	0.51	0.47	1.68	0.00
9.00	7.50	0.24	5.69	3.17	2.17	5.69	2.17	4.33	4.75	0.00	2.38	4.59	4.19	0.00
10.00	7.49	0.86	4.31	5.43	1.50	4.50	0.46	2.78	4.30	1.30	3.92	1.72	2.36	0.00
11.00	7.50	0.07	4.90	6.92	0.32	4.24	0.45	0.94	4.80	0.00	4.35	0.00	3.98	0.00
12.00	7.50	2.93	3.72	1.06	2.04	5.51	0.54	3.86	4.80	0.99	1.91	0.11	3.86	0.41
13.00	7.50	3.01	7.22	2.54	2.04	5.70	0.00	5.10	4.80	0.00	4.50	5.10	4.20	1.30
14.00	7.50	2.40	3.29	6.90	1.17	3.93	0.54	4.30	3.25	0.49	4.47	2.06	2.64	2.24
15.00	7.50	1.77	2.72	2.52	0.00	0.99	0.00	4.35	4.51	0.00	4.50	0.78	2.97	0.92
16.00	7.50	2.33	3.25	3.25	0.49	3.85	1.06	1.90	3.32	0.00	3.63	0.99	2.13	1.92
17.00	7.50	2.92	4.70	3.06	2.32	5.58	0.00	4.24	4.79	0.00	4.51	0.00	4.18	0.31
18.00	7.50	2.40	3.64	2.44	1.17	5.10	0.00	3.17	4.32	0.00	4.05	0.00	3.84	1.39
19.00	7.49	2.14	5.65	5.68	1.54	5.70	0.00	5.10	4.79	0.00	4.50	0.00	4.18	3.50
20.00	7.50	1.30	3.10	4.05	0.00	4.73	0.52	4.69	4.39	0.00	4.29	0.00	4.16	2.80
21.00	7.50	0.89	1.37	5.18	0.00	2.58	0.99	4.60	2.34	1.10	1.87	0.00	3.03	0.26
22.00	7.50	0.00	5.45	5.43	1.71	1.12	0.00	4.79	4.78	3.53	4.56	3.77	4.76	0.00
23.00	7.50	3.54	5.18	5.61	0.04	2.80	0.00	4.43	4.70	2.79	4.03	3.30	2.36	0.19
24.00	7.50	0.01	4.64	6.90	0.00	1.86	0.00	5.10	4.79	0.00	4.51	0.00	0.75	0.00
25.00	7.50	2.52	5.61	5.42	0.00	5.70	0.00	5.10	4.80	0.00	4.50	0.00	1.33	0.04
26.00	7.50	0.53	5.42	5.98	0.00	5.24	1.66	2.80	4.80	2.28	4.33	0.00	3.36	1.07
27.00	7.50	1.24	6.87	6.89	0.00	5.70	0.00	0.49	4.79	2.59	4.50	0.00	4.20	0.66
28.00	7.49	0.00	6.89	6.90	0.00	5.70	0.00	0.00	4.80	0.00	4.50	0.00	3.53	3.59
29.00	7.50	0.61	3.05	1.91	0.00	4.32	0.00	0.94	3.40	1.63	1.47	0.04	1.70	1.05
30.00	7.50	0.85	1.90	4.17	0.00	3.24	0.49	4.50	1.42	1.19	2.72	1.33	2.77	1.48
31.00	7.50	4.78	2.48	3.00	0.00	5.70	0.08	3.60	4.76	1.61	0.04	0.66	3.93	0.49
32.00	7.50	1.85	0.81	6.32	0.00	5.16	0.02	0.85	3.67	0.00	4.03	0.02	1.14	0.00
33.00	7.50	2.65	1.80	6.26	0.59	3.74	0.39	4.93	4.11	0.86	2.10	1.28	2.51	0.00
34.00	7.50	1.12	2.99	4.38	0.68	4.57	0.91	5.15	4.57	0.00	2.85	1.53	4.13	0.27
35.00	7.50	0.00	2.84	6.17	0.00	0.09	2.99	1.08	3.91	1.25	3.26	0.12	2.96	3.23
36.00	7.50	1.87	6.90	4.78	0.00	0.00	5.04	5.10	2.00	0.49	4.77	0.00	4.09	3.27
37.00	7.49	3.67	6.55	6.90	0.00	2.00	5.58	5.11	4.79	0.00	4.50	0.00	4.20	3.50
