Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.477s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.49	7.16	6.89	0.00	0.00	0.00	0.11	1.73	0.00	0.00	1.80	0.00	2.33	0.08	1.41	0.00	0.00	0.48	0.00	0.41	1.61	0.16	0.00	1.45
3.00	7.50	7.20	6.90	1.32	4.03	0.40	0.28	1.68	3.66	0.00	1.27	1.22	1.24	0.00	0.00	0.00	0.11	2.43	0.87	0.72	2.73	1.99	0.00	1.65
4.00	7.50	7.21	6.90	2.31	4.50	1.87	1.00	1.93	3.14	0.00	0.00	0.99	3.77	0.00	0.11	0.54	2.11	0.65	0.82	0.00	0.49	1.79	0.00	1.21
5.00	7.50	7.20	6.90	0.59	0.00	2.86	0.00	2.03	3.62	0.34	4.12	0.52	4.20	0.00	3.26	0.77	1.83	0.00	2.46	0.27	3.37	0.15	0.59	1.80
6.00	7.50	7.21	6.90	0.00	3.85	2.06	0.52	0.94	4.11	0.80	3.85	0.00	4.20	0.07	0.07	3.63	0.87	3.98	1.31	1.13	3.30	0.78	0.04	1.42
7.00	7.50	7.20	6.90	0.29	6.30	0.00	0.00	0.99	4.50	0.00	4.50	1.25	4.19	0.00	0.00	2.01	3.19	3.52	1.41	0.00	3.29	1.15	0.00	1.68
8.00	7.50	7.20	6.90	2.37	6.21	0.00	0.00	0.00	0.28	0.65	4.50	0.00	4.19	0.00	0.00	0.25	0.75	3.21	0.89	0.55	2.67	2.76	0.00	1.80
9.00	7.50	7.21	6.90	0.91	6.14	4.36	1.42	1.07	3.07	0.14	3.30	1.24	3.37	0.00	1.58	0.49	1.71	0.15	1.54	0.29	3.31	1.26	0.26	1.46
10.00	7.49	7.20	6.90	4.99	5.35	0.00	2.21	1.41	3.89	0.00	3.62	0.54	3.86	1.19	2.34	1.54	1.61	2.66	1.46	0.05	2.98	0.19	1.21	1.48
11.00	7.50	7.21	6.90	0.54	5.17	0.00	0.27	2.17	4.80	0.00	0.00	2.21	3.82	0.00	1.14	2.84	3.90	1.85	0.00	0.00	0.21	2.47	0.61	1.77
