Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.613s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.85	0.00	0.00	0.00	0.00	1.51	0.00	0.78	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.09	0.00	0.00	0.09
3.00	6.90	0.00	0.00	0.00	0.00	1.94	0.00	1.21	1.15	0.00	0.00	0.24	0.00	0.49	0.00	0.21	0.00	0.00	0.85	0.74	0.91	0.00	0.00	0.39	0.09
4.00	6.90	0.00	0.07	0.12	0.00	1.86	0.05	1.42	1.61	0.00	2.64	0.71	1.33	1.10	0.05	0.05	0.00	0.00	1.06	0.00	0.38	0.00	1.04	1.14	0.29
5.00	6.90	0.05	0.22	2.71	0.00	2.33	0.06	0.49	1.02	0.73	1.38	0.05	2.06	1.95	0.01	0.64	0.00	0.00	0.27	1.70	2.21	0.00	1.41	0.42	0.11
6.00	6.90	0.00	0.00	0.07	0.00	5.43	0.40	0.00	0.00	1.90	3.67	0.00	0.54	0.04	1.21	0.60	0.25	0.26	1.31	1.54	1.15	0.11	1.00	0.62	0.16
7.00	6.90	0.00	0.00	0.00	0.00	5.20	0.00	0.00	0.00	0.13	2.38	0.00	0.69	1.55	0.02	0.00	0.04	0.00	2.79	2.65	1.79	0.00	1.51	1.20	0.29
8.00	6.90	0.00	0.49	0.78	0.00	4.46	0.00	0.46	2.97	0.00	4.93	0.00	0.34	3.87	0.00	0.02	1.20	0.00	2.60	1.15	1.06	0.00	1.50	1.20	0.31
9.00	6.90	0.48	0.00	1.39	0.00	1.99	0.00	0.21	1.55	0.27	3.45	0.14	0.67	0.45	0.73	0.66	2.40	0.00	0.00	0.24	0.16	0.00	1.24	1.19	0.29
10.00	6.90	0.51	0.05	1.15	0.94	0.00	0.60	2.66	3.66	0.00	1.22	1.51	2.08	3.10	1.00	2.90	1.57	0.00	1.06	0.40	0.35	0.00	1.01	1.20	0.31
11.00	6.90	0.18	0.00	0.00	0.00	3.86	0.46	1.05	4.25	1.06	1.83	0.93	0.11	2.14	0.53	0.58	1.51	0.00	1.41	1.07	0.72	0.00	1.58	1.04	0.26
12.00	6.90	0.65	1.84	1.18	0.00	2.58	0.01	1.01	4.72	0.00	1.15	0.91	2.03	2.47	1.30	2.21	1.48	0.00	2.27	0.64	0.40	0.00	1.48	1.20	0.31
13.00	6.90	0.00	3.46	0.00	0.00	6.94	0.00	0.00	4.30	0.73	4.76	0.00	1.39	2.70	0.52	0.00	0.00	0.00	2.65	0.60	0.40	0.00	1.52	1.07	0.26
14.00	6.90	0.00	3.03	2.53	0.00	2.54	0.00	0.01	3.99	0.77	3.93	0.00	4.19	2.04	0.01	0.00	1.33	0.00	0.97	0.46	0.31	0.00	1.50	0.82	0.22
15.00	6.90	0.46	2.54	5.46	0.00	6.02	0.07	2.08	4.80	0.00	4.43	0.00	3.80	0.48	0.07	0.38	2.45	0.00	0.75	0.29	0.20	0.00	1.46	1.20	0.29
16.00	6.90	0.00	0.00	3.20	0.00	2.65	0.00	2.41	2.77	0.75	3.91	0.00	0.60	1.42	0.00	0.00	2.60	0.00	1.10	2.46	1.64	0.00	1.54	1.20	0.31
17.00	6.89	0.58	0.00	2.28	3.45	0.26	0.00	3.07	4.95	0.00	4.44	0.00	1.42	2.65	0.00	0.00	1.33	0.00	2.99	2.63	1.79	0.00	1.38	1.20	0.29
18.00	6.90	0.00	0.07	0.00	0.34	2.53	0.00	0.05	2.87	0.37	1.83	0.02	1.07	0.79	0.01	0.19	0.44	0.00	2.84	1.45	1.60	0.00	1.61	1.19	0.29
19.00	6.90	0.00	0.08	4.88	2.20	4.33	0.00	3.67	2.25	0.00	2.16	3.23	0.58	2.73	0.00	1.41	0.55	0.00	3.17	1.13	0.88	0.00	1.51	1.21	0.31
20.00	6.90	0.00	0.00	2.96	0.00	5.97	0.00	0.00	4.42	0.00	3.60	0.00	1.33	0.08	3.49	0.00	1.31	0.00	2.63	1.48	1.79	0.00	1.50	1.19	0.29
21.00	6.90	0.34	0.00	0.00	0.00	4.79	1.00	1.72	4.64	0.49	0.82	0.00	3.01	0.49	1.31	1.17	1.74	0.00	1.46	2.53	1.66	0.00	0.34	1.20	0.31
22.00	6.90	0.00	1.22	0.97	0.00	1.65	0.99	3.40	2.86	0.00	0.42	1.75	0.65	1.51	1.27	1.37	0.86	0.00	1.77	1.12	0.73	0.00	1.11	1.13	0.27
23.00	6.90	0.49	0.00	1.22	0.49	2.96	0.00	4.26	4.71	0.00	2.52	0.01	0.72	0.22	0.39	2.70	1.07	0.00	2.68	1.64	1.10	0.00	1.50	1.19	0.31
24.00	6.90	0.00	3.53	0.69	0.00	5.11	0.64	4.05	4.66	0.00	2.23	0.00	0.81	1.20	0.84	1.73	2.71	0.13	2.36	0.59	0.40	0.05	1.51	0.82	0.20
25.00	6.90	0.00	0.00	3.01	0.00	3.58	0.00	1.68	4.36	1.94	0.00	0.00	0.00	0.07	0.00	0.49	1.75	0.00	0.00	2.00	1.77	0.00	1.41	0.39	0.09
