Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.619s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.97	6.84	0.24	0.00	0.00	0.18	0.00	0.18	0.27	1.27	2.44	0.54	2.13	0.00	1.45	0.21	1.91	0.89	0.20	1.31	0.00
3.00	9.00	6.90	0.00	1.06	4.70	0.00	1.99	0.00	1.37	4.42	1.67	3.03	1.71	2.18	0.19	0.44	3.40	2.14	2.40	0.88	0.35
4.00	9.00	6.90	1.52	1.02	3.99	1.14	0.00	0.95	3.11	4.24	0.00	2.44	1.91	2.08	0.39	0.00	2.77	0.77	1.46	2.47	2.20
5.00	9.01	6.90	1.31	0.49	0.49	0.06	1.25	2.08	3.47	3.37	0.48	3.84	1.73	2.96	1.19	1.27	3.19	1.01	2.77	1.72	0.26
6.00	9.00	6.90	0.00	0.54	4.56	0.57	1.80	2.41	1.71	2.66	1.87	2.91	0.31	0.85	0.00	0.31	1.97	2.87	0.60	2.01	0.46
7.00	9.00	6.90	0.73	0.00	5.05	0.40	3.40	0.61	4.46	4.58	0.97	4.18	1.27	3.25	0.75	1.58	1.51	0.01	3.80	3.11	0.00
8.00	9.00	6.90	2.08	0.08	5.70	1.70	0.75	0.99	0.15	4.17	3.54	4.66	2.86	0.49	1.85	1.63	2.67	2.21	0.75	2.12	1.32
9.00	9.01	6.90	0.00	2.06	5.69	0.22	3.72	0.00	1.93	0.20	2.04	4.71	4.50	0.48	3.77	0.06	0.27	1.02	3.24	1.06	0.29
10.00	9.00	6.90	0.58	1.07	4.65	0.00	3.43	0.00	3.58	2.98	1.24	4.79	4.51	2.03	4.09	0.99	4.77	2.66	3.77	1.55	0.00
11.00	9.00	6.90	0.00	1.10	3.69	1.27	0.95	0.00	3.58	2.31	3.46	4.80	4.25	2.58	3.58	0.07	2.74	0.31	1.66	0.62	1.87
12.00	9.00	6.90	0.00	0.05	4.43	0.86	0.01	0.94	4.46	0.08	4.47	4.17	4.50	2.86	4.04	0.65	2.24	1.28	0.00	1.20	0.00
13.00	9.01	6.90	0.80	1.50	0.45	1.18	3.12	4.60	1.45	1.60	0.60	2.11	4.50	3.13	0.65	1.60	3.12	1.31	1.68	0.62	1.35
14.00	9.00	6.90	0.00	1.71	5.57	0.41	3.76	1.84	1.35	3.25	0.27	4.78	4.50	1.72	1.19	0.22	1.25	0.66	2.10	1.61	0.00
15.00	9.00	6.90	0.00	0.44	3.09	0.06	4.62	1.26	3.53	4.49	1.87	4.80	4.30	2.25	1.83	0.45	0.94	1.48	3.65	2.13	0.58
16.00	9.00	6.90	0.00	0.65	5.17	2.53	2.53	0.66	1.53	4.79	1.35	3.59	2.04	0.00	1.70	0.01	1.53	0.00	2.16	0.25	0.53
17.00	9.01	6.89	1.63	0.48	5.57	0.66	3.21	0.00	0.98	2.14	1.26	4.49	2.50	3.66	4.57	1.19	0.49	2.78	3.14	1.34	1.28
18.00	9.00	6.90	0.00	0.09	5.79	0.09	0.22	0.48	2.63	4.77	2.39	3.04	1.55	1.26	1.70	0.00	0.01	2.20	1.44	1.59	3.83
19.00	9.00	6.90	0.49	0.64	5.73	0.35	0.99	0.00	3.44	4.79	0.25	4.18	3.52	3.52	2.99	1.32	2.84	2.98	0.71	0.46	0.85
20.00	9.01	6.90	0.00	0.04	5.70	0.18	0.00	0.00	0.00	4.80	2.46	4.60	1.11	4.50	2.76	0.00	4.20	0.00	0.00	0.01	0.00
21.00	9.00	6.90	0.00	0.02	5.48	0.00	1.19	0.00	2.43	4.79	2.58	4.80	3.12	4.36	4.06	0.00	2.72	1.80	0.77	0.01	0.14
22.00	9.00	6.90	0.48	0.01	5.70	0.00	0.52	0.00	4.64	4.80	3.70	4.79	4.50	4.36	3.21	0.00	0.99	0.98	0.00	0.00	2.30
23.00	9.00	6.90	0.00	0.00	4.88	0.00	1.28	0.49	0.55	1.58	2.65	4.80	4.50	1.85	2.07	1.74	2.80	0.00	0.28	2.04	1.31
24.00	9.01	6.90	1.61	0.40	4.58	0.22	0.00	0.00	2.36	4.79	3.01	4.26	3.90	2.50	2.64	0.08	2.59	2.25	0.57	0.52	1.31
25.00	9.00	6.90	0.00	3.32	5.50	0.60	2.91	0.00	2.05	4.43	2.38	4.27	4.51	1.99	0.22	0.00	2.60	3.76	0.00	3.83	3.01
26.00	9.00	6.90	0.00	0.53	5.56	0.11	0.00	0.00	2.14	4.80	2.44	4.80	4.43	2.27	4.27	0.00	4.07	3.26	0.00	0.58	0.54
27.00	9.00	6.90	0.48	0.05	5.73	1.53	0.14	0.00	5.11	4.79	2.07	4.79	4.51	1.72	4.20	0.00	1.40	3.79	2.32	0.00	1.63
28.00	9.01	6.90	0.00	1.50	3.93	2.18	0.06	0.16	5.10	4.80	0.98	4.80	4.50	1.52	4.19	0.00	2.81	0.81	3.62	0.00	1.26
29.00	9.00	6.90	0.00	0.44	2.61	1.27	1.78	0.00	5.03	4.76	3.53	4.16	3.19	3.90	3.83	0.00	1.18	3.04	0.02	0.00	0.00
30.00	9.00	6.90	0.28	0.47	1.02	0.60	1.61	2.25	2.76	4.83	3.94	1.21	4.39	2.98	1.93	0.47	2.98	0.73	0.00	0.00	2.33
31.00	9.00	6.90	0.37	1.85	2.58	1.30	4.75	0.00	4.55	4.80	0.19	3.56	4.07	1.85	4.69	0.00	3.32	2.21	0.00	0.00	2.91
32.00	9.01	6.90	0.00	0.52	0.40	0.00	2.31	1.14	3.78	4.77	0.89	4.18	4.31	3.14	0.88	0.00	4.27	3.30	0.00	0.00	1.81
33.00	9.00	6.90	0.00	1.18	2.05	0.00	1.13	0.00	5.09	3.80	0.00	4.70	4.51	3.52	2.27	0.00	2.26	3.90	0.00	0.00	2.79
34.00	9.00	6.89	0.99	0.13	5.69	0.00	0.74	0.00	5.03	4.79	3.27	4.78	4.43	0.00	4.23	0.00	3.87	3.89	0.00	0.00	1.77
35.00	9.01	6.90	0.49	0.02	5.46	0.00	0.00	0.48	5.00	4.78	1.07	4.32	4.46	3.83	4.20	0.00	3.26	2.24	0.00	0.00	0.91
36.00	9.00	6.90	1.26	0.09	3.50	0.00	1.35	0.85	4.37	4.84	1.85	3.71	2.23	4.36	3.19	0.00	4.15	4.43	0.00	1.01	3.23
37.00	9.00	6.90	1.80	2.00	2.38	0.00	1.83	0.00	3.69	4.79	2.23	0.05	4.29	4.31	0.00	0.00	4.20	2.50	1.66	2.58	3.51
38.00	9.00	6.90	0.00	0.01	6.21	0.00	1.99	0.00	4.97	4.79	1.35	1.13	3.78	2.98	3.27	0.00	4.16	1.30	1.45	1.24	2.90
39.00	9.01	6.90	0.00	0.00	4.98	0.00	0.71	0.00	3.03	4.64	4.79	4.79	2.30	2.58	4.06	0.00	3.74	1.30	1.13	1.21	2.18
40.00	9.00	6.90	0.00	0.91	5.51	0.00	0.00	0.00	0.00	4.80	4.70	3.09	3.37	1.32	3.96	0.00	3.71	0.00	2.58	0.52	0.00
41.00	9.00	6.90	0.00	1.05	5.61	0.00	0.31	0.00	2.65	4.79	4.47	5.29	3.86	2.06	4.06	0.00	4.20	0.24	3.76	0.62	1.22
42.00	9.00	6.90	0.29	0.00	2.59	2.51	2.34	0.00	2.11	4.72	3.99	4.26	3.39	3.87	1.80	0.53	4.19	1.26	0.79	3.07	0.32
43.00	9.01	6.90	0.00	0.00	1.63	0.24	1.31	0.00	3.09	4.27	3.39	4.45	2.00	2.76	2.73	0.00	3.29	3.04	2.72	0.59	1.50
44.00	9.00	6.90	0.20	0.13	3.90	0.33	1.26	0.00	3.25	4.55	2.06	3.90	3.46	3.09	3.47	0.11	4.19	3.24	0.41	0.60	1.92
45.00	9.00	6.90	0.00	1.53	4.11	3.47	2.68	0.00	5.06	4.80	2.12	1.64	2.65	2.31	4.38	0.08	4.20	2.80	0.00	2.30	0.95
46.00	9.00	6.90	0.00	1.85	5.62	0.54	0.00	0.00	4.38	4.80	3.20	2.56	2.65	2.12	3.97	1.24	4.20	1.15	0.54	1.95	1.41
47.00	9.01	6.90	1.15	0.00	2.61	0.14	5.04	0.49	3.98	4.22	2.23	4.83	4.13	0.53	2.87	0.11	2.50	0.59	1.71	3.11	0.00
48.00	9.00	6.90	0.00	0.08	3.03	0.52	4.70	2.21	0.49	4.80	3.34	4.10	1.67	0.99	2.91	0.48	3.93	0.68	0.69	0.71	0.00
49.00	9.00	6.90	0.68	0.01	4.63	0.00	4.27	0.49	0.40	4.80	3.79	4.80	2.50	1.46	3.20	0.33	2.44	2.40	0.00	0.00	0.00
50.00	9.01	6.89	0.00	0.00	5.50	0.00	1.71	0.00	1.52	4.79	3.07	4.37	4.50	0.00	3.53	0.98	0.00	0.00	0.24	0.00	0.21
51.00	9.00	6.90	0.00	4.53	5.70	0.00	5.31	0.00	2.84	4.80	4.80	4.80	4.50	0.75	4.16	0.00	0.00	0.00	0.00	0.00	1.24
52.00	9.00	6.90	0.00	0.25	5.55	0.62	1.73	0.00	5.08	4.72	2.64	4.79	4.32	2.84	3.92	0.49	0.00	1.31	0.00	0.49	0.48
53.00	9.00	6.90	0.94	0.38	5.44	0.00	4.68	0.00	4.43	4.88	0.49	4.80	4.45	1.97	3.77	0.00	0.00	1.21	0.00	0.00	3.52
54.00	9.01	6.90	0.00	0.18	5.39	0.00	1.54	0.00	3.01	4.30	1.53	4.80	4.50	1.42	3.62	0.00	0.00	0.66	0.00	0.00	2.97
55.00	9.00	6.90	0.75	0.68	5.70	0.00	0.62	0.00	5.10	2.45	0.79	4.79	4.51	2.45	3.86	0.00	0.00	3.85	0.00	0.00	0.59
56.00	9.00	6.90	0.00	0.00	5.70	0.00	4.93	0.00	4.92	5.86	1.34	4.80	4.49	3.34	4.20	0.00	4.93	2.61	0.00	0.00	1.40
57.00	9.00	6.90	0.48	2.24	3.78	0.00	3.52	0.00	5.10	4.79	3.54	4.79	4.42	3.84	4.06	0.00	4.19	3.06	0.00	0.00	1.00
58.00	9.01	6.90	0.00	1.48	6.11	0.00	3.66	0.47	3.78	4.71	3.79	4.64	4.15	1.52	3.32	0.00	4.11	0.91	0.00	0.00	1.60
