Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (7.124s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.59	6.59	0.00	0.00	2.08	0.05	1.95	0.00	0.00	0.45	0.00	0.00	0.00	0.32	0.08	0.00	0.00	0.00	0.16	0.00	0.28	0.48	0.00
3.00	6.59	6.59	1.83	1.71	1.18	0.89	1.73	0.21	2.06	1.02	0.72	0.25	0.75	1.88	1.38	1.77	0.31	0.00	0.47	0.86	1.05	0.74	2.19
4.00	6.61	6.61	1.27	1.42	2.03	1.83	2.70	0.15	0.18	3.32	3.00	0.49	1.53	3.93	3.14	2.07	0.95	0.00	0.71	1.20	1.05	0.00	2.46
5.00	6.59	6.59	2.30	2.81	4.43	1.26	1.52	2.78	0.16	3.40	2.84	1.77	1.11	3.76	1.94	0.93	1.31	0.00	1.61	1.99	1.15	0.00	2.18
6.00	6.61	6.61	3.05	1.00	4.86	0.48	3.97	0.49	4.00	0.00	4.96	0.99	3.09	3.45	3.30	1.63	1.26	0.19	3.33	2.45	0.00	0.02	1.40
7.00	6.59	6.59	0.00	3.23	3.30	0.02	0.77	1.26	0.89	0.42	4.35	1.35	0.22	0.61	3.52	1.33	3.38	0.49	2.78	2.45	0.00	1.28	0.00
8.00	6.61	6.61	0.00	3.07	4.69	1.60	0.00	2.23	0.97	0.66	5.11	0.54	0.32	2.32	2.08	0.25	1.07	0.73	3.44	1.93	1.42	0.54	0.00
9.00	6.59	6.59	0.00	2.54	5.99	1.77	4.45	1.66	0.00	1.81	5.11	1.45	1.99	3.63	3.38	1.55	0.26	0.32	2.64	0.35	2.71	0.00	1.65
10.00	6.61	6.61	1.52	0.61	6.01	0.86	1.58	2.24	2.36	0.75	2.40	0.07	1.75	2.96	3.60	0.52	1.14	0.29	3.31	2.57	2.64	0.00	2.40
11.00	6.59	6.59	3.11	2.19	4.23	0.99	0.00	1.59	0.12	2.84	2.64	0.00	0.00	1.78	3.39	2.51	0.00	0.00	3.26	2.66	2.26	0.00	2.33
12.00	6.61	6.61	2.05	2.23	6.01	2.40	0.00	1.86	0.11	5.08	1.80	1.38	0.49	3.60	3.60	2.03	0.53	0.01	3.05	2.30	2.66	0.00	2.40
13.00	6.59	6.59	5.71	0.40	2.53	3.69	0.00	0.00	0.22	1.01	2.36	4.57	0.54	3.09	2.54	3.32	0.67	1.18	3.25	1.90	0.97	0.20	1.72
14.00	6.61	6.59	5.64	1.32	3.73	0.66	0.00	2.00	0.01	1.80	0.99	0.27	0.75	3.78	2.40	1.44	0.00	1.51	3.26	2.36	0.19	0.15	2.40
15.00	6.59	6.61	5.48	1.14	3.19	0.00	1.11	3.62	0.68	1.54	0.85	0.00	0.99	3.50	3.25	0.67	1.73	0.68	3.19	1.84	1.54	0.60	1.67
16.00	6.59	6.59	4.71	0.99	2.85	0.00	0.32	4.72	5.25	3.78	0.46	2.80	1.47	2.87	2.80	1.79	0.41	0.00	2.38	2.70	2.70	0.66	2.00
17.00	6.61	6.61	0.84	1.52	3.91	2.19	2.56	0.54	4.46	0.74	0.00	0.04	0.60	3.86	0.49	0.02	1.38	1.30	1.98	2.71	0.94	0.04	0.00
18.00	6.59	6.59	0.00	0.00	5.99	4.57	5.59	0.00	1.93	1.93	2.39	2.61	2.19	3.90	2.25	0.72	0.99	0.77	3.30	2.53	0.00	0.00	3.06
19.00	6.61	6.61	0.00	1.74	5.98	1.52	4.77	0.00	0.00	5.62	4.64	2.68	1.24	3.46	3.53	1.53	0.00	0.06	3.09	2.53	0.00	0.00	2.27
20.00	6.59	6.59	0.00	1.84	6.02	0.64	3.05	0.00	1.86	1.98	1.08	1.71	0.00	2.46	2.38	1.84	0.00	1.84	2.83	1.20	0.00	0.00	2.23
21.00	6.61	6.61	0.00	2.04	6.01	2.27	4.69	0.00	0.47	2.45	4.55	0.81	2.10	3.04	3.60	1.88	0.00	1.25	2.18	1.85	0.00	0.00	2.38
22.00	6.59	6.59	3.78	0.66	5.99	3.03	0.00	1.30	3.83	4.88	2.03	0.78	1.37	1.81	3.30	1.27	2.60	0.00	2.64	2.70	2.05	0.00	2.40
23.00	6.61	6.61	0.19	1.65	3.03	0.00	2.30	2.59	1.91	0.00	2.79	3.36	0.00	3.50	2.63	3.27	0.00	0.00	1.81	1.59	0.15	0.00	2.40
24.00	6.59	6.59	0.00	0.01	3.05	1.44	3.42	0.79	0.08	1.64	1.45	3.65	0.95	3.14	1.51	1.45	0.00	2.01	2.72	1.61	0.00	0.00	2.01
25.00	6.61	6.61	0.00	7.27	5.31	1.27	3.32	0.00	0.00	0.00	0.00	2.39	0.00	3.92	4.45	1.28	2.80	1.25	3.31	2.76	0.00	0.00	2.45
26.00	6.59	6.59	0.00	0.54	4.45	0.16	0.12	0.00	2.58	0.95	0.88	2.85	0.99	3.90	2.80	1.19	0.74	0.80	2.63	2.56	0.00	0.00	0.54
27.00	6.61	6.61	0.16	5.97	1.25	0.00	2.79	6.01	0.00	2.18	4.16	2.18	1.28	3.90	2.77	3.59	0.00	0.00	3.30	2.17	3.34	2.48	0.00
28.00	6.59	6.59	3.19	0.49	0.99	0.91	4.97	2.71	1.52	1.22	3.31	2.16	1.94	3.70	2.52	1.90	0.00	2.19	2.40	2.87	1.79	0.40	0.00
29.00	6.59	6.59	6.19	0.14	0.00	0.41	5.05	2.24	1.33	0.49	2.14	2.87	0.19	1.13	3.37	3.45	0.00	1.08	1.52	0.01	2.71	0.00	0.00
30.00	6.61	6.61	6.51	0.00	4.70	0.82	5.58	2.73	0.05	1.60	3.78	0.00	0.49	1.20	3.43	0.00	0.00	0.15	0.00	1.98	2.37	0.00	0.00
31.00	6.59	6.59	1.98	0.00	6.01	0.92	4.89	0.00	0.87	0.75	2.72	2.96	2.64	2.05	3.60	3.01	0.00	0.18	1.99	2.47	2.66	0.00	0.00
32.00	6.61	6.61	2.56	0.85	5.99	1.11	4.64	2.78	0.19	2.20	0.60	0.46	2.76	3.76	1.58	1.07	0.00	0.57	3.19	2.46	2.70	0.58	0.00
33.00	6.59	6.59	3.43	0.00	5.99	2.77	4.29	5.37	0.31	2.52	1.64	0.06	1.74	3.03	2.77	2.83	0.00	0.92	3.21	1.07	2.38	2.38	0.00
34.00	6.61	6.61	3.05	1.54	2.54	1.13	3.69	1.65	0.87	2.50	2.19	0.22	0.88	2.73	1.79	3.57	0.00	0.00	2.51	2.58	2.85	0.37	0.00
35.00	6.59	6.59	1.54	1.24	3.85	0.75	5.05	0.49	0.85	4.36	0.65	2.30	0.49	1.34	3.18	1.83	0.49	0.27	3.07	1.42	2.41	1.05	0.00
36.00	6.61	6.61	2.37	6.11	0.54	2.08	5.69	0.66	0.41	5.26	0.18	0.44	0.00	0.00	3.62	2.41	0.00	0.02	2.81	0.00	2.61	0.07	0.00
37.00	6.59	6.59	2.63	4.91	0.00	4.86	5.64	0.49	1.40	1.42	0.85	1.84	0.00	4.10	3.60	1.65	0.00	0.00	1.28	0.49	2.68	0.00	0.00
38.00	6.61	6.61	1.48	0.74	2.90	0.04	3.50	5.16	1.04	3.37	1.60	1.97	0.00	2.38	3.26	1.07	0.00	1.06	0.92	2.26	2.24	0.00	0.00
39.00	6.59	6.59	0.00	0.00	0.00	1.81	5.70	5.41	0.00	4.99	2.67	0.49	0.00	0.00	3.24	3.05	0.00	0.00	2.89	2.63	2.68	0.00	0.00
40.00	6.61	6.61	0.00	2.40	0.99	0.69	2.54	2.06	1.07	1.71	1.31	2.93	2.12	1.86	3.60	3.50	0.00	0.52	2.97	2.70	2.70	0.00	0.00
41.00	6.59	6.59	1.92	1.59	0.00	1.40	0.00	0.00	4.00	0.92	0.97	0.01	1.12	3.33	2.98	0.54	0.00	1.63	3.17	2.07	2.70	0.00	0.99
42.00	6.59	6.59	0.99	0.33	0.00	5.23	2.70	0.00	4.15	2.43	0.87	0.48	1.93	3.85	2.92	0.00	0.00	2.00	3.13	2.24	2.71	0.00	0.00
43.00	6.61	6.61	5.68	3.06	0.00	1.00	5.62	0.00	0.24	5.00	0.34	1.25	0.34	3.31	2.38	2.10	0.00	2.14	3.30	2.97	2.70	0.00	0.00
44.00	6.59	6.59	6.17	0.00	0.00	3.03	2.37	0.00	0.20	0.01	2.85	0.08	3.25	3.71	3.60	3.60	0.00	0.00	3.30	2.08	2.54	0.00	0.00
45.00	6.61	6.61	6.59	0.77	0.00	3.34	0.05	0.00	1.10	0.00	6.10	0.00	0.99	3.90	3.59	2.83	0.00	1.55	3.30	2.79	2.70	0.00	1.59
46.00	6.59	6.59	5.13	1.55	0.00	4.49	0.00	0.00	2.00	0.00	5.10	2.61	0.99	3.69	3.60	0.67	0.00	0.98	3.23	2.71	2.71	0.00	2.40
47.00	6.61	6.61	3.67	1.74	0.00	1.93	0.49	1.99	2.16	0.00	4.39	0.00	0.00	1.38	3.54	0.95	0.00	0.49	3.12	2.64	2.70	0.00	2.39
48.00	6.59	6.59	2.84	2.65	3.05	1.10	3.07	1.55	2.27	2.87	4.30	1.33	0.00	1.99	3.36	0.00	0.00	1.08	2.86	2.18	2.70	0.00	2.36
49.00	6.61	6.61	4.80	1.14	0.00	1.00	0.00	4.57	3.98	0.62	4.63	1.54	0.00	3.14	3.60	1.15	0.00	1.63	2.18	2.71	2.71	0.00	2.40
50.00	6.59	6.59	5.23	2.60	0.49	1.66	4.91	1.71	2.28	0.99	2.76	3.39	2.06	2.67	1.81	2.58	0.00	0.00	0.20	1.31	2.52	0.00	2.40
51.00	6.61	6.61	5.10	5.97	0.00	3.64	3.53	0.00	1.66	3.06	0.00	3.84	1.83	1.71	1.52	1.26	0.00	0.35	0.49	3.51	1.84	0.00	2.39
