Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.602s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	9.82	7.43	6.59	3.62	0.00	1.04	0.00	0.00	0.06	0.00	0.00	0.00	0.81	1.14	2.13	0.02	0.26	0.00	2.53	0.49	0.00	0.00	0.15
3.00	9.90	7.50	6.59	2.06	0.69	0.00	0.20	1.65	0.00	0.20	0.00	0.75	0.05	1.60	1.12	0.46	1.26	1.02	2.58	0.62	0.00	1.28	0.19
4.00	9.90	7.50	6.61	2.47	4.59	0.00	0.20	3.72	1.15	0.00	2.72	0.64	1.51	0.00	1.52	0.00	1.08	0.34	3.34	2.30	0.32	1.55	0.00
5.00	9.89	7.50	6.59	3.09	3.20	0.00	0.64	0.49	1.63	0.57	0.49	0.00	0.52	4.23	0.99	0.00	1.65	0.75	3.62	3.77	1.30	2.11	0.00
6.00	9.90	7.50	6.61	2.57	1.48	0.00	0.00	2.30	2.89	0.00	0.20	0.00	0.49	3.85	1.97	0.49	0.54	3.67	3.62	0.08	1.33	1.00	0.11
7.00	9.90	7.50	6.59	2.10	2.23	1.10	1.34	4.72	0.65	1.25	0.00	1.19	1.08	4.42	1.53	1.20	0.00	3.20	3.59	2.16	0.08	0.75	0.27
8.00	9.89	7.50	6.61	1.95	4.20	0.05	0.07	2.65	2.36	0.08	0.49	0.92	2.68	4.16	0.54	0.27	0.01	3.59	3.60	0.74	0.86	0.49	0.25
9.00	9.90	7.50	6.59	5.26	0.00	0.00	0.00	4.95	1.27	0.00	0.00	1.22	0.00	3.97	0.52	0.05	0.00	3.62	3.60	3.46	0.38	0.00	0.00
10.00	9.90	7.49	6.61	1.66	1.25	1.33	0.00	4.53	1.58	0.00	1.71	0.20	0.00	4.19	0.00	1.28	0.89	3.60	3.47	0.32	0.75	0.00	0.29
11.00	9.89	7.50	6.59	5.57	0.02	1.67	0.00	5.23	1.97	0.00	0.95	0.00	1.81	0.46	0.00	0.00	1.54	2.60	3.59	0.87	0.93	1.75	0.00
