Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.633s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.25	5.98	5.66	0.00	0.00	0.18	2.26	0.19	0.66	0.20	0.05	0.00	0.99	2.70	0.00	0.29	0.74	2.59	0.00	0.99	0.00	0.00	1.21	0.00
3.00	6.30	6.01	5.70	1.88	0.00	0.18	3.86	1.99	0.49	1.02	0.04	0.08	0.77	1.83	0.69	2.24	1.55	3.30	0.51	0.49	0.62	0.00	0.42	2.13
4.00	6.30	5.99	5.70	0.04	0.00	3.42	4.73	4.56	2.25	1.54	0.00	3.13	0.86	0.09	4.00	3.97	0.88	1.54	3.19	2.28	0.49	0.00	0.55	2.39
5.00	6.30	6.01	5.70	1.61	0.01	3.25	3.67	0.59	1.17	0.26	1.19	1.44	0.12	1.52	4.25	3.34	1.17	1.98	3.80	1.31	0.00	0.01	0.49	2.33
6.00	6.30	5.99	5.70	0.07	0.97	3.17	5.22	3.76	3.79	4.36	0.00	2.11	2.98	2.65	2.52	4.12	3.71	2.74	0.44	0.38	3.12	0.82	0.49	2.16
7.00	6.30	6.01	5.70	0.15	0.13	0.75	5.41	1.67	5.10	1.53	1.54	0.73	5.30	0.91	3.82	4.35	0.00	4.20	2.76	0.52	0.55	0.14	3.12	2.16
8.00	6.30	5.99	5.70	0.88	0.00	0.00	3.26	0.01	1.68	2.84	0.04	2.58	4.23	0.00	2.60	3.74	0.00	4.03	1.90	0.00	0.00	1.55	2.54	2.40
9.00	6.30	6.01	5.70	0.41	0.12	2.57	5.42	4.09	0.00	3.29	0.00	3.03	2.86	5.09	4.50	0.00	5.11	4.19	1.24	0.99	2.46	2.97	2.71	2.40
10.00	6.30	5.99	5.70	0.02	0.00	1.85	5.41	2.72	1.86	2.53	1.14	2.81	4.78	2.91	2.90	0.14	2.08	4.20	1.78	3.21	2.13	0.19	2.67	2.40
11.00	6.30	6.01	5.70	0.95	0.00	1.61	4.56	2.81	2.97	2.31	1.01	4.04	0.71	3.29	3.74	0.34	1.90	4.20	2.90	2.51	3.38	0.05	2.58	2.04
12.00	6.30	5.99	5.70	0.61	0.00	5.20	5.41	5.52	2.63	2.30	0.39	3.70	2.90	3.54	4.60	0.00	1.34	4.19	0.79	2.00	3.25	0.59	2.63	1.51
13.00	6.30	6.01	5.70	0.00	1.10	3.99	5.39	5.42	4.05	3.92	0.78	4.57	2.76	2.72	4.53	0.21	1.22	4.20	0.69	0.82	3.04	0.65	2.64	2.40
14.00	6.30	5.99	5.70	0.87	3.71	3.82	4.69	2.44	0.52	3.11	0.00	4.20	1.58	1.20	4.19	1.80	0.39	4.03	0.49	0.99	1.18	0.69	2.38	2.40
15.00	6.30	6.01	5.70	0.24	2.37	4.44	5.41	4.12	1.20	4.52	0.14	1.38	2.11	0.49	3.16	2.70	2.25	2.97	1.05	3.32	1.42	1.02	2.36	2.39
16.00	6.30	5.99	5.70	0.29	0.00	2.79	5.41	3.33	2.67	1.35	0.00	1.08	1.98	1.13	2.04	1.35	2.45	2.67	0.13	1.28	1.31	0.20	1.84	2.40
17.00	6.30	6.01	5.70	2.54	0.26	4.03	4.58	0.06	3.43	0.49	0.35	0.08	0.49	2.40	3.50	2.86	0.00	3.58	0.94	0.32	2.60	0.28	2.19	2.40
18.00	6.30	5.99	5.70	0.00	0.41	3.73	5.38	0.00	2.99	0.47	1.14	1.06	4.98	4.31	3.52	0.00	2.97	4.19	0.00	5.02	0.26	0.78	2.39	2.40
