Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.460s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.88	7.80	0.00	0.00	0.00	0.74	3.73	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.89	0.00	0.25	0.26	0.11	0.08	0.00	0.20	0.00	0.72
3.00	9.90	7.80	0.26	0.00	0.00	1.01	3.83	0.72	1.19	0.06	0.14	1.57	1.46	0.00	0.00	1.80	0.00	0.00	0.98	1.77	1.91	0.00	0.54	1.26	0.94
4.00	9.90	7.81	5.83	0.00	1.51	5.25	2.60	0.00	1.25	1.33	1.31	3.91	1.28	0.59	0.00	2.08	0.00	0.02	1.05	0.78	2.17	0.00	1.54	0.00	0.89
5.00	9.89	7.80	5.49	4.15	0.00	2.83	6.16	0.00	0.82	0.00	3.13	0.01	1.40	0.00	0.00	1.17	2.28	0.00	2.07	0.00	2.32	0.00	1.83	0.15	0.00
6.00	9.90	7.80	3.69	0.60	0.84	1.90	5.63	2.60	0.84	0.14	2.66	4.06	2.23	0.00	0.72	3.24	3.00	0.46	2.33	2.51	1.51	0.45	1.72	0.00	0.62
7.00	9.90	7.81	2.20	0.44	1.11	2.44	5.23	1.71	0.21	1.21	0.87	1.83	0.00	0.20	0.00	2.76	2.99	0.00	2.64	1.95	2.01	0.00	1.20	0.34	0.89
8.00	9.89	7.80	2.73	3.94	0.00	4.63	4.38	2.47	1.28	0.97	2.24	3.40	3.76	0.00	0.00	2.40	3.01	0.00	0.52	0.49	2.40	0.00	1.38	0.27	0.84
9.00	9.90	7.80	4.69	0.87	0.89	3.17	2.17	0.00	2.59	0.00	1.34	4.07	1.93	0.02	1.17	1.88	2.48	0.84	1.64	2.81	2.36	0.72	1.72	1.07	0.91
10.00	9.90	7.81	6.88	1.81	1.47	6.25	4.16	0.06	1.27	0.00	0.95	4.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	2.37	0.00	0.06	0.21	0.89
11.00	9.89	7.80	4.96	2.06	0.00	4.59	1.64	2.57	4.96	0.00	2.14	1.26	0.61	0.00	0.00	0.12	1.38	0.00	2.31	1.55	0.91	0.00	0.11	0.00	0.89
12.00	9.90	7.81	3.30	3.98	0.54	0.49	6.15	3.27	4.58	0.09	2.32	2.70	4.42	0.00	0.01	1.48	0.46	0.01	2.77	2.65	2.39	0.04	1.81	0.02	0.87
13.00	9.90	7.80	2.72	1.79	0.00	2.25	3.87	1.26	1.97	1.06	0.05	4.50	4.30	0.00	0.35	0.72	2.28	0.24	2.70	2.51	2.26	0.32	1.80	0.52	0.86
