Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.473s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.89	6.57	5.99	0.00	0.00	1.85	0.75	0.18	0.00	0.16	0.00	0.08	0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07
3.00	6.90	6.59	6.01	0.00	0.00	3.80	1.24	0.73	3.09	0.49	0.00	0.45	0.41	0.00	1.66	1.81	0.26	0.71	0.20	1.04	0.00	0.16	0.00	0.00	0.73
4.00	6.90	6.61	5.99	0.00	2.48	1.38	0.49	0.00	1.95	0.00	0.85	3.71	0.00	2.51	4.11	3.45	0.00	3.26	0.65	2.68	0.00	0.02	0.00	1.02	0.04
5.00	6.90	6.59	6.01	0.00	3.13	4.92	2.68	2.65	0.00	0.35	0.00	0.39	3.19	2.25	0.49	3.93	1.24	0.97	0.00	1.35	0.02	0.00	0.00	2.06	0.99
6.00	6.90	6.61	5.99	0.00	4.79	5.70	1.87	0.49	3.20	0.07	1.32	0.75	0.00	3.45	0.00	3.76	2.85	3.63	0.38	2.96	0.00	0.00	0.49	2.71	0.59
7.00	6.90	6.59	6.01	0.00	2.85	5.70	2.47	0.09	0.00	1.12	1.47	1.50	0.00	4.55	3.64	3.19	0.51	3.46	0.98	1.63	0.00	0.01	0.00	2.52	0.02
8.00	6.90	6.61	5.99	0.00	3.79	5.70	2.10	1.70	0.75	1.72	0.49	0.46	1.77	2.24	4.19	1.90	0.91	3.13	0.22	1.54	0.32	0.34	0.00	2.18	1.28
9.00	6.90	6.59	6.01	0.00	3.29	5.71	1.26	0.00	0.84	0.49	2.53	0.00	3.93	3.16	4.20	4.20	0.00	3.62	0.00	2.10	0.35	0.00	0.99	2.54	0.65
10.00	6.90	6.61	5.99	0.01	3.24	5.69	2.28	0.94	2.48	0.01	2.34	2.71	4.19	2.87	3.79	3.38	4.55	2.76	0.94	2.31	0.08	0.00	0.01	2.74	1.19
11.00	6.90	6.59	6.01	0.53	3.85	3.67	2.96	0.51	2.00	0.00	2.12	3.85	2.16	0.49	3.98	2.78	1.26	0.92	0.07	1.05	0.01	0.00	0.67	0.80	0.20
12.00	6.90	6.61	5.99	0.49	3.45	3.78	3.40	2.96	0.99	0.04	2.26	3.29	1.86	2.74	4.19	3.89	3.77	3.29	0.00	0.00	0.49	0.49	1.02	2.31	0.00
13.00	6.90	6.59	6.01	0.33	3.71	5.69	0.44	1.98	3.18	0.00	0.00	2.44	0.00	4.47	3.43	4.19	3.87	3.54	0.00	0.48	0.00	0.00	0.37	2.70	0.00
14.00	6.90	6.61	5.99	0.27	5.55	4.45	1.02	2.41	2.37	0.00	1.77	2.40	0.00	1.99	1.51	1.59	2.27	1.55	0.00	0.66	1.06	0.00	0.48	2.12	1.75
15.00	6.90	6.59	6.01	0.00	5.42	5.96	0.11	2.59	2.20	0.00	2.57	4.47	0.60	0.00	4.50	0.26	0.85	0.49	1.74	1.04	0.00	0.44	0.00	1.80	1.85
16.00	6.90	6.59	5.99	0.31	4.68	5.72	0.00	0.87	4.02	0.00	0.13	4.49	0.52	0.49	3.40	3.59	0.00	3.91	0.99	1.67	0.99	0.47	0.19	0.97	1.79
17.00	6.89	6.61	6.01	0.16	3.26	5.70	2.33	4.12	3.52	0.00	2.64	1.55	0.54	2.84	1.66	4.20	1.37	0.01	0.00	2.73	0.04	0.38	1.04	0.99	0.29
18.00	6.90	6.59	5.99	0.51	1.00	5.70	0.87	3.38	2.99	0.00	1.07	4.51	0.00	3.84	4.20	4.19	3.91	0.25	0.00	2.34	0.77	0.00	0.67	0.47	0.06
19.00	6.90	6.61	6.01	0.00	4.16	5.29	0.00	0.00	4.40	0.00	0.47	3.64	0.25	1.67	1.22	2.37	3.21	0.49	0.00	2.68	0.46	0.00	0.00	2.32	0.46
20.00	6.90	6.59	5.99	0.00	1.77	3.50	1.73	2.32	0.08	0.00	0.86	3.50	2.58	2.76	0.00	0.74	2.34	0.49	2.12	3.03	0.28	1.86	0.00	2.45	0.99
21.00	6.90	6.61	6.01	0.77	0.00	5.63	2.53	1.74	2.41	0.00	0.00	4.39	4.19	0.00	2.31	1.42	1.35	0.00	0.00	2.99	0.99	2.99	0.45	2.70	0.01
22.00	6.90	6.59	5.99	0.00	4.97	2.93	2.86	0.01	1.26	0.00	3.05	3.04	2.94	4.05	3.49	1.61	1.71	2.41	0.00	0.92	0.53	0.05	0.00	2.18	0.05
23.00	6.90	6.61	6.01	0.84	5.61	0.00	0.07	1.39	1.70	0.02	3.97	3.57	0.00	1.27	3.13	0.22	2.25	3.25	1.51	2.99	0.47	0.00	0.47	0.49	1.81
24.00	6.90	6.59	5.99	0.33	5.64	1.22	3.85	4.38	1.10	0.49	0.39	1.94	0.60	0.91	3.13	4.17	3.82	3.26	0.19	2.99	0.00	0.00	0.16	2.61	0.39
25.00	6.90	6.61	6.01	0.39	0.99	5.70	0.92	1.26	1.41	2.12	0.59	4.27	0.00	0.00	4.13	3.60	1.01	2.25	2.63	2.21	0.91	0.00	0.72	2.08	1.48
26.00	6.90	6.59	5.99	0.06	1.93	5.70	3.51	0.49	2.06	0.00	2.71	4.51	0.00	1.71	2.45	4.20	3.07	3.60	0.04	2.90	0.00	0.00	0.99	2.53	0.53
27.00	6.90	6.61	6.01	0.00	3.30	5.70	0.00	3.51	4.52	2.50	0.00	4.50	0.00	0.59	1.38	4.11	3.90	3.60	0.00	2.89	0.00	0.00	0.00	1.94	0.06
28.00	6.90	6.59	5.99	0.00	3.05	5.70	0.49	1.90	3.86	1.38	0.71	1.63	0.29	0.89	4.19	4.03	3.79	1.71	0.00	2.89	0.00	0.20	0.00	2.52	0.11
29.00	6.90	6.59	6.01	0.00	3.67	5.70	1.74	1.53	3.86	1.59	0.08	4.63	1.40	1.14	3.80	3.80	3.83	3.60	0.46	2.59	0.00	0.00	0.00	2.70	1.45
30.00	6.90	6.61	5.99	0.00	4.83	5.70	0.00	1.84	0.07	1.54	0.25	4.43	0.00	0.00	4.37	4.04	0.81	3.60	0.00	2.53	0.00	0.00	0.00	2.71	0.59
31.00	6.90	6.59	6.01	0.00	5.22	5.70	0.49	1.91	0.00	0.00	3.79	4.50	0.75	0.00	4.20	4.15	2.87	3.60	0.00	3.09	0.00	0.00	0.00	2.47	1.32
32.00	6.90	6.61	5.99	0.00	3.17	5.13	2.19	0.09	1.97	0.00	1.86	4.43	0.00	0.00	4.19	3.26	3.89	2.91	3.00	2.58	0.00	0.00	0.00	2.18	1.19
