Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.785s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.77	0.00	0.00	0.00	1.79	0.00	0.00	1.07	1.00	0.00	0.00	1.13	0.00	0.58	0.00	0.00	0.00	0.00	0.57	0.42	0.00	0.73	0.62	0.00
3.00	7.80	0.62	0.00	1.87	2.43	0.00	0.85	0.57	0.00	0.89	0.00	0.00	1.68	1.34	0.00	0.00	0.00	0.16	0.02	2.33	0.94	0.65	1.42	0.67
4.00	7.81	0.64	0.00	1.28	1.25	0.37	2.21	2.70	0.00	0.45	0.02	0.47	4.27	0.84	0.00	0.81	0.27	2.34	0.02	0.31	0.71	1.27	1.02	1.17
5.00	7.80	1.51	0.00	1.19	3.00	0.00	4.35	2.80	0.15	0.42	0.16	1.19	2.21	0.65	0.15	0.48	0.00	0.37	0.00	0.47	0.64	2.76	0.74	0.97
6.00	7.80	1.47	0.00	5.31	4.03	0.00	1.86	1.90	0.05	1.97	0.06	0.06	3.31	0.52	0.00	0.47	0.00	0.00	1.97	0.13	0.47	0.54	0.11	0.00
7.00	7.81	0.14	0.00	0.13	4.46	0.00	0.69	3.72	0.20	1.40	0.00	0.00	4.10	1.31	0.16	0.21	0.00	1.06	0.09	0.38	2.79	0.01	0.39	0.85
8.00	7.80	2.70	0.00	0.00	3.04	0.00	0.99	3.83	0.35	0.00	2.58	1.18	2.37	0.09	0.32	0.09	0.00	1.81	3.59	0.26	2.30	2.26	2.07	3.03
9.00	7.80	1.93	0.05	0.05	4.17	0.00	0.69	4.40	0.22	3.00	0.06	2.14	3.59	0.00	0.18	0.00	0.04	2.38	0.94	0.00	2.58	3.01	1.64	2.20
10.00	7.81	3.78	0.34	0.53	3.54	0.00	0.00	4.04	0.00	1.15	0.05	1.79	2.21	2.46	0.00	1.72	0.16	2.21	1.51	1.01	0.40	2.65	0.33	1.35
11.00	7.80	0.00	0.14	2.98	4.53	0.00	3.84	4.31	0.00	0.49	0.69	0.60	0.22	0.66	0.00	0.00	0.15	2.54	0.58	1.14	0.00	0.62	0.16	0.61
12.00	7.81	1.47	0.00	2.76	5.02	0.04	2.37	2.90	0.25	1.19	0.06	0.01	3.58	0.91	0.19	0.81	0.08	1.85	1.39	0.87	1.46	2.50	0.49	1.31
13.00	7.80	3.45	0.00	2.79	2.92	0.00	0.86	1.98	1.28	0.26	0.81	1.00	3.86	1.06	0.00	1.00	0.00	2.51	3.32	0.58	1.54	0.02	0.35	3.17
14.00	7.80	0.00	0.31	2.50	1.92	0.00	0.00	1.34	1.95	0.77	0.29	0.55	2.76	0.61	0.00	0.60	0.18	0.66	2.13	1.27	0.31	2.36	2.38	2.34
15.00	7.81	1.47	0.00	4.17	4.05	0.00	0.99	5.50	0.31	0.00	1.04	0.68	4.65	0.73	0.24	0.67	0.06	1.07	0.40	0.41	3.18	1.94	2.70	2.70
16.00	7.80	1.06	0.08	0.92	3.05	0.00	0.00	4.79	0.34	0.92	0.02	2.18	4.50	1.24	0.00	1.01	0.05	1.77	1.83	2.83	1.39	1.02	0.91	0.64
17.00	7.80	3.83	0.00	0.94	3.49	0.00	1.63	4.77	0.78	1.12	2.99	1.19	4.40	1.08	0.00	0.51	0.49	2.28	0.97	2.34	1.41	2.21	1.12	2.30
18.00	7.81	1.37	0.00	0.46	4.75	0.00	0.29	4.24	0.07	0.00	0.00	1.68	4.43	0.74	0.00	0.25	0.00	3.32	0.78	1.32	1.57	2.14	1.64	2.56
19.00	7.80	4.02	0.00	0.00	1.13	0.00	1.28	1.52	0.00	0.00	0.62	0.04	2.97	1.07	0.00	0.54	0.00	3.80	0.09	0.41	0.20	1.12	2.24	2.71
20.00	7.80	2.25	0.00	1.88	3.82	0.00	0.00	1.79	0.48	0.79	0.39	2.05	0.82	0.00	0.00	0.00	0.28	2.39	0.24	1.88	1.15	2.63	2.07	2.45
21.00	7.81	1.95	0.00	2.70	3.46	0.00	1.72	1.40	0.67	0.66	0.04	0.00	4.06	0.87	0.61	0.80	0.00	1.17	0.26	3.19	2.48	1.88	1.11	1.61
22.00	7.80	0.00	0.00	0.46	5.08	0.00	2.03	4.53	0.00	0.57	2.23	0.28	4.50	0.32	0.00	0.29	0.04	0.71	0.49	2.63	1.02	1.51	1.37	0.00
23.00	7.81	0.00	0.00	0.00	5.10	0.00	0.73	1.11	0.04	0.33	0.47	1.48	4.51	1.37	0.00	1.26	0.00	2.92	1.47	2.20	0.00	3.00	0.28	0.49
24.00	7.80	0.00	0.00	4.11	5.05	0.00	0.49	2.91	0.00	0.00	0.06	0.54	4.51	1.28	0.00	1.22	0.00	0.93	0.86	1.64	0.47	2.99	2.70	1.35
25.00	7.80	2.46	0.00	4.53	5.10	0.02	1.06	2.92	0.54	0.00	0.00	0.60	4.27	0.79	0.59	0.75	0.01	0.00	1.80	0.72	0.00	3.00	2.70	2.17
26.00	7.81	3.06	0.00	3.82	4.91	0.06	0.00	4.79	1.15	0.00	0.98	2.24	0.79	0.69	0.26	0.00	0.04	0.52	1.24	0.80	1.24	2.83	0.82	1.78
27.00	7.80	1.21	0.00	1.91	4.02	0.00	0.00	3.36	0.02	1.32	1.58	2.23	3.52	0.00	0.48	0.00	0.07	2.37	0.37	2.05	2.05	2.81	2.73	1.47
28.00	7.80	1.52	0.00	3.94	2.21	0.00	0.85	4.31	1.15	0.58	0.24	0.07	3.96	0.00	0.38	0.00	0.59	1.75	2.85	2.86	2.45	1.72	2.18	2.65
