Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.501s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.75	6.59	6.59	4.82	4.56	4.25	0.44	0.97	3.31	2.01	2.79	3.86	2.76	3.03
3.00	7.80	6.59	6.59	5.35	6.01	4.11	1.93	2.03	4.43	4.50	2.83	4.19	2.96	3.31
4.00	7.81	6.61	6.61	5.97	6.01	0.08	4.62	2.45	1.47	4.33	0.00	4.20	2.47	3.23
5.00	7.80	6.59	6.59	5.32	4.98	1.12	4.35	4.52	0.20	4.80	4.80	4.20	0.81	3.30
6.00	7.80	6.61	6.61	1.31	6.57	0.99	1.53	4.23	3.39	4.79	4.75	4.20	0.49	3.30
7.00	7.81	6.59	6.59	4.86	2.98	4.25	4.99	3.36	1.22	4.80	3.10	4.19	1.80	3.31
8.00	7.80	6.61	6.61	2.93	2.90	2.73	5.11	1.10	0.06	4.80	3.60	4.20	0.00	3.30
9.00	7.80	6.59	6.59	6.30	6.01	1.55	1.98	4.00	0.81	4.23	4.58	4.20	2.23	3.30
10.00	7.81	6.61	6.61	6.30	0.99	5.62	5.65	0.67	1.26	4.72	4.76	4.19	3.60	3.31
11.00	7.80	6.59	6.59	6.10	6.01	5.33	4.60	1.15	2.21	3.96	4.50	4.20	3.36	3.30
12.00	7.81	6.61	6.61	6.30	6.01	5.41	5.10	0.13	0.31	2.66	4.72	4.20	3.60	3.30
13.00	7.80	6.59	6.59	6.29	3.00	5.00	3.97	2.67	3.87	4.80	4.64	4.19	3.52	3.29
14.00	7.80	6.61	6.59	5.52	5.35	3.84	4.91	3.38	1.25	4.79	4.65	4.20	3.54	3.30
15.00	7.81	6.59	6.61	4.22	6.02	3.53	5.10	1.33	4.76	4.80	4.72	4.19	3.58	3.31
16.00	7.80	6.59	6.59	0.00	6.01	1.57	5.11	2.23	4.50	4.79	4.79	4.20	3.63	3.30
17.00	7.80	6.61	6.61	3.93	5.85	0.00	4.95	4.99	1.13	4.80	4.80	4.20	3.42	3.30
18.00	7.81	6.59	6.59	6.30	5.99	0.00	5.10	5.04	0.00	4.80	4.79	4.19	2.90	3.30
19.00	7.80	6.61	6.61	6.17	5.92	4.11	3.98	5.12	0.02	4.79	4.80	4.20	3.60	3.31
20.00	7.80	6.59	6.59	1.88	5.86	1.63	3.05	1.57	0.00	4.80	4.80	4.20	0.55	3.30
21.00	7.81	6.61	6.61	5.70	5.99	5.36	5.11	4.27	0.00	4.79	4.80	4.19	3.56	3.30
22.00	7.80	6.59	6.59	0.00	3.25	5.41	1.21	0.11	2.28	4.80	2.78	4.20	1.98	3.30
23.00	7.81	6.61	6.61	0.00	5.78	5.41	1.64	4.38	0.59	4.80	1.80	4.20	3.60	3.31
24.00	7.80	6.59	6.59	0.00	5.99	5.39	0.00	5.04	1.07	4.79	4.68	4.20	3.60	3.30
25.00	7.80	6.61	6.61	0.00	6.01	5.41	0.00	4.86	2.85	4.80	4.72	4.19	3.59	3.30
26.00	7.81	6.59	6.59	0.00	5.99	5.39	0.49	4.49	0.02	4.73	4.62	4.20	3.47	3.30
27.00	7.80	6.61	6.59	1.72	5.99	5.41	0.00	4.89	4.07	4.32	4.70	4.20	3.60	3.30
28.00	7.80	6.59	6.61	6.30	6.01	4.96	0.49	3.70	0.84	5.16	4.66	4.19	3.60	3.31
29.00	7.81	6.59	6.59	6.30	5.99	2.37	4.92	5.18	2.11	4.79	3.96	4.20	3.45	3.30
