Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.314s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.17	7.16	6.25	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.04	0.00	2.91	1.00	1.99	0.00	0.26	1.79	1.37	2.30
3.00	7.20	7.20	6.30	2.65	0.00	0.00	0.00	1.42	2.23	4.04	0.00	1.97	0.84	0.55	1.73	0.00	0.33	1.52	1.37	0.59
4.00	7.21	7.21	6.30	4.26	4.99	0.00	1.46	0.00	2.48	0.16	0.19	1.47	0.99	3.70	1.37	0.93	0.20	3.64	1.25	0.60
5.00	7.20	7.20	6.30	3.74	5.41	0.00	0.00	0.15	5.09	3.62	0.00	0.06	3.59	3.91	2.48	0.05	0.00	3.80	2.61	2.17
6.00	7.21	7.21	6.30	5.31	5.41	0.20	0.00	4.72	3.33	1.55	0.60	1.98	2.68	1.26	2.27	1.24	0.88	0.00	0.00	0.31
7.00	7.20	7.20	6.30	3.34	5.41	0.00	0.38	5.10	5.10	0.99	0.72	3.16	0.00	1.32	1.81	3.90	2.17	0.00	2.86	0.86
8.00	7.20	7.20	6.30	4.72	5.31	0.80	1.52	5.10	5.10	0.00	0.21	1.17	0.00	4.70	1.01	0.84	1.22	0.00	3.60	1.14
9.00	7.21	7.21	6.30	3.03	5.41	0.22	0.49	4.51	2.70	0.49	0.97	0.24	0.99	0.72	1.85	0.22	1.64	2.71	3.09	3.23
10.00	7.20	7.20	6.30	3.16	5.41	0.40	0.00	1.15	4.58	0.00	0.33	0.00	3.43	0.00	1.46	0.00	0.60	3.60	3.60	3.17
11.00	7.21	7.21	6.30	0.79	4.20	0.19	0.01	0.00	3.66	0.79	0.22	0.65	3.90	0.00	2.98	0.00	0.69	3.46	3.37	3.09
