Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.716s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	9.29	8.09	8.04	0.00	5.22	4.19	0.00	1.59	0.40	3.90	1.41	2.97	2.24	0.88
3.00	9.30	8.10	8.10	1.34	6.59	5.99	0.04	0.49	2.77	3.64	3.59	3.60	3.30	1.42
4.00	9.30	8.10	8.10	0.02	6.61	6.01	5.70	3.40	3.00	1.70	3.31	3.60	3.30	1.51
5.00	9.29	8.10	8.10	0.00	6.59	5.91	1.66	5.41	5.11	2.00	3.43	3.58	3.30	1.48
6.00	9.30	8.10	8.10	0.00	6.59	6.01	3.00	5.29	5.09	2.53	3.30	3.62	3.31	1.51
7.00	9.30	8.10	8.10	0.93	6.59	5.94	0.28	5.33	4.85	3.71	3.07	3.60	3.27	1.51
8.00	9.30	8.09	8.09	0.00	6.62	6.06	0.87	5.39	4.78	1.02	3.59	3.59	3.32	1.50
9.00	9.29	8.10	8.10	1.57	6.59	5.68	3.42	5.32	4.73	3.73	3.62	3.60	3.30	1.51
10.00	9.30	8.10	8.10	2.19	6.61	5.43	0.49	2.79	4.72	3.97	3.19	3.60	3.30	1.50
11.00	9.30	8.10	8.10	2.00	6.59	5.99	0.42	6.26	5.10	4.20	3.59	3.59	3.31	1.50
12.00	9.30	8.10	8.10	0.00	6.61	6.01	0.51	5.28	5.10	4.20	3.60	3.60	3.30	1.51
13.00	9.29	8.10	8.10	0.49	6.59	6.01	0.49	5.30	4.97	4.19	3.60	3.60	3.30	1.50
14.00	9.30	8.09	8.09	0.59	6.59	5.98	0.05	5.41	5.10	4.15	3.59	3.60	3.30	1.50
15.00	9.30	8.10	8.10	0.32	6.59	5.49	1.25	5.39	5.09	3.87	3.36	3.59	3.29	1.51
16.00	9.30	8.10	8.10	0.00	6.61	6.01	3.85	5.41	5.11	3.38	3.60	3.60	3.31	1.50
17.00	9.29	8.10	8.10	0.99	6.61	0.13	0.53	0.04	3.63	4.20	0.06	3.60	0.89	1.51
18.00	9.30	8.10	8.10	4.68	6.59	0.00	3.78	0.00	5.04	4.20	0.00	3.59	3.26	1.50
19.00	9.30	8.10	8.10	4.62	6.61	0.00	4.18	0.00	4.63	4.19	0.00	3.60	3.30	1.50
20.00	9.30	8.09	8.09	0.80	6.14	0.00	1.40	0.00	5.09	4.20	0.15	3.60	3.30	1.51
21.00	9.29	8.10	8.10	0.01	0.49	0.00	1.11	0.00	5.11	4.19	3.60	3.59	3.31	1.50
22.00	9.30	8.10	8.10	1.21	2.34	1.60	1.95	0.00	5.10	4.20	3.60	3.60	3.30	1.50
23.00	9.30	8.10	8.10	1.32	2.24	1.31	3.13	0.00	4.11	4.00	1.73	3.51	3.30	1.51
24.00	9.30	8.10	8.10	6.59	0.00	0.00	0.00	0.00	5.11	4.22	3.62	3.60	3.30	1.50
25.00	9.29	8.10	8.10	6.50	0.00	0.00	5.28	0.00	4.99	4.11	3.59	3.60	3.31	1.48
26.00	9.30	8.09	8.09	1.91	0.00	0.00	5.69	0.00	4.75	4.07	3.60	3.60	3.30	1.52
27.00	9.30	8.10	8.10	6.29	0.12	0.00	5.77	1.67	4.91	4.06	3.57	3.59	3.23	1.50
28.00	9.30	8.10	8.10	3.87	2.66	1.63	4.07	1.02	3.44	4.26	2.57	3.62	3.38	1.51
29.00	9.29	8.10	8.10	2.23	4.89	0.48	0.62	1.54	0.99	4.09	0.00	3.59	3.30	1.50
30.00	9.30	8.10	8.10	1.60	4.49	3.14	2.20	0.75	0.99	3.67	0.55	3.60	3.30	1.50
31.00	9.30	8.10	8.10	4.20	0.00	0.00	0.02	0.00	0.93	3.77	0.00	3.60	3.30	1.51
32.00	9.30	8.10	8.10	0.08	0.00	0.00	0.19	0.00	0.61	3.34	0.00	3.59	3.31	1.50
33.00	9.29	8.09	8.09	0.44	6.32	0.00	0.47	0.00	3.36	4.17	0.00	3.60	3.30	1.51
34.00	9.30	8.10	8.10	0.82	6.51	2.84	0.78	5.78	5.03	3.18	0.14	3.60	3.30	1.48
35.00	9.30	8.10	8.10	0.22	6.38	5.99	1.30	5.18	3.83	4.20	0.00	3.59	3.19	1.51
36.00	9.29	8.10	8.10	0.00	6.61	6.01	1.48	5.41	4.88	4.19	0.00	3.52	3.31	1.51
37.00	9.30	8.10	8.10	1.19	6.59	6.01	2.30	5.41	5.10	4.20	0.00	3.59	3.30	1.50
38.00	9.30	8.10	8.10	0.00	6.59	5.99	0.02	5.39	2.06	4.20	0.00	0.02	3.30	1.50
39.00	9.30	8.09	8.09	1.28	6.61	5.99	4.29	5.39	5.08	4.18	0.00	0.00	3.30	1.51
40.00	9.29	8.10	8.10	4.53	6.59	6.01	5.50	5.25	4.95	3.92	0.00	1.50	3.30	1.50
41.00	9.30	8.10	8.10	0.01	6.59	5.99	5.10	5.42	5.05	4.19	0.00	0.01	3.31	1.50
42.00	9.30	8.10	8.10	0.01	6.61	5.99	6.04	5.41	5.10	4.20	0.00	0.00	3.30	1.51
43.00	9.30	8.10	8.10	1.31	6.61	6.02	5.10	5.39	5.11	4.00	0.00	2.25	3.30	1.50
44.00	9.29	8.10	8.10	2.66	5.83	5.85	5.22	3.47	5.08	1.91	0.00	0.04	3.30	1.51
45.00	9.30	8.09	8.09	5.09	6.59	4.35	0.84	4.49	4.42	4.16	0.21	0.00	3.30	1.50
46.00	9.30	8.10	8.10	1.25	6.61	0.00	0.81	0.00	5.11	4.16	0.00	2.99	3.31	1.50
47.00	9.30	8.10	8.10	4.71	6.54	4.02	1.01	4.06	5.10	3.78	0.00	3.60	3.30	1.51
48.00	9.29	8.10	8.10	0.99	6.59	0.00	0.79	0.00	5.05	4.19	0.00	3.60	3.30	1.50
49.00	9.30	8.10	8.10	0.11	6.61	0.00	2.06	0.49	5.06	4.20	0.00	3.59	3.30	1.51
50.00	9.30	8.10	8.10	0.00	6.59	0.00	4.18	0.00	5.10	4.20	0.00	3.60	3.31	1.50
51.00	9.30	8.09	8.09	6.05	6.59	0.00	5.99	0.00	5.09	4.19	0.00	3.60	3.30	1.50
52.00	9.29	8.10	8.10	6.61	6.61	0.00	5.92	0.00	4.98	4.16	0.00	3.59	3.30	1.51
53.00	9.30	8.10	8.10	1.20	6.59	0.00	5.99	0.00	4.59	1.99	0.00	3.60	3.30	1.50
54.00	9.30	8.10	8.10	6.61	6.61	0.00	6.01	0.00	5.10	4.19	0.00	3.60	3.31	1.50
55.00	9.30	8.10	8.10	5.84	6.59	4.03	5.99	0.00	5.03	4.20	0.00	3.60	3.29	1.51
56.00	9.29	8.10	8.10	1.39	6.55	0.13	5.24	0.00	4.42	3.36	0.00	3.59	3.31	1.50
57.00	9.30	8.10	8.10	0.06	6.59	0.00	6.01	0.00	5.08	4.19	0.00	3.60	3.30	1.51
58.00	9.30	8.09	8.09	0.55	6.61	0.00	5.99	1.99	5.02	4.20	0.00	3.60	3.31	1.50
59.00	9.30	8.10	8.10	0.09	6.59	0.00	6.01	5.41	5.10	4.15	0.00	3.59	3.30	1.50
60.00	9.29	8.10	8.10	0.00	6.61	0.00	5.99	5.39	5.10	4.18	0.00	3.60	3.30	1.51
61.00	9.30	8.10	8.10	3.18	6.49	1.11	5.04	1.59	4.98	4.18	0.00	3.60	3.29	1.50
62.00	9.30	8.10	8.10	1.45	0.94	5.44	2.34	6.26	4.04	2.97	1.26	3.59	2.58	1.50
63.00	9.30	8.10	8.10	0.49	0.00	5.99	3.32	5.41	5.11	4.11	2.78	3.60	3.31	1.51
64.00	9.29	8.09	8.09	0.00	0.49	5.99	0.25	5.39	5.09	4.17	3.59	3.60	3.30	1.50
65.00	9.30	8.10	8.10	0.00	0.48	5.91	5.92	5.38	5.10	4.18	3.58	3.60	3.29	1.48
66.00	9.30	8.10	8.10	1.18	7.09	1.48	0.11	5.29	5.11	4.22	3.63	3.59	3.31	1.52
67.00	9.29	8.10	8.10	0.02	6.61	0.00	2.31	5.39	5.10	4.20	3.59	3.60	3.31	1.50
68.00	9.30	8.10	8.10	0.00	6.03	0.49	4.62	5.41	5.10	4.20	3.60	3.60	3.30	1.51
69.00	9.30	8.10	8.10	1.60	0.19	0.00	5.99	0.86	5.10	4.19	0.52	3.59	3.30	1.50
70.00	9.30	8.09	8.09	0.00	0.00	0.00	5.99	0.00	5.10	4.20	0.00	3.60	3.30	1.51
71.00	9.29	8.10	8.10	0.86	0.00	1.00	5.09	1.59	5.10	4.19	0.00	3.60	3.30	1.50
72.00	9.30	8.10	8.10	4.03	0.00	0.00	5.10	2.63	5.03	4.18	0.00	3.60	3.31	1.50
73.00	9.30	8.10	8.10	1.26	0.00	0.00	4.83	4.59	5.10	4.20	0.00	3.59	3.30	1.51
74.00	9.30	8.10	8.10	4.19	0.00	0.00	3.09	0.59	5.10	4.19	0.00	3.60	3.30	1.50
75.00	9.29	8.10	8.10	6.59	0.00	0.00	5.99	0.00	5.11	4.20	0.00	3.60	3.31	1.50
76.00	9.30	8.09	8.09	6.61	0.00	0.00	6.01	0.00	5.09	4.20	0.00	3.59	3.30	1.51
