Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.444s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.56	6.29	2.00	0.00	0.32	0.54	0.00	2.58	3.27	0.00	0.00	1.25	0.00	0.00	1.92	0.81	0.59	0.00	0.49	0.49
3.00	6.59	6.30	0.47	0.00	0.00	1.02	0.80	1.27	3.33	0.00	1.04	0.05	1.17	2.41	1.84	3.60	0.72	2.19	3.33	0.00
4.00	6.61	6.30	0.01	3.14	1.55	2.39	1.97	1.77	4.71	0.00	0.48	0.61	2.24	1.25	4.04	3.04	1.26	0.92	3.01	0.00
5.00	6.59	6.30	0.00	2.59	0.00	3.36	0.00	2.84	3.77	0.20	1.68	1.47	4.77	0.00	4.09	0.85	0.22	2.85	3.66	1.50
6.00	6.61	6.30	0.00	5.22	0.00	5.71	0.00	4.38	5.52	0.67	1.06	0.14	4.70	0.00	4.52	4.46	0.00	3.91	3.92	0.28
7.00	6.59	6.30	1.18	5.53	0.00	3.01	1.99	4.30	5.39	0.05	0.00	0.59	1.67	0.00	3.84	3.69	3.87	2.99	0.00	0.00
8.00	6.61	6.30	0.53	4.38	0.00	4.20	3.72	2.63	5.41	0.00	2.28	1.74	4.46	0.00	4.09	1.44	2.85	0.77	0.00	0.00
9.00	6.59	6.30	1.67	0.49	0.00	0.99	1.75	5.20	5.41	0.00	2.52	0.00	4.79	0.68	4.50	0.54	3.46	0.99	1.68	0.00
10.00	6.61	6.30	1.81	0.00	0.00	0.00	2.59	2.61	5.39	0.00	0.00	1.60	4.73	0.95	4.29	2.33	0.61	2.03	1.99	1.99
11.00	6.59	6.30	0.53	4.79	0.00	0.49	3.63	3.56	1.64	0.49	0.00	1.37	4.63	1.92	4.50	1.12	4.04	1.21	3.89	0.97
12.00	6.61	6.30	0.06	0.59	0.29	5.83	3.03	1.81	5.72	0.00	0.00	0.69	4.51	1.44	2.20	2.13	3.53	0.34	3.72	1.08
13.00	6.59	6.30	0.80	0.75	0.00	2.85	0.72	0.69	5.41	0.16	0.54	1.99	3.78	0.02	2.54	1.74	4.13	2.16	3.97	0.48
14.00	6.61	6.30	0.77	2.26	0.08	0.58	3.77	2.57	1.94	0.00	1.73	2.70	4.64	0.33	3.11	4.05	2.87	3.06	0.84	0.00
15.00	6.59	6.30	1.12	5.22	0.00	4.20	5.44	4.06	0.00	0.00	0.14	0.33	4.16	0.00	4.50	2.77	2.77	3.00	1.33	0.00
16.00	6.59	6.30	1.02	3.59	0.00	3.74	3.31	5.08	0.00	0.00	2.43	0.38	4.53	0.00	4.50	0.65	1.42	1.85	3.90	0.00
