Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.616s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.78	7.44	0.52	1.38	0.00	0.00	2.56	2.01	0.69	0.94	0.07	0.35	0.40	0.00	0.82	0.00	0.52	0.00	0.00	0.00	0.86	0.00
3.00	7.80	7.50	0.01	2.93	3.05	1.15	1.98	2.57	2.37	0.66	0.57	0.35	1.91	2.01	3.07	1.60	2.30	0.00	0.21	0.00	0.93	0.00
4.00	7.81	7.50	0.88	2.31	3.45	3.76	2.90	2.92	4.66	2.23	1.01	0.21	1.73	1.97	1.05	1.67	0.68	0.04	0.14	0.00	0.00	1.52
5.00	7.80	7.50	0.00	3.87	1.66	1.33	3.07	1.53	3.64	2.24	1.98	0.71	0.06	1.54	0.86	1.04	0.00	0.61	0.47	0.00	0.77	0.49
6.00	7.80	7.50	5.49	4.60	0.00	1.71	0.99	3.54	2.28	0.89	1.14	0.16	2.72	0.75	0.68	0.00	0.00	0.00	0.11	1.13	0.00	0.00
7.00	7.81	7.50	1.77	6.14	6.03	2.81	5.04	4.23	4.95	4.66	0.05	0.29	0.47	5.18	1.20	4.24	0.32	0.49	0.19	1.80	2.51	0.00
8.00	7.80	7.50	3.04	1.15	4.77	3.04	1.44	0.00	4.71	1.26	0.74	0.74	1.81	4.22	1.10	1.79	1.79	0.00	0.47	0.00	1.55	0.52
9.00	7.80	7.50	1.84	2.19	5.41	4.75	2.44	1.32	1.55	2.90	0.67	0.93	3.09	4.51	0.48	0.00	1.27	0.00	0.55	0.00	1.80	0.00
10.00	7.81	7.49	3.26	6.88	5.39	4.88	0.00	3.99	4.12	1.83	2.73	0.00	0.21	3.21	2.52	0.00	1.10	0.00	0.00	0.00	1.73	0.00
11.00	7.80	7.50	2.61	4.52	5.39	3.32	2.36	3.39	3.21	0.58	0.00	0.00	2.68	2.37	0.00	2.43	0.34	0.00	0.00	0.28	1.10	0.04
12.00	7.81	7.50	3.32	2.92	5.41	5.10	3.20	4.80	5.50	0.73	0.59	0.11	1.60	3.94	2.36	0.00	1.54	0.00	0.07	0.00	0.00	0.00
13.00	7.80	7.50	2.36	1.63	5.37	2.83	0.94	2.89	3.67	0.97	0.71	0.89	2.80	3.71	3.32	0.00	1.41	0.00	0.57	0.00	0.49	0.00
14.00	7.80	7.50	1.40	1.65	0.49	1.91	2.58	0.99	3.70	1.13	0.00	0.06	2.83	1.94	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.00
15.00	7.81	7.50	2.93	2.30	0.00	3.27	3.42	1.06	3.30	1.79	1.46	1.15	3.09	4.03	0.92	0.00	1.30	0.00	0.00	0.00	1.79	0.00
16.00	7.80	7.50	3.33	1.17	1.50	5.10	1.30	1.74	4.70	2.08	0.01	2.45	3.23	4.50	1.51	0.00	2.06	0.00	0.00	0.00	1.80	0.00
17.00	7.80	7.50	0.00	2.92	0.00	5.06	0.04	2.40	4.78	0.00	2.05	0.00	1.73	4.51	2.21	0.00	0.04	0.00	0.00	0.00	1.80	0.00
18.00	7.81	7.50	3.06	4.02	0.00	5.13	4.11	0.84	3.85	1.64	0.08	1.13	4.51	4.50	0.84	0.00	1.34	0.00	0.41	0.00	1.80	0.00
19.00	7.80	7.49	2.53	1.52	3.90	5.10	0.59	2.30	1.57	3.87	0.00	0.41	1.67	3.59	1.93	2.19	0.61	0.00	0.27	0.00	1.80	0.00
20.00	7.80	7.50	4.23	2.58	0.49	5.09	1.44	3.16	4.47	3.50	1.08	0.22	0.97	2.59	2.41	0.39	1.32	0.14	0.25	0.00	0.00	0.00
21.00	7.81	7.50	1.87	2.98	3.39	5.11	0.71	4.66	3.34	3.32	0.00	0.44	0.67	4.12	2.44	0.00	2.44	0.00	0.29	0.00	0.00	0.00
22.00	7.80	7.50	0.00	5.91	5.41	1.44	1.48	4.57	1.97	2.70	1.04	0.15	0.00	4.50	2.48	0.00	0.00	0.00	0.08	1.15	1.42	0.00
23.00	7.81	7.50	3.96	3.05	0.87	5.72	2.33	4.46	3.03	1.04	0.08	0.62	2.16	3.37	1.04	0.00	1.22	0.18	0.40	0.49	1.78	0.00
24.00	7.80	7.50	3.66	4.23	2.80	4.26	1.98	2.60	2.46	1.81	2.03	0.73	2.84	2.79	1.59	0.00	0.28	0.00	0.48	0.00	1.83	0.00
25.00	7.80	7.50	1.26	0.49	3.56	5.10	3.33	4.27	0.00	3.39	0.49	0.85	3.46	4.50	2.23	2.73	0.49	0.00	0.57	0.00	1.32	0.00
26.00	7.81	7.50	2.97	0.00	5.39	4.63	2.73	2.59	2.89	2.01	1.67	0.64	0.00	4.50	2.34	1.92	1.17	0.00	0.44	0.00	1.79	0.00
