Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.302s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.44	0.00	0.15	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.09	1.38	0.00	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00
3.00	7.50	0.00	1.20	2.19	0.00	0.35	0.00	0.06	0.02	0.00	0.00	1.27	0.00	0.00	0.00	0.00	2.57	0.00	0.00	0.00	0.00	1.20
4.00	7.50	0.00	3.58	4.88	0.00	1.14	1.78	0.39	2.60	0.25	0.25	0.11	1.41	0.00	0.00	0.27	4.05	0.08	0.01	0.09	2.48	2.45
5.00	7.50	0.00	3.29	5.18	0.14	0.00	4.12	0.92	1.07	0.00	0.00	0.93	0.32	2.63	0.00	0.58	2.27	0.57	0.00	0.00	3.07	3.25
6.00	7.50	1.53	4.82	5.43	1.32	1.04	2.74	2.80	2.05	0.00	0.00	1.65	1.84	0.74	0.00	0.15	3.06	1.01	0.00	0.59	1.14	1.87
7.00	7.50	1.17	3.43	3.86	1.10	3.01	5.10	0.00	0.78	0.00	0.00	1.04	0.00	0.27	0.00	0.00	3.79	0.15	0.00	0.00	1.57	2.71
8.00	7.50	0.15	3.39	5.16	0.00	3.09	3.46	1.02	2.94	0.02	0.85	0.32	0.75	3.69	0.02	3.09	4.42	2.21	0.00	0.13	2.11	2.79
9.00	7.50	0.00	6.68	2.66	0.00	0.00	1.11	0.00	1.12	0.45	0.47	0.00	1.83	4.50	0.00	1.90	4.50	0.00	0.00	1.34	0.99	2.31
10.00	7.49	1.87	2.67	0.42	0.13	1.41	5.55	0.52	0.59	0.00	0.00	1.11	1.35	2.17	0.00	0.71	4.10	0.59	0.00	0.74	1.57	0.95
11.00	7.50	0.59	0.58	1.45	0.20	0.57	0.00	0.02	3.85	0.02	0.02	0.39	3.14	3.57	0.00	0.37	3.99	2.32	0.04	0.87	3.20	2.84
12.00	7.50	2.76	1.77	0.62	0.00	2.27	1.13	0.52	3.60	0.02	0.02	0.60	1.88	1.87	0.02	0.55	4.23	0.00	0.00	0.57	1.91	2.59
13.00	7.50	0.46	0.89	4.20	0.55	0.55	2.20	0.14	3.06	0.14	0.15	0.21	1.00	0.00	0.16	0.49	2.68	0.00	0.00	0.71	2.71	2.41
14.00	7.50	1.06	1.39	1.68	0.74	1.06	1.55	0.00	3.72	0.24	0.20	0.00	3.46	3.33	0.18	0.00	4.06	0.02	0.00	0.01	1.70	1.68
15.00	7.50	0.00	0.57	6.30	0.00	1.66	0.62	0.00	4.22	0.49	0.48	1.59	0.27	3.71	0.46	0.49	4.50	0.38	0.00	0.00	2.08	3.00
16.00	7.50	0.64	0.92	4.88	1.44	3.29	1.87	0.60	3.62	0.00	0.00	0.67	1.83	2.85	0.00	2.50	4.50	0.00	0.00	0.49	1.38	2.99
