Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.401s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.00	7.17	0.00	0.00	0.00	2.16	0.00	0.08	1.98	2.26	0.00	1.24	1.17	0.00	0.00	0.00	0.47	0.41	1.00	0.00	1.85	0.87
3.00	9.00	7.20	1.46	0.00	0.00	2.28	1.74	0.06	3.31	4.09	0.00	3.30	2.14	0.00	0.14	0.59	1.99	0.08	0.02	0.71	1.61	1.30
4.00	9.00	7.21	1.33	0.00	1.07	2.40	3.71	0.04	3.91	2.98	0.00	1.15	1.87	1.74	0.00	0.39	2.98	0.16	1.34	1.33	3.31	0.67
5.00	9.01	7.20	0.49	0.00	3.58	4.35	2.46	1.34	3.96	3.31	0.00	1.88	0.00	1.27	0.00	0.00	3.76	0.34	1.33	1.50	3.27	0.99
6.00	9.00	7.21	1.70	0.00	3.47	2.36	3.82	2.00	2.52	0.00	0.00	0.05	3.17	2.83	0.00	2.47	3.45	2.60	3.30	3.83	3.33	1.99
7.00	9.00	7.20	0.11	0.00	4.26	4.49	3.83	0.24	4.79	4.73	0.00	1.61	4.12	3.94	0.00	1.78	3.38	0.00	2.36	3.49	3.10	2.71
8.00	9.00	7.20	4.20	0.00	1.52	0.39	0.60	0.78	4.11	2.59	0.00	2.01	4.33	0.99	0.00	0.00	0.54	0.39	1.95	2.58	0.75	2.32
9.00	9.01	7.21	1.39	0.00	1.79	3.70	3.31	0.00	2.45	3.97	0.00	3.20	4.55	1.38	0.14	1.68	3.18	0.00	2.00	1.79	3.30	2.71
10.00	9.00	7.20	0.48	0.00	3.21	4.46	0.00	0.00	4.50	4.53	0.00	3.91	2.13	0.00	0.00	0.85	3.93	0.00	3.45	0.00	3.30	1.40
11.00	9.00	7.21	0.60	0.00	0.00	0.00	0.00	0.00	1.58	4.53	0.00	4.23	3.50	1.60	0.00	2.94	3.27	0.00	2.24	3.13	2.97	3.39
12.00	9.00	7.20	3.43	0.00	0.00	2.48	1.75	0.00	5.46	3.37	0.00	3.92	0.97	0.00	0.00	0.89	1.17	0.00	0.09	3.52	3.27	0.75
13.00	9.01	7.20	0.04	0.00	5.03	3.93	2.16	0.00	0.82	1.95	0.00	4.39	3.94	1.78	0.00	1.38	1.87	0.00	1.86	3.34	3.31	0.19
14.00	9.00	7.21	1.27	0.00	3.86	1.42	5.58	0.00	4.90	4.83	0.00	0.99	3.10	4.80	0.00	1.95	3.91	0.00	3.67	3.30	2.18	1.74
15.00	9.00	7.20	1.12	0.00	3.39	2.99	4.96	0.00	3.98	4.80	0.00	1.37	4.50	4.50	0.12	0.49	3.77	0.49	3.52	2.53	1.00	2.70
16.00	9.00	7.21	0.00	0.00	2.57	2.00	0.00	0.21	5.24	0.94	0.00	1.08	3.82	1.17	0.00	1.33	3.50	0.00	3.44	1.48	2.33	2.63
17.00	9.01	7.20	2.60	0.00	3.14	0.00	0.00	0.00	1.40	4.83	0.00	3.52	4.10	0.00	0.51	2.56	2.61	0.00	3.60	1.54	3.33	2.39
18.00	9.00	7.21	3.80	0.00	1.13	1.19	0.00	0.00	0.00	4.80	0.00	3.89	4.12	2.01	0.00	2.54	3.91	0.00	3.59	1.72	3.30	2.60
19.00	9.00	7.20	2.77	0.00	1.51	5.17	0.00	0.00	2.91	3.65	0.00	3.72	3.25	4.50	0.00	1.75	3.70	0.00	2.70	3.18	3.31	2.71
20.00	9.01	7.20	1.05	0.00	3.24	0.00	0.00	0.00	3.94	3.89	0.00	4.18	4.26	1.84	0.00	0.00	2.85	0.00	3.60	3.29	2.64	2.70
21.00	9.00	7.21	5.28	0.00	1.32	0.00	0.00	0.00	2.28	4.70	0.00	3.45	4.51	0.49	0.00	0.99	0.57	0.00	3.34	3.45	3.21	2.50
22.00	9.00	7.20	5.85	0.00	1.11	0.00	0.00	0.00	3.54	3.90	0.00	2.97	3.12	0.00	0.00	2.65	4.49	0.00	1.32	3.45	3.30	2.56
23.00	9.00	7.21	3.07	0.00	1.27	0.00	1.22	0.00	1.41	4.79	0.00	4.24	2.54	5.42	0.00	2.39	0.82	0.00	3.59	3.19	3.30	1.86
24.00	9.01	7.20	0.58	0.00	3.87	0.00	1.24	0.24	3.58	4.10	0.00	1.85	0.95	0.60	0.00	0.81	2.24	0.00	2.97	1.57	3.30	0.47
25.00	9.00	7.20	0.49	0.00	2.74	3.26	1.05	0.97	2.17	4.79	0.00	1.63	4.66	1.02	0.00	0.05	3.18	0.46	4.17	1.51	3.29	1.92
26.00	9.00	7.21	0.15	0.00	2.20	0.39	3.47	0.49	2.04	3.26	0.22	0.64	1.01	0.31	0.00	0.00	2.70	0.15	3.19	2.71	3.32	1.95
27.00	9.00	7.20	1.78	0.32	3.44	2.63	5.44	2.50	0.58	1.73	0.41	0.59	2.68	4.19	0.00	0.13	1.71	2.19	3.60	2.74	3.30	2.41
28.00	9.01	7.21	2.59	0.00	2.72	1.66	3.58	0.00	3.13	3.14	0.00	2.33	3.39	3.16	0.00	1.92	0.52	0.01	2.84	0.27	3.30	1.79
29.00	9.00	7.20	3.72	0.00	0.93	3.24	3.10	0.00	1.93	4.73	0.00	0.00	3.62	0.24	0.00	3.32	1.21	0.00	2.73	2.21	2.07	1.25
30.00	9.00	7.20	1.73	0.00	2.76	2.18	3.37	0.00	2.44	3.44	0.00	2.89	0.00	0.49	0.00	0.00	0.99	0.00	1.44	3.51	3.27	1.94
31.00	9.00	7.21	2.37	0.00	5.83	0.15	2.39	0.00	3.70	0.54	0.00	3.86	2.50	0.00	0.02	0.00	1.19	0.00	3.33	1.11	3.32	2.71
32.00	9.01	7.20	0.49	0.00	4.15	3.65	1.20	0.15	0.94	5.03	0.02	2.24	3.27	1.94	0.00	1.05	3.38	0.02	3.59	2.03	0.49	1.91
33.00	9.00	7.21	0.58	0.19	0.51	1.20	3.54	0.20	0.00	0.26	0.14	3.96	2.28	2.97	0.00	1.58	1.68	0.87	3.51	3.11	3.20	1.24
34.00	9.00	7.20	1.33	0.00	3.51	0.94	1.55	0.00	5.09	1.44	0.00	4.49	0.66	3.83	0.00	0.62	3.90	0.00	3.40	3.60	0.39	2.70
35.00	9.01	7.21	3.82	0.00	3.00	0.49	0.49	0.00	4.23	1.46	0.00	3.57	5.53	0.49	0.00	0.92	2.78	0.00	3.17	1.75	2.63	1.73
36.00	9.00	7.20	2.79	0.00	0.77	3.03	0.00	0.00	4.83	3.47	0.00	1.37	2.60	3.63	0.00	0.44	1.26	0.00	3.65	2.34	2.18	0.80
37.00	9.00	7.20	0.61	0.00	3.11	2.27	0.00	0.00	4.79	2.01	0.00	2.33	4.50	1.73	0.00	3.43	3.90	0.00	2.76	3.59	3.30	2.71
38.00	9.00	7.21	3.69	0.00	3.64	0.99	0.00	0.00	4.66	2.81	0.00	4.42	1.45	2.21	0.01	1.33	1.55	0.00	1.15	1.84	1.87	2.70
39.00	9.01	7.20	1.08	0.00	1.70	0.00	0.99	0.12	4.80	4.80	0.00	3.43	0.71	2.43	0.00	0.59	4.25	0.00	1.58	2.70	3.23	2.70
40.00	9.00	7.21	0.00	0.00	3.79	1.37	0.00	0.00	3.97	4.79	0.00	0.31	4.22	0.80	0.00	3.31	3.90	0.00	0.72	3.60	3.30	2.70
41.00	9.00	7.20	0.53	0.00	5.02	0.26	0.49	0.00	1.31	3.49	0.00	1.53	3.38	3.30	0.00	3.34	2.52	0.00	2.57	2.98	3.31	1.21
42.00	9.00	7.20	0.00	0.00	2.40	0.00	5.53	0.00	3.27	4.40	0.00	4.10	4.50	4.09	0.00	0.81	3.91	0.00	1.37	2.27	2.74	2.96
43.00	9.01	7.21	0.84	0.00	5.15	0.49	0.28	0.00	4.19	4.88	0.00	4.05	4.50	0.00	0.00	0.49	1.85	0.00	1.08	0.54	3.30	0.69
44.00	9.00	7.20	2.90	0.00	5.50	1.98	0.00	0.00	3.44	4.79	0.00	3.92	4.32	1.39	0.00	0.00	0.33	0.00	2.51	0.34	3.30	0.81
45.00	9.00	7.21	2.14	0.00	5.91	0.49	0.49	0.00	1.71	3.89	0.00	3.54	4.42	0.00	0.00	0.00	3.21	0.00	3.62	2.13	3.31	1.26
46.00	9.00	7.20	0.00	0.00	5.99	0.00	0.00	0.00	0.00	4.78	0.00	4.44	4.50	0.00	0.00	3.06	3.85	0.00	3.54	3.60	3.30	0.74
47.00	9.01	7.21	1.60	0.00	5.72	4.77	1.22	0.00	1.50	4.79	0.00	4.36	0.32	2.79	0.85	0.20	3.96	0.00	3.52	3.60	3.30	2.72
48.00	9.00	7.20	2.13	0.00	5.89	2.37	0.00	0.00	1.78	4.83	0.00	4.24	1.92	0.72	0.00	0.49	3.65	0.00	3.60	3.34	3.30	2.64
49.00	9.00	7.20	0.44	0.00	4.03	0.00	2.50	0.00	0.99	3.53	0.00	2.86	3.49	1.59	0.00	0.49	2.71	0.00	2.53	3.56	1.80	0.95
50.00	9.01	7.21	0.00	0.00	4.19	0.00	0.00	0.00	2.64	0.58	0.00	3.70	3.12	0.00	0.00	2.90	2.70	0.00	1.28	3.60	3.57	2.70
51.00	9.00	7.20	0.00	0.00	1.83	0.00	0.00	0.00	3.60	2.39	0.01	3.58	0.00	0.00	0.00	0.00	1.19	0.01	1.38	3.60	3.30	2.70
52.00	9.00	7.21	2.00	0.37	5.49	0.99	0.00	0.00	2.28	4.38	0.28	3.10	1.61	0.99	0.00	1.51	3.53	0.34	1.30	3.59	3.30	2.33
53.00	9.00	7.20	3.62	0.00	4.32	0.49	0.49	0.00	0.49	0.59	0.00	0.60	3.49	0.99	0.00	0.49	0.73	0.00	3.59	3.60	3.30	2.59
