Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.854s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	6.89	6.85	0.00	1.11	0.18	1.11	2.40	0.00	1.42	0.33
3.00	6.90	6.90	0.15	4.58	0.32	0.34	4.40	0.00	2.56	1.53
4.00	6.90	6.90	0.37	3.60	0.89	0.09	1.84	0.00	2.59	1.07
5.00	6.90	6.90	1.12	3.10	3.67	0.21	3.24	0.00	2.87	1.25
6.00	6.90	6.90	0.52	1.71	2.16	1.87	0.91	1.42	3.32	2.16
7.00	6.90	6.90	0.02	4.86	2.48	0.66	5.81	3.09	4.06	2.19
8.00	6.90	6.90	0.00	2.68	0.49	0.00	1.91	0.00	3.18	3.25
9.00	6.90	6.90	1.48	0.53	3.32	1.28	4.22	0.47	1.15	1.07
10.00	6.90	6.90	0.00	4.53	1.73	0.07	1.50	0.87	2.43	3.19
11.00	6.90	6.90	0.00	3.80	1.51	1.48	1.39	0.00	1.10	1.77
12.00	6.90	6.90	0.00	2.71	1.10	0.51	0.66	0.00	1.26	0.88
13.00	6.90	6.90	0.00	2.91	3.36	0.00	2.50	3.01	2.96	1.13
14.00	6.90	6.90	0.00	2.13	2.59	0.48	2.46	0.00	3.36	3.83
15.00	6.90	6.90	0.00	2.07	0.00	0.00	2.79	2.31	3.20	4.20
16.00	6.90	6.90	0.00	2.24	1.53	0.01	0.93	1.68	1.55	1.53
17.00	6.89	6.89	0.00	0.75	0.00	0.49	2.70	0.00	2.45	2.00
18.00	6.90	6.90	0.00	3.52	2.17	0.00	4.65	0.28	1.46	1.83
19.00	6.90	6.90	0.00	1.80	1.85	0.86	3.29	2.24	3.42	0.64
20.00	6.90	6.90	0.00	2.10	2.19	0.02	1.18	0.93	2.10	1.38
21.00	6.90	6.90	0.06	2.26	2.20	0.55	2.63	2.00	2.04	2.03
22.00	6.90	6.90	0.00	1.08	0.00	0.87	2.85	0.34	0.60	2.50
23.00	6.90	6.90	0.00	3.42	1.84	0.00	3.07	3.11	2.10	1.65
24.00	6.90	6.90	0.00	2.01	4.16	0.06	4.30	3.82	2.58	3.78
25.00	6.90	6.90	0.00	3.98	2.10	1.24	3.73	0.74	1.07	2.68
26.00	6.90	6.90	0.00	3.92	2.86	0.00	3.10	1.68	0.97	2.41
27.00	6.90	6.90	0.00	3.21	2.66	2.48	2.05	2.68	1.33	3.04
28.00	6.90	6.90	0.00	1.60	1.44	0.13	3.42	0.28	0.55	3.43
29.00	6.90	6.90	0.00	1.75	3.77	1.61	1.38	2.44	4.16	3.39
30.00	6.90	6.90	0.00	5.69	1.11	0.91	3.46	1.21	0.51	3.18
31.00	6.90	6.90	0.00	3.67	3.03	0.00	3.38	1.53	2.54	1.27
32.00	6.90	6.90	0.00	1.86	1.97	1.97	3.66	0.19	3.24	1.81
33.00	6.90	6.89	0.00	0.99	1.34	0.09	4.73	1.95	1.90	0.71
34.00	6.89	6.90	0.00	0.66	0.64	4.64	5.06	0.22	4.16	0.99
35.00	6.90	6.90	0.00	3.98	0.65	0.93	2.70	2.21	2.44	0.00
36.00	6.90	6.90	0.00	2.18	2.46	0.01	1.28	0.71	2.91	2.13
37.00	6.90	6.90	0.00	1.64	0.00	0.20	3.54	0.04	4.03	3.25
38.00	6.90	6.90	0.01	0.45	3.82	0.02	0.16	2.65	3.36	0.00
39.00	6.90	6.90	0.00	1.18	0.87	1.06	4.09	0.00	3.52	4.13
40.00	6.90	6.90	0.00	3.26	0.00	1.18	2.13	0.24	1.66	3.16
41.00	6.90	6.90	0.00	1.84	1.33	0.89	3.50	1.39	3.05	1.38
42.00	6.90	6.90	0.00	3.14	0.44	0.78	3.94	1.01	2.63	1.25
43.00	6.90	6.90	0.00	3.67	2.13	1.83	3.11	4.68	3.19	4.00
44.00	6.90	6.90	0.00	0.19	2.03	1.70	0.65	1.15	2.08	0.84
45.00	6.90	6.90	0.00	2.46	3.93	0.69	2.60	1.24	2.83	1.44
46.00	6.90	6.90	0.00	2.84	0.74	3.62	1.72	0.59	4.84	1.28
47.00	6.90	6.90	0.41	1.71	0.07	1.02	1.39	0.54	3.37	1.87
48.00	6.90	6.90	0.20	4.47	2.54	0.55	0.39	1.57	2.64	2.12
49.00	6.90	6.89	1.74	3.25	1.54	2.47	1.83	1.97	1.37	0.54
50.00	6.89	6.90	0.00	3.34	2.45	0.68	0.47	2.81	2.78	0.00
51.00	6.90	6.90	0.00	4.80	0.11	0.59	4.83	2.04	1.21	4.32
52.00	6.90	6.90	0.13	3.29	3.53	0.42	1.00	3.21	1.99	1.64
53.00	6.90	6.90	0.00	3.80	0.81	2.67	2.20	0.86	3.71	1.98
