Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.077s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	9.56	3.60	0.41	0.00	1.72	0.00	2.04	0.35	1.92	1.12	1.45	1.90	1.01	1.12
3.00	9.60	5.49	1.55	0.55	1.67	2.43	3.36	0.16	3.23	1.95	3.13	1.10	1.67	1.26
4.00	9.60	6.06	6.11	1.75	1.81	0.29	2.96	2.64	4.37	0.87	1.26	4.58	0.66	3.30
5.00	9.60	5.84	2.44	1.73	2.25	2.11	2.77	0.92	2.19	1.05	3.74	1.98	1.07	1.44
6.00	9.61	1.18	4.24	0.72	2.11	0.49	0.00	1.80	3.98	0.00	2.74	4.51	1.18	2.08
7.00	9.60	5.81	7.20	5.90	2.85	0.49	3.69	0.04	5.39	0.54	4.79	4.50	0.01	3.54
8.00	9.60	6.41	6.47	0.69	4.58	1.25	2.06	2.98	4.12	0.00	2.97	3.57	0.60	1.31
9.00	9.60	7.52	3.93	4.12	2.77	1.60	4.00	1.08	0.65	2.00	0.91	1.06	0.49	3.96
10.00	9.60	4.80	1.87	3.71	4.47	0.81	2.16	2.43	3.32	0.21	1.45	1.13	1.41	1.13
11.00	9.61	5.24	3.20	0.02	5.91	2.64	1.47	2.21	0.00	0.75	3.56	4.44	0.27	3.49
12.00	9.60	6.42	7.21	0.49	6.82	5.46	0.00	5.98	0.00	0.99	0.00	4.50	0.00	3.57
13.00	9.60	6.50	7.20	0.00	6.24	4.72	1.90	6.01	3.53	0.00	0.52	4.50	2.76	3.63
14.00	9.60	4.45	4.12	1.05	3.24	0.99	2.10	2.86	2.94	1.94	4.62	3.79	0.48	1.78
15.00	9.61	7.35	1.64	4.04	5.25	1.35	2.20	4.00	5.32	1.75	4.46	3.09	0.00	2.41
