Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.908s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.86	0.00	1.75	2.47	2.90	0.00	0.66	3.37	0.00	2.90	0.00	2.66	3.12	0.72	0.00	0.00
3.00	9.90	0.00	0.99	3.85	4.09	2.11	2.12	0.00	0.00	3.11	0.00	2.87	3.84	3.01	0.00	0.00
4.00	9.90	3.00	2.05	2.07	2.85	1.28	0.51	0.49	0.00	3.79	0.00	1.86	1.45	2.33	0.00	1.02
5.00	9.89	0.07	2.80	4.53	5.04	0.66	0.72	1.73	0.00	3.64	0.00	2.32	1.53	1.50	0.01	0.66
6.00	9.90	1.33	3.13	2.41	5.83	0.80	0.75	0.22	1.72	3.17	1.53	3.74	3.52	2.04	0.00	0.55
7.00	9.90	0.00	6.65	2.58	6.90	2.61	0.97	3.79	0.00	4.68	0.00	3.31	3.85	3.18	1.13	1.68
8.00	9.89	3.87	3.73	3.76	4.13	0.48	3.58	3.70	0.77	2.56	0.85	3.07	2.17	4.18	1.18	1.48
9.00	9.90	0.00	0.00	3.91	5.83	0.72	1.95	5.73	0.00	4.82	0.48	2.72	2.54	4.50	0.05	2.41
10.00	9.90	3.42	0.49	6.61	6.39	1.01	2.85	4.05	0.00	4.80	0.00	2.16	4.51	4.18	1.28	2.46
11.00	9.89	3.20	2.72	3.00	6.88	1.95	1.42	3.43	0.00	4.78	1.31	4.24	3.34	4.42	0.44	0.77
12.00	9.90	0.00	4.18	5.71	3.34	1.10	0.48	5.56	0.18	2.19	1.04	3.94	1.24	3.71	0.00	0.49
13.00	9.90	6.10	2.70	2.56	3.59	0.99	0.87	4.68	0.18	4.84	0.14	3.14	2.48	3.74	0.19	1.99
14.00	9.90	3.12	6.48	2.44	1.75	6.28	2.66	5.15	0.00	0.12	0.00	3.98	2.13	2.54	1.18	0.11
15.00	9.89	1.47	0.94	3.09	6.94	0.38	3.96	3.30	0.00	1.75	0.34	2.16	2.34	0.82	0.00	0.21
16.00	9.90	7.58	2.21	3.91	2.48	1.32	3.93	2.39	0.00	3.80	0.65	2.25	2.91	0.00	0.44	2.93
17.00	9.90	4.77	1.33	5.30	4.26	0.49	0.60	2.65	0.00	3.52	0.74	2.32	3.17	1.19	1.30	0.65
18.00	9.89	4.02	4.40	2.13	1.50	1.24	0.00	0.42	0.00	5.57	2.77	3.83	2.98	0.11	1.20	2.20
19.00	9.90	0.98	7.77	2.65	6.69	0.92	0.44	5.71	0.00	4.79	1.73	3.07	4.49	2.60	2.86	1.72
20.00	9.90	3.87	3.67	3.83	4.37	0.71	0.22	3.72	0.00	2.87	1.85	2.58	3.96	3.65	3.23	1.22
21.00	9.89	2.59	6.05	3.51	6.90	1.00	2.40	1.42	0.00	4.35	0.05	2.05	3.45	4.50	0.00	0.55
22.00	9.90	4.23	1.10	6.90	1.45	0.68	0.66	3.14	0.00	4.72	0.87	3.74	3.01	2.45	1.18	0.26
23.00	9.90	0.51	3.49	1.93	3.91	1.12	4.66	4.07	0.00	1.01	1.64	3.76	4.06	2.73	0.00	0.00
24.00	9.89	3.63	2.36	7.35	0.00	0.27	0.02	3.86	0.00	5.31	1.27	0.69	2.96	2.63	0.51	1.53
25.00	9.90	7.67	0.00	6.16	4.05	0.04	0.15	5.46	0.00	4.72	0.00	1.15	4.50	4.49	3.70	2.46
26.00	9.90	2.11	1.54	1.45	4.09	1.18	0.00	3.30	0.14	0.68	0.14	2.61	3.39	0.13	0.49	0.38
27.00	9.90	0.68	2.47	7.73	6.89	1.01	1.54	2.28	0.18	2.85	0.15	4.49	3.24	1.53	0.00	2.06
28.00	9.89	4.45	7.05	6.89	6.59	2.21	1.13	0.00	0.00	2.80	0.00	2.56	3.20	2.86	1.15	1.57
29.00	9.90	4.89	2.01	6.03	5.64	0.51	1.06	1.68	0.00	2.52	2.19	3.97	3.51	4.15	1.06	0.69
30.00	9.90	0.74	3.29	6.10	2.59	0.00	1.74	4.11	0.00	4.64	0.00	3.03	3.56	2.26	0.00	1.93
31.00	9.89	0.71	1.83	4.18	5.29	2.79	2.44	3.20	0.49	3.30	1.71	3.17	0.52	1.75	0.49	1.74
32.00	9.90	2.59	1.38	1.41	6.85	4.65	0.51	5.49	0.00	5.22	0.13	2.37	4.11	4.89	0.00	1.66
33.00	9.90	1.54	1.73	6.28	5.50	1.42	0.67	1.50	0.14	3.32	0.18	3.71	2.07	1.54	0.00	1.38
34.00	9.89	1.87	6.50	6.56	1.87	0.49	0.00	5.78	0.00	3.84	0.35	0.47	4.45	1.87	0.00	0.00
35.00	9.90	1.65	1.58	4.80	2.33	1.25	1.02	2.06	0.00	1.52	0.20	1.95	2.97	2.04	0.31	0.84
36.00	9.90	1.25	3.67	2.74	4.79	0.84	1.37	0.48	0.00	3.33	0.34	1.64	1.41	3.13	0.00	0.62
37.00	9.89	4.52	5.41	3.91	3.31	0.00	1.05	5.46	0.00	4.79	0.06	1.88	1.60	4.58	0.71	0.88
38.00	9.90	1.72	1.55	3.33	6.35	1.19	4.29	2.18	0.00	4.06	2.47	4.51	1.74	0.19	1.94	0.31
39.00	9.90	3.47	2.45	4.00	4.95	1.53	0.92	1.93	0.06	4.65	0.55	2.24	3.84	2.48	0.07	0.44
40.00	9.90	1.98	1.08	5.89	5.84	2.34	4.91	3.51	0.26	3.00	0.24	3.77	1.87	4.50	0.69	0.34
41.00	9.89	0.00	3.21	5.88	5.69	1.90	0.66	1.14	0.33	4.12	0.28	1.07	3.24	2.03	0.00	0.13
42.00	9.90	0.49	6.04	2.11	5.92	0.88	1.40	1.22	0.32	4.25	0.28	1.17	0.94	0.85	0.13	0.39
43.00	9.90	0.00	4.37	6.87	6.90	1.02	2.06	3.47	0.09	3.85	0.09	2.64	2.39	0.98	0.00	1.19
44.00	9.89	4.93	1.48	6.50	6.49	0.24	1.71	4.84	0.00	2.64	1.04	2.11	4.18	3.46	0.99	0.77
45.00	9.90	1.22	0.34	6.29	6.87	1.45	1.26	5.44	1.12	2.54	0.98	3.90	3.76	1.06	1.58	1.51
46.00	9.90	4.82	2.65	5.28	4.51	0.68	2.57	1.50	0.12	1.78	1.17	1.25	2.57	2.26	0.40	2.46
47.00	9.89	2.50	2.52	3.34	4.06	1.61	1.59	3.53	0.00	3.33	0.18	2.59	1.48	2.46	0.45	0.98
